cnpj_fundo,denominacao,pl_max,competencia_pl_max,competencias_observadas,anbima_tipo,anbima_foco,is_np
44680424000110,SANTA BÁRBARA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL- RESP LIMITADA,49412635.04,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
52519160000145,MEDTECH CPV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,49121825.54,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
53823009000169,POLO SPECIAL SITUATIONS VII FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADO - RESPON,49104668.38,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,True
53165872000176,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BRASIL CONSIG,48937397.42,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
57363296000122,LIWE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTO RESPONSABILIDADE LIMITADA,48872799.83,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
46420562000195,PRIMO CAPITAL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,48851104.71,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,False
62088020000113,NEO SÃO RAFAEL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,48694915.8,2026-06,"2026-06, 2025-12",Outros,Poder Público,False
41537932000155,RADIX TURBO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,48473453.4,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,False
51027087000121,NAVESA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,48187084.68,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
52649689000183,CITRINO TEMPO CAPTOR (CTC) FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,48139707.29,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
36741161000183,NANBAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESPONSABILIDADE LIMITADA,47993722.49,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
31238162000196,MINASFAC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,47840903.56,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
37310965000190,G5 SANEAMENTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,47585126.77,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
32274365000109,FCC I - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,47553177.16,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
47463370000129,ÍMPAR II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,47315500.99,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,True
63094209000181,BERTOLUCCI II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,47309452.12,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
57654431000199,ARC TURBI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,47298542.64,2024-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
62541630000120,ST 1023 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,47140200.51,2025-12,"2026-06, 2025-12",Outros,Poder Público,False
61033412000112,NTZ VENTO EM POPA FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESP LTDA,46973624.68,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
23957002000179,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA RECARGA VIRTUAL,46885565.13,2024-12,"2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
62347912000191,ZENON HIGH YIELD DISTRESSED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO - PADRONIZADOS - RL,46720696.16,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,False
61061838000180,ST 1019 FIDC RESPONSABILIDADE LIMITADA,46715769.95,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
46082740000115,MUNDIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,46366941.13,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
44513972000155,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS ALUMIE II,46311241.1,2023-12,2023-12,Outros,N/D,True
58363671000105,ROCK AX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,46092085.96,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
45359065000166,JCI IV B - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,45858691.79,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
34964344000132,JC CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,45715993.29,2026-06,"2026-06, 2024-12, 2023-12",Outros,Poder Público,True
13762574000149,SIGULER GUFF (JUS BLC) 2A FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,45707267.3,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
52883033000120,BES CARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,45677373.47,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
19527871000196,TS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,45572020.78,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
49583436000140,OSAKA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,45480314.73,2025-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
58649649000118,BI5 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,45329584.41,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
57117669000185,PAINITE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,45328365.11,2024-12,2024-12,Outros,N/D,True
58488311000121,AUGME VINTAGE II MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESP LIMITADA,45247685.76,2025-12,2025-12,Outros,Multicarteira Outros,False
30576221000173,FORTITUDINE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,45165148.78,2023-12,"2024-12, 2023-12",Outros,Multicarteira Outros,False
53215146000110,DHAMA AGNI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,45068761.62,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
66710965000186,PONTAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,45033491.55,2026-06,2026-06,N/D,N/D,False
46778766000100,REVESTPAG - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,45007488.64,2024-12,"2024-12, 2023-12",Outros,Multicarteira Outros,False
54410544000150,SP SELECIONADOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,44806919.14,2026-06,"2026-06, 2025-12, 2024-12",Outros,Poder Público,False
54020246000154,ROYAL CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,44748779.92,2024-12,"2026-06, 2025-12, 2024-12",Outros,Poder Público,False
52680896000109,KAISEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,44678581.61,2025-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
55154982000168,RJ3D FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,44501151.54,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
57660538000140,HOMMA PREC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA,44242299.9,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
52112338000139,FIZZ CARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA,44071975.7,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
60447905000136,ÉXES SPECIAL OPPORTUNITIES II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LTDA,43861313.04,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
53635506000133,CROW TECH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,43801794.55,2024-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,True
32274625000138,WELLESLEY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,43792114.82,2023-12,"2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
53078148000105,TSALEACH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,43777440.26,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
60315773000199,ST 1018 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,43759262.89,2025-12,2025-12,Outros,Multicarteira Outros,False
35940459000150,FERPAR - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,43693481.3,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
47698957000117,FATOR HIGH YIELD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS,43671016.47,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,False
48925263000138,RMD FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,43585634.85,2025-12,2025-12,N/D,N/D,False
29786909000107,LANCIA! FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,43530865.1,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
54316081000162,GIDEON FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DIREITOS CREDITÓRIOS RL,43509780.21,2026-06,2026-06,N/D,N/D,False
50123492000180,MAV ALTERNATIVE CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,43497466.5,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
39591404000132,DENARIUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,43476367.38,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
50200709000109,MOOVPAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA ABERTA,43333776.46,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
59197255000139,BF3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,43286670.43,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
57223832000194,IRLANDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,43249222.04,2026-06,"2026-06, 2025-12, 2024-12",Outros,Poder Público,False
09072384000122,CREDITMIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,43230675.61,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
51503629000195,FORESTAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,43192104.58,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Recuperação,False
38315137000108,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ESTRUTURADO ZIG,43124107.01,2023-12,"2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
55693852000101,MÓDENA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,43061969.73,2025-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,True
58508265000185,ESTALEIRO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,43048209.88,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
58508715000130,ESTALEIRO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,43048182.41,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
60078440000193,ANTARES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,42970022.22,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,False
62771666000109,APOENA PRECATÓRIOS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,42932288.52,2026-06,"2026-06, 2025-12",Outros,Poder Público,False
44395545000110,CONDOCONTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,42888201.2,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
36083618000100,LESTE LLF CID FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS II DE RESPONSABILIDADE LIMITADA,42796827.45,2023-12,"2024-12, 2023-12",Outros,Poder Público,False
57391433000132,MLC ISE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,42692472.74,2026-06,"2026-06, 2025-12",Outros,Poder Público,False
31353300000188,QI EI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS,42623256.3,2024-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
30804773000191,PROSSEG FUNDO DE INVESTIMENTO EM COTAS DE DIREITOS CREDITÓRIOS,42598384.22,2026-06,"2026-06, 2025-12",N/D,N/D,False
32068046000139,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS BUDAPESTE 01,42533144.67,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
51124933000121,WIZARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,42522239.02,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
48987640000163,PRATA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,42267208.64,2023-12,2023-12,Outros,N/D,True
55481003000186,VB1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS,42191038.14,2024-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
66396782000138,STATHEROS SEC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,42180761.87,2026-06,2026-06,N/D,N/D,False
56659005000185,CHIMERA ALTERNATIVE ASSETS X FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESP. LIMITADA,42176456.66,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
44680388000194,ACELERA VAREJO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,42030269.48,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
63819527000162,ALIANÇA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,42014625.65,2026-06,"2026-06, 2025-12",N/D,N/D,False
42084488000122,ALENTEJO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41886258.82,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
53250913000122,TABARE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS DE RESPONSABILIDADE ILIMITADA,41804816.0,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,True
54565154000150,VANGUARDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41632306.07,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
56977387000195,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MP - RESPONSABILIDADE LIMITADA,41521730.62,2026-06,"2026-06, 2025-12, 2024-12",Outros,Poder Público,False
22415372000111,FUNDO DE RECUPERAÇÃO DE ATIVOS FIDC - RESPONSABILIDADE LIMITADA,41512708.62,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
49743173000199,AEG 4 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41467670.69,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
51869653000142,POTENCIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41449755.69,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
50774127000136,BOCAINA ORIZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41447399.82,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
48928987000135,CREDIAL BANK PAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,41410831.66,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
45145168000123,JURUENA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41340002.93,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
14481752000126,PANAREA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,41334316.64,2024-12,"2024-12, 2023-12",Outros,Multicarteira Outros,False
55507580000108,ARUBA FUNDO DE INVESTIMENTO EM COTAS DE DIREITOS CREDITÓRIOS,41323728.23,2026-06,"2026-06, 2025-12",N/D,N/D,False
60095481000198,ST 1020 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,41309285.35,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
49938183000180,CRUCE II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,41300684.62,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
37436930000100,ROCKET PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41237626.86,2023-12,"2024-12, 2023-12",Outros,N/D,False
53073545000194,DEVLET FIDC MULTISSETORIAL DE RESPONSABILIDADE ILIMITADA,41118463.54,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
41801984000197,BOAK ABERTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,41107012.55,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
61085513000137,CHIMERA ALTERNATIVE ASSETS XII SB FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESPONSABILIDADE LTDA,40992209.24,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
45755835000190,B7 FUNDO DE INVESTIMENTO EM PRECATÓRIOS E DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,40933054.73,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,True
28849641000134,SQUID FUNDO DE INVESTIMENTO EM DIRETOS CREDITÓRIOS,40793048.81,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
31024416000173,GII CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40626414.78,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
50153414000129,INVESTMACH FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - FIDC,40438481.07,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
55567840000122,HOLE IN ONE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40378402.28,2026-06,"2026-06, 2025-12, 2024-12",Outros,Poder Público,False
54486959000108,GALES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,40217465.7,2025-12,"2026-06, 2025-12, 2024-12",Outros,Poder Público,False
47463373000162,PANDION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40144805.22,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
62514003000109,CHIMERA ALTERNATIVE ASSETS XII SR.2 FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESP LIMITADA,40131538.67,2026-06,"2026-06, 2025-12",N/D,N/D,False
53624183000182,PAGEDU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40120809.58,2025-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
42043708000170,ALGARVE COFFEE CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40054467.08,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,False
44585595000160,STRATEGIC ALPHA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP,40026666.65,2024-12,"2025-12, 2024-12",Outros,Multicarteira Outros,False
24270499000115,SÃO LUÍS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39953760.29,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
46231939000168,SÃO CRISTÓVÃO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADO,39905107.43,2023-12,"2024-12, 2023-12",Outros,N/D,True
57377642000121,ITAÚNA PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,39685878.41,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
62121679000124,BORDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39532879.99,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,False
52200745000106,AKIREDE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39488476.93,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
61532126000100,VICTORY FUND - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,39418101.06,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
60351586000160,CITRINO TEMPO CAPTOR II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39378673.51,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
60851290000109,LRS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,39320950.24,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
59482333000147,ITAÚNA LBZ PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,39280325.76,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
43809891000134,ENGELBERG 41 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,39121397.59,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Recuperação,True
30366229000105,ITAPEVA XII MULTICARTEIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,39060941.3,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
65631354000180,SGI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,38949657.78,2026-06,2026-06,Outros,Poder Público,False
57507339000104,STRATEGI VISION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,38936672.83,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
53936215000185,FDR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,38904304.74,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
41755724000122,LESTE CREDIT PRECATÓRIOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,38902173.41,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,False
60453358000100,VEGA SPECIAL OPPORTUNITIES GAMA COINVEST FIDC NÃO PADRONIZADOS RESPONSABILIDADE LIMITADA,38901958.45,2025-12,2025-12,Outros,Multicarteira Outros,True
44513586000163,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS ALUMIE III,38883981.76,2023-12,2023-12,Outros,N/D,True
13026491000191,HAMPTON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,38850262.87,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
52343885000125,LCBANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,38721124.41,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,True
49789715000164,ELETRONET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,38708340.81,2024-12,"2024-12, 2023-12",Outros,Multicarteira Outros,False
45273911000120,SOLIS VNC FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,38680331.54,2025-12,2025-12,Outros,Multicarteira Outros,False
42513856000100,ESTRATÉGIA ATIVOS JUDICIAIS IV - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,38662571.53,2025-12,2025-12,Outros,Poder Público,False
36014016000109,NIKOS MULTI CRED FUNDO DE INVESTIMENTO EM COTAS DE FI EM DIREITOS CREDITÓRIOS RESP LIMITADA,38532794.58,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
43873012000133,CARMEL II - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,38474318.36,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
57661136000160,CRAWFORD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,38445775.43,2024-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
28475125000197,FW FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,38437087.26,2023-12,2023-12,Outros,N/D,True
31392303000120,BACK TO SUCCESS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,38432041.11,2023-12,"2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
