role,participant,pl_current,funds_current,pl_previous_reconstructed,funds_previous_reconstructed,pl_previous_confirmed,funds_previous_confirmed,pl_previous_dated_cohort,pl_current_dated_cohort,share_current,share_previous_reconstructed,delta_share_pp_reconstructed,share_previous_min,share_previous_max,delta_share_pp_lower_bound,delta_share_pp_upper_bound,share_previous_dated_cohort,share_current_dated_cohort,delta_share_pp_dated_cohort,dated_market_coverage_previous,dated_cohort_current_pl_share,direction_crosscheck,decision_grade,rank_current,rank_previous_reconstructed,rank_change_reconstructed,delta_pl_brl_reconstructed,delta_funds_reconstructed,competencia_previous,competencia_current
gestor,POLO CAPITAL GESTAO DE RECURSOS LTDA,220049382.88,6.0,196027657.69,6.0,42308466.49,1.0,42308466.49,48627432.96,0.0002295682800777603,0.0002504825669399033,-0.002091428686214298,5.4061418753802185e-05,0.6835219228266377,-68.32923545465599,0.017550686132395812,0.00017079282689668932,0.0001781093255895009,0.0007316498692811569,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,244,238,-6,24021725.189999998,0.0,2025-05,2026-05
gestor,MONT CAPITAL GESTAO E ADMINISTRACAO DE RECURSOS S.A,216436944.53,4.0,181289768.03,4.0,100407390.23,3.0,100407390.23,184005321.4,0.0002257995748533122,0.00023165060987417248,-0.0005851035020860285,0.0001282997569879649,0.6835961611648719,-68.33703615900185,0.009749981786534731,0.00040532932156153706,0.0006739624468022372,0.026863312524070013,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,245,244,-1,35147176.5,0.0,2025-05,2026-05
gestor,ZERO CINCO UM CAPITAL GESTAO DE RECURSOS LTDA,214190995.25,2.0,273909579.4,2.0,0.0,0.0,0.0,0.0,0.00022345647028922143,0.0003499994611272716,-0.012654299083805016,0.0,0.6834678614078838,-68.32444049375947,0.022345647028922142,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,246,209,-37,-59718584.149999976,0.0,2025-05,2026-05
gestor,GLOBAL ASSET GESTORA DE RECURSOS LTDA,210239460.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002193340001250649,0.0,0.02193340001250649,0.0,0.6834678614078838,-68.32485274077588,0.02193340001250649,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,247,501,254,210239460.59,1.0,2025-05,2026-05
gestor,TERRA GESTORA DE RECURSOS LTDA,207522095.82,6.0,139385830.78,6.0,52204466.129999995,3.0,52204466.129999995,60780384.150000006,0.0002164990875775801,0.00017810609533496684,0.0038392992242613265,6.670644763122477e-05,0.6835345678555151,-68.33180687679375,0.014979263994635533,0.00021074146823739368,0.00022262234650412627,0.001188087826673259,0.31653213859211626,0.2848304461686299,same_direction,directional_only,248,265,17,68136265.03999999,0.0,2025-05,2026-05
gestor,VORTX CAPITAL GESTAO DE RECURSOS LTDA,205508571.91,3.0,0.0,0.0,0.0,0.0,0.0,77123372.75,0.00021439846264119378,0.0,0.021439846264119378,0.0,0.6834678614078838,-68.32534629452427,0.021439846264119378,0.0,0.00028248235762289747,0.028248235762289745,0.31653213859211626,0.2848304461686299,same_direction,directional_only,249,501,252,205508571.91,3.0,2025-05,2026-05
gestor,VINCI MAV GESTORA DE RECURSOS LTDA,199408976.09,2.0,241891593.19,3.0,0.0,0.0,0.0,0.0,0.00020803501047768325,0.0003090871354450965,-0.010105212496741322,0.0,0.6834678614078838,-68.32598263974062,0.020803501047768326,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,250,216,-34,-42482617.099999994,-1.0,2025-05,2026-05
gestor,GFS ATIVOS FINANCEIROS E INVESTIMENTOS LTDA,197508880.32,8.0,495087564.09999996,10.0,219827186.81,2.0,219827186.81,0.0,0.00020605272035628897,0.0006326189139692919,-0.042656619361300295,0.0002808934141447704,0.6837487548220287,-68.35427021016723,-0.007484069378848142,0.0008874088280391965,0.0,-0.08874088280391965,0.31653213859211626,0.2848304461686299,same_direction,directional_only,251,162,-89,-297578683.78,-2.0,2025-05,2026-05
gestor,EXA CAPITAL ASSET LTDA,194220954.11,3.0,26432150.27,1.0,26432150.27,1.0,26432150.27,0.0,0.00020262256501945758,3.3774789371003166e-05,0.01688477756484544,3.3774789371003166e-05,0.6835016361972549,-68.32990136322354,0.01688477756484544,0.00010670255956070673,0.0,-0.010670255956070672,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,252,410,158,167788803.84,2.0,2025-05,2026-05
gestor,OCTANTE GESTAO DE RECURSOS LTDA,190812265.67999998,3.0,272622012.36,4.0,272622012.36,4.0,272622012.36,190812265.67999998,0.00019906642352996836,0.00034835421830242273,-0.014928779477245437,0.00034835421830242273,0.6838162156261863,-68.36171492026564,-0.014928779477245437,0.0011005334872213795,0.0006988944693507725,-0.040163901787060696,0.31653213859211626,0.2848304461686299,same_direction,directional_only,253,212,-41,-81809746.68000004,-1.0,2025-05,2026-05
gestor,FIBRA ADMINISTRADORA DE CARTEIRA DE VALORES MOBILIARIOS LTDA,188505504.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019665987648529812,0.0,0.019665987648529813,0.0,0.6834678614078838,-68.32712015313986,0.019665987648529813,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,254,501,247,188505504.52,1.0,2025-05,2026-05
gestor,URCA GESTAO DE RECURSOS LTDA,187873498.31,2.0,665818.12,1.0,0.0,0.0,0.0,0.0,0.00019600053094781354,8.507770473717615e-07,0.019514975390044178,0.0,0.6834678614078838,-68.3271860876936,0.019600053094781356,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,255,496,241,187207680.19,1.0,2025-05,2026-05
gestor,D3F CAPITAL GESTORA DE RECURSOS LTDA,184195287.35999998,3.0,86825484.02,1.0,0.0,0.0,0.0,5600665.88,0.00019216320793193775,0.00011094490629236654,0.00812183016395712,0.0,0.6834678614078838,-68.32756981999519,0.019216320793193777,0.0,2.051374629541885e-05,0.002051374629541885,0.31653213859211626,0.2848304461686299,same_direction,directional_only,256,311,55,97369803.33999999,2.0,2025-05,2026-05
gestor,ITAIMSA GESTAO DE INVESTIMENTOS LTDA,183452613.69,11.0,57123991.36,3.0,0.0,0.0,0.0,38123648.85,0.00019138840768096903,7.299257746747837e-05,0.011839583021349066,0.0,0.6834678614078838,-68.32764730002029,0.019138840768096903,0.0,0.00013963676411358014,0.013963676411358013,0.31653213859211626,0.2848304461686299,same_direction,directional_only,257,346,89,126328622.33,8.0,2025-05,2026-05
gestor,UNAVANTI INVESTIMENTOS LTDA,182736595.75,1.0,146285118.32,1.0,0.0,0.0,0.0,0.0,0.00019064141623368895,0.00018692194955390875,0.00037194666797801975,0.0,0.6834678614078838,-68.32772199916502,0.019064141623368894,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,258,261,3,36451477.43000001,0.0,2025-05,2026-05
gestor,STRATEGI CAPITAL GESTAO DE RECURSOS LTDA,182036404.75,4.0,136645277.83,3.0,21661026.02,1.0,21661026.02,40489663.96,0.00018991093636825082,0.00017460423878145796,0.0015306697586792862,2.767828511536829e-05,0.6834955396929993,-68.3305628756631,0.016223265125288253,8.744225859173992e-05,0.00014830284681474414,0.006086058822300422,0.31653213859211626,0.2848304461686299,same_direction,directional_only,259,267,8,45391126.91999999,1.0,2025-05,2026-05
gestor,RIO DAS PEDRAS ADMINISTRACAO E PARTICIPACOES LTDA,177175851.75,3.0,235398418.44,2.0,57022920.58,1.0,57022920.58,57278617.18,0.00018484012554463992,0.0003007902088882255,-0.011595008334358559,7.286343003636917e-05,0.6835407248379203,-68.33558847123756,0.011197669550827075,0.0002301928340055892,0.00020979630746745056,-0.0020396526538138636,0.31653213859211626,0.2848304461686299,same_direction,directional_only,260,225,-35,-58222566.69,1.0,2025-05,2026-05
gestor,DIRETA CAPITAL LTDA,177157179.64999998,2.0,180897384.98999998,2.0,138107855.01,1.0,138107855.01,147235710.51,0.00018482064572685383,0.00023114922597640476,-0.004632858024955093,0.00017647310815790824,0.6836443345160418,-68.34595138703149,0.0008347537568945595,0.0005575203483059638,0.0005392851628256522,-0.0018235185480311574,0.31653213859211626,0.2848304461686299,same_direction,directional_only,261,245,-16,-3740205.3400000036,0.0,2025-05,2026-05
gestor,VGR - VERONA GESTORA DE RECURSOS LTDA,175742796.73,5.0,63636841.56,2.0,0.0,0.0,0.0,0.0,0.00018334507942411704,8.131464515637003e-05,0.0102030434267747,0.0,0.6834678614078838,-68.32845163284598,0.018334507942411704,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,262,335,73,112105955.16999999,3.0,2025-05,2026-05
gestor,BOCOM BBM CCVM S.A,169112782.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017642826397733507,0.0,0.017642826397733506,0.0,0.6834678614078838,-68.32914331439065,0.017642826397733506,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,263,501,238,169112782.47,1.0,2025-05,2026-05
gestor,MEL GESTORA DE RECURSOS LTDA,161827873.73,1.0,161827873.73,1.0,0.0,0.0,0.0,0.0,0.00016882822462218155,0.0002067823576121053,-0.0037954132989923743,0.0,0.6834678614078838,-68.32990331832617,0.016882822462218155,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,264,252,-12,0.0,0.0,2025-05,2026-05
gestor,HCAM LTDA,157176479.3,3.0,4377555.08,1.0,0.0,0.0,0.0,145803147.9,0.00016397562015093575,5.593604730477529e-06,0.01583820154204582,0.0,0.6834678614078838,-68.3303885787733,0.016397562015093573,0.0,0.0005340380678259693,0.05340380678259692,0.31653213859211626,0.2848304461686299,same_direction,directional_only,265,470,205,152798924.22,2.0,2025-05,2026-05
gestor,XP ALLOCATION ASSET MANAGEMENT LTDA,155991373.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016273924904932323,0.0,0.016273924904932322,0.0,0.6834678614078838,-68.33051221588346,0.016273924904932322,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,266,501,235,155991373.51,1.0,2025-05,2026-05
gestor,AZ QUEST INFRA LTDA,155906021.3,1.0,130097143.27,1.0,0.0,0.0,0.0,0.0,0.00016265020467303785,0.00016623708502068346,-0.0003586880347645615,0.0,0.6834678614078838,-68.33052112032108,0.016265020467303784,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,267,272,5,25808878.030000016,0.0,2025-05,2026-05
gestor,BENAVENT ASSET LTDA,154417173.0,5.0,25659691.19,2.0,24552073.92,1.0,24552073.92,32968505.36,0.0001610969517665569,3.2787747361245444e-05,0.012830920440531145,3.137244290754783e-05,0.6834992338507914,-68.33381368990248,0.012972450885900908,9.911297805994482e-05,0.00012075484758148017,0.0021641869521535346,0.31653213859211626,0.2848304461686299,same_direction,directional_only,268,412,144,128757481.81,3.0,2025-05,2026-05
gestor,REACH CAPITAL INVESTIMENTOS S.A,153670166.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016031763162114877,0.0,0.016031763162114878,0.0,0.6834678614078838,-68.33075437762626,0.016031763162114878,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,269,501,232,153670166.85,1.0,2025-05,2026-05
gestor,CUPERTINO CAPITAL GESTAO DE RECURSOS LTDA,153495058.16,4.0,112407393.80999999,3.0,32999393.68,1.0,32999393.68,70776899.29,0.00016013494807864644,0.00014363326520525847,0.0016501682873387973,4.2166360266868024e-05,0.6835100277681507,-68.33498928200721,0.011796858781177843,0.00013321351965843713,0.000259236916952359,0.01260233972939219,0.31653213859211626,0.2848304461686299,same_direction,directional_only,270,286,16,41087664.35000001,1.0,2025-05,2026-05
gestor,LAPLACE INVESTIMENTOS E GESTAO DE RECURSOS LTDA,152722041.04,3.0,124164222.27000001,2.0,0.0,0.0,0.0,0.0,0.00015932849178058064,0.00015865604620685558,6.724455737250616e-05,0.0,0.6834678614078838,-68.33085329161032,0.015932849178058064,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,271,276,5,28557818.76999998,1.0,2025-05,2026-05
gestor,GRAO GESTAO DE RECURSOS LTDA,150384405.51,1.0,99161097.34,1.0,99161097.34,1.0,99161097.34,150384405.51,0.0001568897348022736,0.00012670725394056418,0.003018248086170941,0.00012670725394056418,0.6835945686618244,-68.34376789270222,0.003018248086170941,0.0004002982272325886,0.0005508179933453785,0.01505197661127899,0.31653213859211626,0.2848304461686299,same_direction,directional_only,272,298,26,51223308.16999999,0.0,2025-05,2026-05
gestor,ELLO GESTORA DE RECURSOS LTDA,149921880.93,3.0,69856479.27,2.0,40292827.69,1.0,40292827.69,90520373.56,0.00015640720233190447,8.92620482799676e-05,0.006714515405193687,5.148585168027171e-05,0.6835193472595642,-68.33629400572323,0.010492135065163277,0.00016265600045945556,0.0003315520007018131,0.016889600024235753,0.31653213859211626,0.2848304461686299,same_direction,directional_only,273,326,53,80065401.66000001,1.0,2025-05,2026-05
gestor,LEXIS CAPITAL GESTAO DE RECURSOS LTDA,147235588.51,2.0,86458464.75,1.0,0.0,0.0,0.0,75612513.76,0.0001536047062622762,0.00011047593201623969,0.004312877424603651,0.0,0.6834678614078838,-68.33142567016216,0.01536047062622762,0.0,0.0002769484838526927,0.027694848385269272,0.31653213859211626,0.2848304461686299,same_direction,directional_only,274,313,39,60777123.75999999,1.0,2025-05,2026-05
gestor,BLUEWAVE ASSET LTDA,145975850.75,9.0,28353168.48,4.0,2779474.71,2.0,2779474.71,41306789.43,0.0001522904747605686,3.6229451014412905e-05,0.01160610237461557,3.551590465904237e-06,0.6834714129983498,-68.33191225235892,0.014873888429466436,1.122031551583083e-05,0.0001512957596115891,0.014007544409575827,0.31653213859211626,0.2848304461686299,same_direction,directional_only,275,400,125,117622682.27,5.0,2025-05,2026-05
gestor,MAZA INVESTIMENTOS E CORRETORA DE SEGUROS LTDA,145376385.19,2.0,84308325.95,1.0,84308325.95,1.0,84308325.95,134889327.97,0.00015166507751666859,0.00010772850192271286,0.004393657559395573,0.00010772850192271286,0.6835755899098066,-68.34239248322899,0.004393657559395573,0.0003403398542778999,0.0004940636544339128,0.015372380015601287,0.31653213859211626,0.2848304461686299,same_direction,directional_only,276,316,40,61068059.239999995,1.0,2025-05,2026-05
gestor,MAUA CAPITAL INVESTIMENTOS ALTERNATIVOS LTDA,142561555.46,1.0,93514226.9,1.0,93514226.9,1.0,93514226.9,142561555.46,0.00014872848386950424,0.000119491728235385,0.0029236755634119245,0.000119491728235385,0.6835873531361193,-68.34386246522499,0.0029236755634119245,0.00037750267245172917,0.0005221649787447639,0.014466230629303476,0.31653213859211626,0.2848304461686299,same_direction,directional_only,277,301,24,49047328.56,0.0,2025-05,2026-05
gestor,PLANNER CORRETORA DE VALORES S.A,140627122.05,2.0,673145211.4300001,5.0,532049453.88,3.0,532049453.88,0.0,0.0001467103707303239,0.00086013954596618,-0.07134291752358561,0.0006798485199348203,0.6841477099278187,-68.40009995570884,-0.053313814920449634,0.002147802504221772,0.0,-0.2147802504221772,0.31653213859211626,0.2848304461686299,same_direction,directional_only,278,133,-145,-532518089.38000005,-3.0,2025-05,2026-05
gestor,STRIVO GESTORA DE RECURSOS LTDA,137185579.82,4.0,14061902.8,2.0,0.0,0.0,0.0,96016392.22,0.000143119954251006,1.7968186484039675e-05,0.012515176776696632,0.0,0.6834678614078838,-68.33247414536329,0.0143119954251006,0.0,0.00035168245212344434,0.035168245212344434,0.31653213859211626,0.2848304461686299,same_direction,directional_only,279,442,163,123123677.02,2.0,2025-05,2026-05
gestor,BERTHA CAPITAL GESTORA DE RECURSOS S.A,134271217.95,5.0,61665617.31,6.0,27263314.599999998,4.0,27263314.599999998,59035038.3,0.0001400795229020803,7.879583063819109e-05,0.00612836922638892,3.4836844477821415e-05,0.6835026982523617,-68.33626187294595,0.010524267842425888,0.00011005784320281049,0.00021622960986677087,0.010617176666396038,0.31653213859211626,0.2848304461686299,same_direction,directional_only,280,337,57,72605600.63999999,-1.0,2025-05,2026-05
gestor,BW GESTAO DE INVESTIMENTOS LTDA,133561119.55,1.0,133868817.59,1.0,0.0,0.0,0.0,0.0,0.00013933870706228825,0.00017105650018111422,-0.0031717793118825966,0.0,0.6834678614078838,-68.33285227008216,0.013933870706228825,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,281,269,-12,-307698.04000000656,0.0,2025-05,2026-05
gestor,BRM CARBYNE GESTAO DE RECURSOS LTDA,131826281.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001375288233383613,0.0,0.01375288233383613,0.0,0.6834678614078838,-68.33303325845455,0.01375288233383613,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,282,501,219,131826281.46,1.0,2025-05,2026-05
gestor,MONTE BRAVO GESTAO PATRIMONIAL LTDA,130598812.67,1.0,104434345.05,1.0,0.0,0.0,0.0,0.0,0.0001362482566979036,0.00013344536752145274,0.00028028891764508574,0.0,0.6834678614078838,-68.3331613151186,0.01362482566979036,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,283,294,11,26164467.620000005,0.0,2025-05,2026-05
gestor,REAL CAPITAL PARTNERS LTDA,129480135.94,2.0,106233466.95,1.0,0.0,0.0,0.0,0.0,0.0001350811882448684,0.00013574427103874346,-6.630827938750581e-05,0.0,0.6834678614078838,-68.33327802196389,0.01350811882448684,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,284,291,7,23246668.989999995,1.0,2025-05,2026-05
gestor,ARANDU LEGAL CLAIMS GESTAO DE ATIVOS LTDA,127990721.64,6.0,132430350.35,6.0,17887579.79,1.0,17887579.79,52734384.18,0.0001335273448543569,0.00016921843829239872,-0.003569109343804183,2.285660582256757e-05,0.6834907180137064,-68.3357190668852,0.011067073903178931,7.220943163695811e-05,0.00019315199322578934,0.012094256158883123,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,285,271,-14,-4439628.709999993,0.0,2025-05,2026-05
gestor,EVEREST CAPITAL OFFICE LTDA,124037746.42999999,4.0,26051009.02,2.0,0.0,0.0,0.0,0.0,0.00012940337182488197,3.328777014222852e-05,0.009611560168265344,0.0,0.6834678614078838,-68.3338458036059,0.012940337182488196,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,286,411,125,97986737.41,2.0,2025-05,2026-05
gestor,RIZA AGRONEGOCIO GESTORA DE RECURSOS LTDA,119012373.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012416061162383782,0.0,0.01241606116238378,0.0,0.6834678614078838,-68.33437007962601,0.01241606116238378,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,287,501,214,119012373.82,1.0,2025-05,2026-05
gestor,SWM GESTAO DE RECURSOS LTDA,119005511.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001241534527143828,0.0,0.01241534527143828,0.0,0.6834678614078838,-68.33437079551695,0.01241534527143828,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,288,501,213,119005511.75,1.0,2025-05,2026-05
gestor,NAO INFORMADO,118310691.89999999,33.0,10857198632.89,147.0,0.0,0.0,0.0,17119460.36,0.0001234285763441756,0.013873241232333657,-1.3749812655989482,0.0,0.6834678614078838,-68.33444328315397,0.012342857634417559,0.0,6.270402021188235e-05,0.006270402021188236,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,289,13,-276,-10738887940.99,-114.0,2025-05,2026-05
gestor,INDIE CAPITAL INVESTIMENTOS LTDA,117547776.36999999,2.0,90259981.01,1.0,90259981.01,1.0,90259981.01,102410512.1,0.00012263265861073562,0.00011533347896797863,0.0007299179642756995,0.00011533347896797863,0.6835831948868519,-68.34605622282412,0.0007299179642756995,0.00036436577808801113,0.0003751024089305828,0.0010736630842571662,0.31653213859211626,0.2848304461686299,same_direction,directional_only,290,305,15,27287795.359999985,1.0,2025-05,2026-05
gestor,CAPITANIA ALTERNATIVES S/A,116495463.78999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012153482508840064,0.0,0.012153482508840064,0.0,0.6834678614078838,-68.33463265827955,0.012153482508840064,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,291,501,210,116495463.78999999,2.0,2025-05,2026-05
gestor,HSI GESTORA DE ATIVOS FINANCEIROS LTDA,115974957.46,1.0,136198272.16,1.0,0.0,0.0,0.0,0.0,0.00012099180269322834,0.00017403305852568322,-0.005304125583245488,0.0,0.6834678614078838,-68.33468696051906,0.012099180269322834,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,292,268,-24,-20223314.700000003,0.0,2025-05,2026-05
