competencia,cnpj,tp_registro,denominacao,pl,tab4_source_rows,tab4_duplicate_rows_dropped,tab4_duplicate_detected,tab4_type_conflict,tab4_pl_conflict,tab4_selection_rule,tab4_source_types,tab4_pl_values,tab4_warning,is_fic_fidc,admin_nome,admin_cnpj,condominio,exclusivo,carteira_dc,dc_inadimplentes,reports_tab_i,reports_carteira_dc,reports_dc_inadimplentes,report_flag_source,segmento_principal,cotistas,publico_alvo,classificacao_anbima,custodiante_nome,custodiante_cnpj,cnpj_fundo,gestor_nome,gestor_cnpj,inad_pct
2026-06,49938183000180,Classe,CRUCE II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,41300684.62,1,0,False,False,False,registro_unico,Classe,41300684.62,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,32487858.26,7575.88,True,True,True,campo_bruto_CVM,Financeiro,2,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,49938183000180,BURITI INVESTIMENTOS GESTORA DE RECURSOS LTDA,44696473000140,0.00023319111833628147
2026-06,62604001000100,Classe,K BRZ FIC DE FIDC RESP LIMITADA,41296896.72,1,0,False,False,False,registro_unico,Classe,41296896.72,,True,BANCO DAYCOVAL S.A.,62232889000190,ABERTO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,1,,,BANCO DAYCOVAL S.A.,62232889000190,62604001000100,BRZ GESTÃO DE RECURSOS LTDA.,14209785000111,0.0
2026-06,33003417000167,Classe,VASTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41256141.36,1,0,False,False,False,registro_unico,Classe,41256141.36,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,36218836.69,0.0,True,True,True,campo_bruto_CVM,Financeiro,4,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,33003417000167,TERCON INVESTIMENTOS S.A.,09121454000195,0.0
2026-06,63123419000150,Classe,77SOL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA,41254406.98,1,0,False,False,False,registro_unico,Classe,41254406.98,,False,OLIVEIRA TRUST DTVM S.A.,36113876000191,FECHADO,N,33934241.58,54990.98,True,True,True,campo_bruto_CVM,Financeiro,9,,,OLIVEIRA TRUST DTVM S.A.,36113876000191,63123419000150,RIZA SECURITIZAÇÃO E CARTEIRAS GESTORA DE RECURSOS LTD,37556621000166,0.001620515957911089
2026-06,40676621000104,Classe,GHIA RECEBÍVEIS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41216727.76,1,0,False,False,False,registro_unico,Classe,41216727.76,,False,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,ABERTO,N,31681472.28,28000.0,True,True,True,campo_bruto_CVM,Imobiliario,4,,,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,40676621000104,GHIA GESTÃO DE RECURSOS LTDA.,35070686000171,0.000883797310697456
2026-06,53073545000194,Classe,DEVLET FIDC MULTISSETORIAL DE RESPONSABILIDADE ILIMITADA,41118463.54,1,0,False,False,False,registro_unico,Classe,41118463.54,,False,BANCO DAYCOVAL S.A.,62232889000190,ABERTO,N,41128623.29,4975401.470000001,True,True,True,campo_bruto_CVM,Financeiro,14,,,BANCO DAYCOVAL S.A.,62232889000190,53073545000194,ORRAM GESTÃO DE RECURSOS LTDA.,33459864000125,0.12097174843218539
2026-06,41801984000197,Classe,BOAK ABERTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,41107012.55,1,0,False,False,False,registro_unico,Classe,41107012.55,,False,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,27652684000162,FECHADO,N,5139254.16,3162063.53,True,True,True,campo_bruto_CVM,Financeiro,3,Profissional,,BANCO GENIAL S.A.,45246410000155,41801984000197,GENIAL GESTÃO LTDA.,22119959000183,0.615276736965272
2026-06,44395637000108,Classe,CM FEDERAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,41102801.49,1,0,False,False,False,registro_unico,Classe,41102801.49,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,40955382.68,0.0,True,True,True,campo_bruto_CVM,Acoes judiciais,10,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,44395637000108,BURITI INVESTIMENTOS GESTORA DE RECURSOS LTDA,44696473000140,0.0
2026-06,61085513000137,Classe,CHIMERA ALTERNATIVE ASSETS XII SB FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESPONSABILIDADE LTDA,40992209.24,1,0,False,False,False,registro_unico,Classe,40992209.24,,False,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,FECHADO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,36,,,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,61085513000137,CHIMERA CAPITAL ASSET MANAGEMENT LTDA.,37332689000161,0.0
2026-06,50382278000149,Classe,BELLENZIER PRIME CASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40962331.09,1,0,False,False,False,registro_unico,Classe,40962331.09,,False,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,ABERTO,N,38622443.59,523285.9,True,True,True,campo_bruto_CVM,Comercial,3,Profissional,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,50382278000149,PRIVATTO ADMINISTRAÇÃO DE PATRIMÔNIO LTDA,19207159000100,0.013548751745357912
2026-06,58274981000145,Classe,P1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,40960297.13,1,0,False,False,False,registro_unico,Classe,40960297.13,,False,OLIVEIRA TRUST DTVM S.A.,36113876000191,FECHADO,N,0.0,2984733.34,True,True,True,campo_bruto_CVM,Agronegocio,1,Profissional,,OLIVEIRA TRUST DTVM S.A.,36113876000191,58274981000145,OLIVEIRA TRUST DTVM S.A.,36113876000191,0.0
2026-06,63615453000142,Classe,UDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,40937552.16,1,0,False,False,False,registro_unico,Classe,40937552.16,,False,BANCO DAYCOVAL S.A.,62232889000190,FECHADO,N,40712259.42,0.0,True,True,True,campo_bruto_CVM,Financeiro,20,,,BANCO DAYCOVAL S.A.,62232889000190,63615453000142,BOCAINA CAPITAL GESTORA DE RECURSOS LTDA.,38347420000111,0.0
2026-06,61237208000113,Classe,ANGRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40912340.3,1,0,False,False,False,registro_unico,Classe,40912340.3,,True,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123,ABERTO,S,0.0,0.0,True,True,True,campo_bruto_CVM,,1,,,BANCO BTG PACTUAL S/A,30306294000145,61237208000113,KÖLI CAPITAL GESTORA DE RECURSOS S.A.,26198955000199,0.0
2026-06,66004736000146,Classe,NONI FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL RESPONSABILIDADE LIMITADA,40841749.07,1,0,False,False,False,registro_unico,Classe,40841749.07,,False,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,FECHADO,N,40813431.0,40813431.0,True,True,True,campo_bruto_CVM,Financeiro,3,,,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,66004736000146,OURO PRETO GESTÃO DE RECURSOS S.A.,11916849000126,1.0
2026-06,28849641000134,Classe,SQUID FUNDO DE INVESTIMENTO EM DIRETOS CREDITÓRIOS,40793048.81,1,0,False,False,False,registro_unico,Classe,40793048.81,,False,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,ABERTO,N,38813254.05,9241739.39,True,True,True,campo_bruto_CVM,Industrial,15,,,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,28849641000134,BLESS CAPITAL GESTORA DE RECURSOS LTDA.,20675481000142,0.23810782208816117
2026-06,42556334000196,Classe,DIGITAL STRATEGY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,40760713.83,1,0,False,False,False,registro_unico,Classe,40760713.83,,False,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142,FECHADO,N,20745276.54,480654.74,True,True,True,campo_bruto_CVM,Financeiro,5,,,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142,42556334000196,IORQ GESTÃO DE RECURSOS LTDA,09456933000162,0.023169358049926484
2026-06,31024416000173,Classe,GII CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40626414.78,1,0,False,False,False,registro_unico,Classe,40626414.78,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,5,Qualificado,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,31024416000173,TERCON INVESTIMENTOS S.A.,09121454000195,0.0
2026-06,46285106000180,Classe,PAGOL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40568759.32,1,0,False,False,False,registro_unico,Classe,40568759.32,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,35281152.51,1830450.99,True,True,True,campo_bruto_CVM,Financeiro,2,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,46285106000180,TRIUS CAPITAL GESTÃO DE INVESTIMENTOS E CONSULTORIA LTDA,11013757000136,0.05188183661180518
2026-06,46331116000104,Classe,G5 FINTECH II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40561702.62,1,0,False,False,False,registro_unico,Classe,40561702.62,,True,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123,FECHADO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,11,Profissional,,BANCO BTG PACTUAL S/A,30306294000145,46331116000104,BUILDERS VC GESTORA DE RECURSOS LTDA,14121173000172,0.0
2026-06,40995902000120,Classe,KEYCASH HOME EQUITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40546244.23,1,0,False,False,False,registro_unico,Classe,40546244.23,,False,OLIVEIRA TRUST DTVM S.A.,36113876000191,FECHADO,N,25930767.9,3195163.68,True,True,True,campo_bruto_CVM,Imobiliario,20,,,OLIVEIRA TRUST DTVM S.A.,36113876000191,40995902000120,A5 GESTÃO DE INVESTIMENTOS LTDA,07152171000185,0.12321901504505774
2026-06,26208267000162,Classe,C&J FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,40544278.77,1,0,False,False,False,registro_unico,Classe,40544278.77,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,26589920.970000003,2252288.59,True,True,True,campo_bruto_CVM,Comercial,3,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,26208267000162,TERCON INVESTIMENTOS S.A.,09121454000195,0.08470459887944524
2026-06,50153414000129,Classe,INVESTMACH FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - FIDC,40438481.07,1,0,False,False,False,registro_unico,Classe,40438481.07,,False,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,FECHADO,N,39850514.26,3526570.94,True,True,True,campo_bruto_CVM,Financeiro,1,,,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,50153414000129,BLESS CAPITAL GESTORA DE RECURSOS LTDA.,20675481000142,0.08849499198407584
2026-06,55567840000122,Classe,HOLE IN ONE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40378402.28,1,0,False,False,False,registro_unico,Classe,40378402.28,,False,PLANNER CORRETORA DE VALORES S.A.,00806535000154,FECHADO,N,40593055.34,0.0,True,True,True,campo_bruto_CVM,Setor publico,32,,,PLANNER CORRETORA DE VALORES S.A.,00806535000154,55567840000122,AWARE GESTÃO DE RECURSOS LTDA.,25187201000170,0.0
2026-06,65562163000103,Classe,PRECATO VI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,40368242.38,1,0,False,False,False,registro_unico,Classe,40368242.38,,False,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,FECHADO,N,25145951.29,0.0,True,True,True,campo_bruto_CVM,Financeiro,2,,,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,65562163000103,TAG INVESTIMENTOS LTDA,01591499000111,0.0
2026-06,59450268000178,Classe,CAURIS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40366667.45,1,0,False,False,False,registro_unico,Classe,40366667.45,,True,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,37678915000160,FECHADO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,3,,,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,37678915000160,59450268000178,SH ASSET CAPITAL GESTÃO DE RECURSOS LTDA,37123902000125,0.0
2026-06,47463373000162,Classe,PANDION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40144805.22,1,0,False,False,False,registro_unico,Classe,40144805.22,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,27672309.51,0.0,True,True,True,campo_bruto_CVM,Acoes judiciais,7,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,47463373000162,VCM GESTÃO DE CAPITAL LTDA,12678380000105,0.0
2026-06,62514003000109,Classe,CHIMERA ALTERNATIVE ASSETS XII SR.2 FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESP LIMITADA,40131538.67,1,0,False,False,False,registro_unico,Classe,40131538.67,,False,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,FECHADO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,12,,,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,62514003000109,,,0.0
2026-06,45931917000148,Classe,ARGENTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MERCANTIS DE RESPONSABILIDADE LIMITADA,40072348.5,1,0,False,False,False,registro_unico,Classe,40072348.5,,False,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,27652684000162,FECHADO,N,35251762.86,3600405.1,True,True,True,campo_bruto_CVM,Comercial,3,,,BANCO GENIAL S.A.,45246410000155,45931917000148,INTEGRAL INVESTIMENTOS LTDA.,06576569000186,0.10213404402777718
2026-06,56993592000144,Classe,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MAR AZUL - RESPONSABILIDADE LIMITADA,40049988.65,1,0,False,False,False,registro_unico,Classe,40049988.65,,False,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,27652684000162,FECHADO,N,3575015.87,0.0,True,True,True,campo_bruto_CVM,Financeiro,1,,,BANCO GENIAL S.A.,45246410000155,56993592000144,PLURAL INVESTIMENTOS GESTÃO DE RECURSOS LTDA.,09630188000126,0.0
2026-06,55657044000180,Classe,ANIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,40046133.31,1,0,False,False,False,registro_unico,Classe,40046133.31,,False,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,47215387000167,ABERTO,N,39962215.39,2882318.94,True,True,True,campo_bruto_CVM,Financeiro,1,,,,,55657044000180,CATÁLISE INVESTIMENTOS LTDA.,18223260000191,0.07212610491862924
2026-06,29109292000187,Classe,PINARELLO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,40004799.95,1,0,False,False,False,registro_unico,Classe,40004799.95,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,ABERTO,N,30337816.439999998,2126474.79,True,True,True,campo_bruto_CVM,Comercial,26,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,29109292000187,AVVERO ASSET GESTAO DE RECURSOS LTDA,44391239000105,0.0700932050995032
2026-06,10545253000102,Classe,VISÃO MULTIMERCADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39969902.71,1,0,False,False,False,registro_unico,Classe,39969902.71,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,37937473.059999995,10354868.17,True,True,True,campo_bruto_CVM,Financeiro,10,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,10545253000102,TERCON INVESTIMENTOS S.A.,09121454000195,0.272945648056824
2026-06,24270499000115,Classe,SÃO LUÍS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39953760.29,1,0,False,False,False,registro_unico,Classe,39953760.29,,False,PLANNER CORRETORA DE VALORES S.A.,00806535000154,FECHADO,N,27013656.45,1554060.07,True,True,True,campo_bruto_CVM,Financeiro,4,,,PLANNER CORRETORA DE VALORES S.A.,00806535000154,24270499000115,REDWOOD ADMINISTRAÇÃO DE RECURSOS LTDA,10405423000145,0.05752868268227347
2026-06,52258922000105,Classe,BRAVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39937201.22,1,0,False,False,False,registro_unico,Classe,39937201.22,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,ABERTO,N,38509253.78,1011183.66,True,True,True,campo_bruto_CVM,Comercial,10,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,52258922000105,M8 PARTNERS GESTORA DE RECURSOS LTDA.,18038439000179,0.026258199283133447
2026-06,54773936000184,Classe,TALÓ II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,39918281.91,1,0,False,False,False,registro_unico,Classe,39918281.91,,False,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,FECHADO,N,34395754.06,3593496.47,True,True,True,campo_bruto_CVM,Servicos,5,,,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,54773936000184,ECO GESTÃO DE ATIVOS LTDA,11695155000106,0.10447500187760093
2026-06,51646633000102,Classe,APUAMA LIBRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,39873690.97,1,0,False,False,False,registro_unico,Classe,39873690.97,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,ABERTO,N,38568860.71,5249123.32,True,True,True,campo_bruto_CVM,Comercial,27,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,51646633000102,APUAMA CAPITAL GESTORA DE RECURSOS LTDA,13557425000148,0.13609744294674034
2026-06,13807406000122,Classe,B8 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39808170.44,1,0,False,False,False,registro_unico,Classe,39808170.44,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,38876090.35,2128546.19,True,True,True,campo_bruto_CVM,Financeiro,17,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,13807406000122,TERCON INVESTIMENTOS S.A.,09121454000195,0.05475206407940658
2026-06,59260452000155,Classe,GOPIN FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39742976.58,1,0,False,False,False,registro_unico,Classe,39742976.58,,True,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,3,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,59260452000155,TERCON INVESTIMENTOS S.A.,09121454000195,0.0
2026-06,55569572000188,Classe,M7 CORAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39740232.18,1,0,False,False,False,registro_unico,Classe,39740232.18,,False,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,62264924000152,ABERTO,S,37834882.36,2648563.28,True,True,True,campo_bruto_CVM,Comercial,12,,,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,62264924000152,55569572000188,MENESTYS GESTORA DE RECURSOS LTDA,50543106000100,0.07000321171343533
2026-06,57377642000121,Classe,ITAÚNA PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,39685878.41,1,0,False,False,False,registro_unico,Classe,39685878.41,,False,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,02201501000161,FECHADO,N,36447427.75,264000.0,True,True,True,campo_bruto_CVM,Setor publico,109,,,,,57377642000121,ITAÚNA CAPITAL LTDA.,51381462000137,0.00724330950899546
2026-06,42043708000170,Classe,ALGARVE COFFEE CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39684251.83,1,0,False,False,False,registro_unico,Classe,39684251.83,,False,MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,36864992000142,FECHADO,N,39500000.0,0.0,True,True,True,campo_bruto_CVM,Acoes judiciais,3,Qualificado,,MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,36864992000142,42043708000170,ALGARVE CAPITAL GESTÃO DE RECURSOS LTDA.,38481640000133,0.0
2026-06,61926140000180,Classe,ATLAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39615765.46,1,0,False,False,False,registro_unico,Classe,39615765.46,,True,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123,ABERTO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,170,,,BANCO BTG PACTUAL S/A,30306294000145,61926140000180,HIKE CAPITAL GESTORA DE RECURSOS LTDA.,56122783000130,0.0
2026-06,62392007000153,Classe,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS OGV - RESPONSABILIDADE LIMITADA,39517268.34,1,0,False,False,False,registro_unico,Classe,39517268.34,,False,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,FECHADO,N,39339229.35,0.0,True,True,True,campo_bruto_CVM,Financeiro,2,,,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,62392007000153,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,32706879000188,0.0
2026-06,61532126000100,Classe,VICTORY FUND - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,39418101.06,1,0,False,False,False,registro_unico,Classe,39418101.06,,False,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,12063256000127,FECHADO,S,30326001.99,0.0,True,True,True,campo_bruto_CVM,Comercial,2,,,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,03751794000113,61532126000100,AGG INVESTIMENTOS LTDA.,08195535000177,0.0
2026-06,60351586000160,Classe,CITRINO TEMPO CAPTOR II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39378673.51,1,0,False,False,False,registro_unico,Classe,39378673.51,,False,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,24361690000172,ABERTO,N,38884891.15,2936324.18,True,True,True,campo_bruto_CVM,Financeiro,47,,,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,24361690000172,60351586000160,CITRINO GESTÃO DE RECURSOS LTDA,18994332000102,0.07551324160000895
2026-06,59999281000180,Classe,FITZ ROY SPECIAL SITUATIONS II FIDC DE RESPONSABILIDADE LIMITADA,39349427.86,1,0,False,False,False,registro_unico,Classe,39349427.86,,False,BANCO DAYCOVAL S.A.,62232889000190,FECHADO,N,38745112.95,0.0,True,True,True,campo_bruto_CVM,Setor publico,147,,,BANCO DAYCOVAL S.A.,62232889000190,59999281000180,LAPLACE INVESTIMENTOS E GESTAO DE RECURSOS LTDA,11401701000159,0.0
2026-06,60851290000109,Classe,LRS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,39320950.24,1,0,False,False,False,registro_unico,Classe,39320950.24,,False,INTRAG DTVM LTDA.,62418140000131,FECHADO,N,39163825.69,0.0,True,True,True,campo_bruto_CVM,Financeiro,3,,,ITAU UNIBANCO S.A.,60701190000104,60851290000109,ITAU UNIBANCO ASSET MANAGEMENT LTDA.,40430971000196,0.0
2026-06,59482333000147,Classe,ITAÚNA LBZ PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,39280325.76,1,0,False,False,False,registro_unico,Classe,39280325.76,,False,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,02201501000161,FECHADO,N,33348361.71,785200.0,True,True,True,campo_bruto_CVM,Setor publico,98,,,BNY MELLON BANCO S.A.,42272526000170,59482333000147,ITAÚNA CAPITAL LTDA.,51381462000137,0.023545384532774397
2026-06,58159938000139,Classe,MDR I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,39256752.13,1,0,False,False,False,registro_unico,Classe,39256752.13,,False,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,ABERTO,N,38879119.61,3584470.94,True,True,True,campo_bruto_CVM,Servicos,15,,,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,58159938000139,ALARIS GESTÃO DE RECURSOS LTDA.,16707841000173,0.092195270262191
2026-06,58137388000157,Classe,MCAP I TOTAL RETURN FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39171861.64,1,0,False,False,False,registro_unico,Classe,39171861.64,,True,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123,FECHADO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,18,,,BANCO BTG PACTUAL S/A,30306294000145,58137388000157,MAINU INVESTIMENTOS LTDA.,57314596000111,0.0
