grupo,fundo,nome_curto,cnpj,data_referencia,categoria,tipo_documento,documento_id,source_file,arquivo_local_existe,page_count,categorias_com_evidencia,paginas_com_evidencia,amostra_trecho,status_auditoria
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,31/12/2022,outro,Demonstrações Financeiras,513763,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,03/2023,outro,Informe Trimestral,461140,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,31/03/2023,outro,Outros Documentos,463081,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,31/03/2023,outro,Relatório de Agência de Rating,463190,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,26/04/2023 09:00,assembleia,AGO/E,451451,data/raw/41970012000126/451451_assembleia_assembleia_451451_2023-04-26.pdf,True,8.0,alteracoes_assembleias: 5; amortizacao: 1; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 2; governanca_operacional: 5; performance_risco: 1; preco_economia: 2,"1, 2, 3, 4, 5, 6, 7","1 ATA DE ASSEMBLEIA GERAL DE COTISTAS DO MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ nº 41.970.012/0001-26 DATA, HORA E LOCAL: Assembleia instalada, em 1ª convocação, em 16 de março de 2023, às 10:00 horas, de forma remota por meio de plataforma virtual, e a pedido da unanimidade dos cotistas presentes, foi suspensa até as 9:00 horas de 26 de abril de 2023, oportunidade na qual a assembleia foi reaberta e encerrada....",PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,26/04/2023,regulamento,Regulamento,451466,data/raw/41970012000126/451466_regulamento_regulamento_451466_2023-04-26.pdf,True,170.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 11, 12, 17, 18, 2, 20, 21, 24, 25, 27, 28, 30, 34, 4, 5, 6, 7, 8, 9",1 REGULAMENTO DO MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS 26 de abril de 2023,PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,27/04/2023,evento,Fato Relevante,451459,data/raw/41970012000126/451459_evento_evento_451459_2023-04-27.pdf,True,1.0,alteracoes_assembleias: 1; cotistas_partes_relacionadas: 1; direitos_creditorios_cessoes: 1; governanca_operacional: 1,1,"...or Eduardo de Souza Aranha, 99, 10º andar , CEP 04543-120, inscrita no Cadastro Nacional da Pessoa Jurídica do Ministério da Fazenda (“CNPJ/MF”) sob o nº 36.266.751/0001-00, na qualidade de administradora do MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO, inscrito no CNPJ/MF nº 41.970.012/0001-26 (“Administradora” e “Fundo”, respectivamente), considerando as deliberações tomadas pelos cotistas do Fundo na assembleia geral de cotistas instalada no dia 16 de março de 2023 às 10 :00 horas e, após suspensão, reaberta e encerrada no dia 26 de abril de 2023 às 9:00 horas (“Assembleia”), vem, pelo presente informar: - A substituição, nesta data, da atual Gestora do Fundo, CAPTALYS GESTÃO LTDA., sociedade limitada inscrita no CNPJ /MF sob o nº 13.703.306/0001 -56, devidamente habilitada para a administração de carteiras de títulos e valores mobiliários conforme Ato...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,06/2023,outro,Informe Trimestral,504961,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,30/06/2023,outro,Relatório de Agência de Rating,500530,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,09/08/2023 09:00,assembleia,AGO/E,504535,data/raw/41970012000126/504535_assembleia_assembleia_504535_2023-08-09.pdf,True,2.0,alteracoes_assembleias: 2; cotistas_partes_relacionadas: 2; direitos_creditorios_cessoes: 1; emissoes: 2; governanca_operacional: 2,"1, 2","1 MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ/MF nº 41.970.012/0001-26 ATA DA ASSEMBLEIA GERAL DE COTISTAS REALIZADA EM 9 DE AGOSTO DE 2023. DATA, HORA E LOCAL : Realizada aos 9 dias de agosto de 2023, às 9h00, na sede da FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA., instituição administradora (“Administradora”) do MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS , inscrito no CNPJ/MF sob o nº 41.970.012/0001-26 (“Fundo”). 1. CONVOCAÇÃO: Dispensada a convocação, nos termos do a...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,09/08/2023,regulamento,Regulamento,504544,data/raw/41970012000126/504544_regulamento_regulamento_504544_2023-08-09.pdf,True,174.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 11, 16, 17, 19, 2, 20, 23, 24, 26, 29, 3, 30, 33, 4, 5, 6, 7, 8, 9",1 REGULAMENTO DO MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS 9 de agosto de 2023,PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,28/08/2023 09:00,assembleia,AGO/E,517356,data/raw/41970012000126/517356_assembleia_assembleia_517356_2023-08-28.pdf,True,2.0,alteracoes_assembleias: 1; cotistas_partes_relacionadas: 2; direitos_creditorios_cessoes: 1; emissoes: 2; governanca_operacional: 2,"1, 2","1 MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ/MF nº 41.970.012/0001-26 ATA DA ASSEMBLEIA GERAL DE COTISTAS REALIZADA EM 28 DE AGOSTO DE 2023. DATA, HORA E LOCAL : Realizada aos 28 dias de agosto de 2023, às 9h00, na sede da FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA., instituição administradora (“Administradora”) do MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS , inscrito no CNPJ/MF sob o nº 41.970.012/0001-26 (“Fundo”). 1. CONVOCAÇÃO: Dispensada a convocação, nos termos do...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,28/08/2023,regulamento,Regulamento,517362,data/raw/41970012000126/517362_regulamento_regulamento_517362_2023-08-28.pdf,True,174.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 11, 16, 17, 19, 2, 20, 23, 24, 26, 3, 30, 33, 4, 5, 6, 7, 8, 9",1 REGULAMENTO DO MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS 28 de agosto de 2023,PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,09/2023,outro,Informe Trimestral,551215,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,30/09/2023,outro,Relatório de Agência de Rating,551249,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,28/11/2023 10:03,assembleia,AGE,559877,data/raw/41970012000126/559877_assembleia_assembleia_559877_2023-11-28.pdf,True,2.0,,,,PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,28/11/2023,regulamento,Regulamento,559878,data/raw/41970012000126/559878_regulamento_regulamento_559878_2023-11-28.pdf,True,174.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 11, 16, 17, 19, 2, 20, 23, 24, 26, 29, 3, 30, 33, 4, 5, 6, 7, 8, 9",1 REGULAMENTO DO MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS 27 de novembro de 2023,PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,12/2023,outro,Informe Trimestral,600602,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,29/12/2023,outro,Relatório de Agência de Rating,593007,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,31/12/2023,outro,Demonstrações Financeiras,659662,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,03/2024,outro,Informe Trimestral,659637,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,29/03/2024,outro,Relatório de Agência de Rating,665661,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,06/2024,outro,Informe Trimestral,718740,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,06/2024,outro,Informe Trimestral,718824,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,03/07/2024 17:31,assembleia,AGO/E,691625,data/raw/41970012000126/691625_assembleia_assembleia_691625_2024-07-03.pdf,True,212.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 11, 12, 13, 18, 19, 2, 23, 3, 32, 34, 36, 37, 4, 40, 41, 42, 43, 44, 5, 6, 8, 9","1 MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ nº 41.970.012/0001-26 ATA DA ASSEMBLEIA GERAL DE COTISTAS REALIZADA EM 03 DE JULHO DE 2024. DATA, HORA E LOCAL : Realizada em 0 3 de julho de 2024, às 9h00, na sede da FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA., instituição administradora (“Administradora”) do MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS, inscrito no Cadastro Nacional da Pessoa Jurídica do Ministério da Fazenda (“CNPJ"") sob o nº 41.970.012/0001-26 (“Fundo”)...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,04/07/2024,outro,Demonstrações Financeiras - Substituição de administrador,733598,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,10/07/2024,emissao,Anúncio de Início,702576,data/raw/41970012000126/702576_emissao_emissao_702576_2024-07-10.pdf,True,1.0,amortizacao: 1; direitos_creditorios_cessoes: 1; emissoes: 1; governanca_operacional: 1,1,"...ativas e escriturais, conforme as características constantes do regulamento do Fundo, todas com valor unitário, para fins de subscrição e integralização de R$ 1.000,00 (mil reais), perfazendo o montante total de até R$ 400.000.000,00 (quatrocentos milhões de reais). A OFERTA É DESTINADA EXCLUSIVAMENTE A INVESTIDORES PROFISSIONAIS. NOS TERMOS DO ART. 9º DA RESOLUÇÃO CVM 160, FOI DISPENSADA A DIVULGAÇÃO DE PROSPECTO PARA A REALIZAÇÃO DESTA OFERTA. Cronograma da Oferta e Prazo de Distribuição: A oferta inicia-se nesta data e encerrar-se-á com a publicação do anúncio de encerramento, nos termos do Art. 76 da Resolução CVM 160 (“Anúncio de Encerramento”). O Anúncio de Encerramento será publicado no prazo de 180 (cento e oitenta) dias contados desta data, ou quando da distribuição da totalidade das cotas do Fundo objeto da Oferta, o que ocorrer primeiro, nos termos do Art. 49 e do Art. 76 da Resolução C...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,09/2024,outro,Informe Trimestral,779118,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,13/11/2024 10:00,assembleia,AGE,809112,data/raw/41970012000126/809112_assembleia_assembleia_809112_2024-11-13.pdf,True,2.0,alteracoes_assembleias: 2; cotistas_partes_relacionadas: 1; direitos_creditorios_cessoes: 1; emissoes: 1; governanca_operacional: 2; preco_economia: 1,"1, 2","btgpactual.com ATA DE ASSEMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS DO MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ: 41.970.012/0001-26 (“Fundo”) 1. DATA, HORÁRIO E LOCAL: às 10:00 horas do dia 13 de novembro de 202 4, realizada remotamente a partir da sede da BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS , com sede no município do Rio de Janeiro, Estado do Rio de Janeiro, na Praia de Botafogo...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,26/11/2024 09:00,assembleia,AGE,792575,data/raw/41970012000126/792575_assembleia_assembleia_792575_2024-11-26.pdf,True,2.0,,,,PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,29/11/2024,regulamento,Regulamento,792579,data/raw/41970012000126/792579_regulamento_regulamento_792579_2024-11-29.pdf,True,184.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 11, 14, 16, 17, 2, 20, 23, 24, 25, 3, 32, 33, 4, 5, 50, 6, 7, 8",1 REGULAMENTO DO MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA 26 de novembro de 2024 Docusign Envelope ID: B8254F83-B2AF-4B1D-A5C9-2AEE337E97E3,PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,12/2024,outro,Informe Trimestral,837581,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,31/12/2024,outro,Demonstrações Financeiras,870176,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,06/01/2025,emissao,Anúncio de Encerramento,813561,data/raw/41970012000126/813561_emissao_emissao_813561_2025-01-06.pdf,True,2.0,cotistas_partes_relacionadas: 1; direitos_creditorios_cessoes: 1; emissoes: 1; governanca_operacional: 1; preco_economia: 1,1,"...obiliários (“CVM”) para o exercício da atividade de administração de carteiras de títulos e valores mobiliários, conforme Ato Declaratório nº 8.695, de 20 de março de 2006 , na qualidade de administrador e Coordenador Líder (“Administrador” ou “ Coordenador Líder”) do MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS , fundo de investimento inscrito no CNPJ sob o nº 41.970.012/0001-26 (“Fundo”), informa aos cotistas do Fundo (“Cotistas”) e ao mercado em geral que foi encerrada a oferta pública, da 1ª(primeira) emissão de cotas do Fundo, realizada nos termos da Resolução CVM nº 160, de 13 de julho de 2022 (“Resolução CVM 160”), sob o rito de registro automático protocolada sob o n° CVM/SRE/AUT/FDC/PRI/2024/823, na data de 10/07/2024, sendo que, no âmbito da Oferta, foram distribuídas conforme abaixo: Informações da Oferta Valor Bruto da 1ª Emissão Quantidade...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,03/2025,outro,Informe Trimestral,901170,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,19/05/2025 09:00,assembleia,AGE,909705,data/raw/41970012000126/909705_assembleia_assembleia_909705_2025-05-19.pdf,True,2.0,alteracoes_assembleias: 2; amortizacao: 1; cotistas_partes_relacionadas: 2; direitos_creditorios_cessoes: 1; emissoes: 1; governanca_operacional: 1; triggers_protecao: 1,"1, 2","1 MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA CNPJ nº 41.970.012/0001-26 ATA DA ASSEMBLEIA GERAL DE COTISTAS REALIZADA EM 19 DE MAIO DE 2025 DATA, HORA E LOCAL: Realizada em 19 de maio de 2025, às 9:00h, na sede do BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM., inscrito no CNPJ sob o nº 59.281.253/0001-23, instituição AdministradorDIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA, inscrito no Cadastro Nacional da Pessoa CNPJ"") sob o nº 41.970.012/0001-Fundo 1.CONVOCAÇÃO: Dispensada a convocação, nos termos da Resolução da Comissão de Va...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,19/05/2025,regulamento,Regulamento,909707,data/raw/41970012000126/909707_regulamento_regulamento_909707_2025-05-19.pdf,True,185.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 11, 14, 16, 17, 18, 2, 20, 23, 24, 25, 3, 32, 33, 4, 5, 6, 7, 8",1 Internal Use Only REGULAMENTO DO MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,06/2025,outro,Informe Trimestral,968241,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,12/06/2025,assembleia,Instrumento Particular de Emissão de Cotas,999523,data/raw/41970012000126/999523_assembleia_assembleia_999523_2025-06-12.pdf,True,2.0,alteracoes_assembleias: 1; direitos_creditorios_cessoes: 1; emissoes: 1; governanca_operacional: 2; preco_economia: 1,"1, 2","...rador de carteira de títulos e valores mobiliários, na categoria gestor de recursos, nos termos do Ato Declaratório CVM nº 19.368, de 7 de dezembro de 2021, aqui representada nos termos do seu contrato social (“ Gestora”), atuando, Administradora e Gestora, na qualidade de prestadores de serviço essenciais responsáveis pela administração fiduciária e pela gestão de carteira, respectivamente (“ Prestadores de Serviços Essenciais ”), RESOLVEM: (i) aprovar a emissão de Cotas Subordinadas Júnior da Classe Única do Fundo (“Cotas”), na forma do item 7.1.5 do Regulamento, no montante total de R$ 500.000.000,00 (quinhentos milhões de reais), as quais serão distribuídas privadamente e integralizadas mediante chamadas de capital realizadas pela Administradora, sob a orientação da gestora do Fundo, nos termos do Regulamento, observadas a seguintes características: (a) Preço de Emissão: R$ 1.000,00 (mil re...",PDF analisado
