cnpj_fundo,veiculos_reportantes,cnpjs_reportantes,pl_brl,cnpj_fundo_14,diferenca_veiculos_menos_fundo,universo_veiculos,universo_fundos
61.621.939/0001-68,1,61.621.939/0001-68,29551851.58,61621939000168,0,4252,4247
48.330.553/0001-39,1,48.330.553/0001-39,29472632.93,48330553000139,0,4252,4247
52.883.033/0001-20,1,52.883.033/0001-20,29436249.7,52883033000120,0,4252,4247
63.778.221/0001-05,1,63.778.221/0001-05,29434682.36,63778221000105,0,4252,4247
64.656.737/0001-40,1,64.656.737/0001-40,29295982.84,64656737000140,0,4252,4247
31.847.511/0001-77,1,31.847.511/0001-77,29287318.93,31847511000177,0,4252,4247
54.974.598/0001-49,1,54.974.598/0001-49,29258126.75,54974598000149,0,4252,4247
60.869.078/0001-79,1,60.869.078/0001-79,29169304.1,60869078000179,0,4252,4247
53.292.327/0001-40,1,53.292.327/0001-40,29152534.36,53292327000140,0,4252,4247
56.125.191/0001-72,1,56.125.191/0001-72,29108392.54,56125191000172,0,4252,4247
62.972.105/0001-60,1,62.972.105/0001-60,29107812.74,62972105000160,0,4252,4247
29.494.000/0001-77,1,29.494.000/0001-77,29092457.55,29494000000177,0,4252,4247
60.456.307/0001-23,1,60.456.307/0001-23,29081082.44,60456307000123,0,4252,4247
61.384.065/0001-72,1,61.384.065/0001-72,29037882.4,61384065000172,0,4252,4247
51.497.411/0001-75,1,51.497.411/0001-75,29035607.05,51497411000175,0,4252,4247
32.990.730/0001-73,1,32.990.730/0001-73,28943462.88,32990730000173,0,4252,4247
54.851.950/0001-59,1,54.851.950/0001-59,28907586.24,54851950000159,0,4252,4247
52.337.930/0001-39,1,52.337.930/0001-39,28876433.7,52337930000139,0,4252,4247
60.776.193/0001-07,1,60.776.193/0001-07,28847299.95,60776193000107,0,4252,4247
56.266.633/0001-09,1,56.266.633/0001-09,28619701.44,56266633000109,0,4252,4247
32.274.365/0001-09,1,32.274.365/0001-09,28606083.66,32274365000109,0,4252,4247
60.434.121/0001-73,1,60.434.121/0001-73,28603661.95,60434121000173,0,4252,4247
39.338.006/0001-09,1,39.338.006/0001-09,28562017.37,39338006000109,0,4252,4247
52.099.923/0001-46,1,52.099.923/0001-46,28517435.29,52099923000146,0,4252,4247
42.013.814/0001-00,1,42.013.814/0001-00,28498253.73,42013814000100,0,4252,4247
63.679.664/0001-49,1,63.679.664/0001-49,28464608.1,63679664000149,0,4252,4247
48.979.218/0001-66,1,48.979.218/0001-66,28451851.08,48979218000166,0,4252,4247
59.213.700/0001-07,1,59.213.700/0001-07,28441889.16,59213700000107,0,4252,4247
66.279.914/0001-41,1,66.279.914/0001-41,28375054.48,66279914000141,0,4252,4247
48.360.157/0001-54,1,48.360.157/0001-54,28265240.75,48360157000154,0,4252,4247
59.388.384/0001-04,1,59.388.384/0001-04,28177263.48,59388384000104,0,4252,4247
46.405.697/0001-81,1,46.405.697/0001-81,28154032.64,46405697000181,0,4252,4247
54.478.603/0001-22,1,54.478.603/0001-22,28076452.27,54478603000122,0,4252,4247
40.365.916/0001-60,1,40.365.916/0001-60,28068498.93,40365916000160,0,4252,4247
66.571.531/0001-42,1,66.571.531/0001-42,28035972.64,66571531000142,0,4252,4247
50.943.777/0001-68,1,50.943.777/0001-68,28034311.62,50943777000168,0,4252,4247
54.389.751/0001-70,1,54.389.751/0001-70,28021489.14,54389751000170,0,4252,4247
30.808.119/0001-56,1,30.808.119/0001-56,28019174.8,30808119000156,0,4252,4247
62.395.029/0001-77,1,62.395.029/0001-77,27993948.47,62395029000177,0,4252,4247
61.386.784/0001-22,1,61.386.784/0001-22,27983761.8,61386784000122,0,4252,4247
64.077.421/0001-01,1,64.077.421/0001-01,27956282.56,64077421000101,0,4252,4247
49.141.366/0001-70,1,49.141.366/0001-70,27913352.09,49141366000170,0,4252,4247
62.576.847/0001-76,1,62.576.847/0001-76,27902128.94,62576847000176,0,4252,4247
13.963.676/0001-22,1,13.963.676/0001-22,27862806.16,13963676000122,0,4252,4247
62.230.042/0001-76,1,62.230.042/0001-76,27844595.95,62230042000176,0,4252,4247
63.212.782/0001-42,1,63.212.782/0001-42,27823103.0,63212782000142,0,4252,4247
41.387.466/0001-79,1,41.387.466/0001-79,27763941.86,41387466000179,0,4252,4247
45.756.256/0001-61,1,45.756.256/0001-61,27713574.59,45756256000161,0,4252,4247
62.214.740/0001-88,1,62.214.740/0001-88,27635989.42,62214740000188,0,4252,4247
45.145.563/0001-06,1,45.145.563/0001-06,27588969.96,45145563000106,0,4252,4247
58.555.763/0001-89,1,58.555.763/0001-89,27557186.45,58555763000189,0,4252,4247
29.018.916/0001-50,1,29.018.916/0001-50,27525235.04,29018916000150,0,4252,4247
49.793.609/0001-54,1,49.793.609/0001-54,27519510.87,49793609000154,0,4252,4247
58.557.680/0001-29,1,58.557.680/0001-29,27470377.61,58557680000129,0,4252,4247
58.088.190/0001-20,1,58.088.190/0001-20,27433632.37,58088190000120,0,4252,4247
59.111.770/0001-54,1,59.111.770/0001-54,27391741.71,59111770000154,0,4252,4247
42.700.460/0001-72,1,42.700.460/0001-72,27375383.73,42700460000172,0,4252,4247
59.081.408/0001-88,1,59.081.408/0001-88,27375290.07,59081408000188,0,4252,4247
58.888.944/0001-27,1,58.888.944/0001-27,27350365.14,58888944000127,0,4252,4247
29.206.973/0001-63,1,29.206.973/0001-63,27339502.48,29206973000163,0,4252,4247
18.675.887/0001-83,1,18.675.887/0001-83,27318484.95,18675887000183,0,4252,4247
56.263.685/0001-13,1,56.263.685/0001-13,27292128.56,56263685000113,0,4252,4247
62.121.679/0001-24,1,62.121.679/0001-24,27288863.17,62121679000124,0,4252,4247
61.995.402/0001-68,1,61.995.402/0001-68,27271482.81,61995402000168,0,4252,4247
54.519.336/0001-94,1,54.519.336/0001-94,27149227.47,54519336000194,0,4252,4247
47.425.628/0001-00,1,47.425.628/0001-00,27142564.91,47425628000100,0,4252,4247
54.837.634/0001-22,1,54.837.634/0001-22,27105100.55,54837634000122,0,4252,4247
49.000.456/0001-40,1,49.000.456/0001-40,27063863.04,49000456000140,0,4252,4247
40.800.541/0001-19,1,40.800.541/0001-19,27062293.87,40800541000119,0,4252,4247
58.315.066/0001-50,1,58.315.066/0001-50,26997975.74,58315066000150,0,4252,4247
56.154.338/0001-52,1,56.154.338/0001-52,26985870.78,56154338000152,0,4252,4247
47.117.821/0001-76,1,47.117.821/0001-76,26892755.8,47117821000176,0,4252,4247
59.137.241/0001-20,1,59.137.241/0001-20,26879134.86,59137241000120,0,4252,4247
42.043.592/0001-79,1,42.043.592/0001-79,26861943.45,42043592000179,0,4252,4247
63.381.126/0001-73,1,63.381.126/0001-73,26820758.02,63381126000173,0,4252,4247
63.939.263/0001-80,1,63.939.263/0001-80,26774542.72,63939263000180,0,4252,4247
55.037.275/0001-91,1,55.037.275/0001-91,26769608.45,55037275000191,0,4252,4247
46.268.912/0001-40,1,46.268.912/0001-40,26746320.39,46268912000140,0,4252,4247
27.944.346/0001-02,1,27.944.346/0001-02,26721153.86,27944346000102,0,4252,4247
55.914.922/0001-04,1,55.914.922/0001-04,26715962.72,55914922000104,0,4252,4247
49.934.838/0001-41,1,49.934.838/0001-41,26661448.71,49934838000141,0,4252,4247
53.145.182/0001-55,1,53.145.182/0001-55,26642047.16,53145182000155,0,4252,4247
29.461.840/0001-33,1,29.461.840/0001-33,26587432.05,29461840000133,0,4252,4247
16.502.939/0001-94,1,16.502.939/0001-94,26581137.41,16502939000194,0,4252,4247
59.383.714/0001-79,1,59.383.714/0001-79,26506819.77,59383714000179,0,4252,4247
59.079.987/0001-24,1,59.079.987/0001-24,26413156.54,59079987000124,0,4252,4247
41.687.522/0001-90,1,41.687.522/0001-90,26390008.07,41687522000190,0,4252,4247
61.662.363/0001-87,1,61.662.363/0001-87,26385437.95,61662363000187,0,4252,4247
12.769.511/0001-51,1,12.769.511/0001-51,26368603.63,12769511000151,0,4252,4247
60.307.274/0001-50,1,60.307.274/0001-50,26336643.69,60307274000150,0,4252,4247
55.966.815/0001-11,1,55.966.815/0001-11,26327139.92,55966815000111,0,4252,4247
24.852.946/0001-44,1,24.852.946/0001-44,26299016.96,24852946000144,0,4252,4247
50.792.099/0001-80,1,50.792.099/0001-80,26272006.29,50792099000180,0,4252,4247
59.733.020/0001-14,1,59.733.020/0001-14,26264059.87,59733020000114,0,4252,4247
55.728.962/0001-53,1,55.728.962/0001-53,26250108.51,55728962000153,0,4252,4247
62.639.578/0001-40,1,62.639.578/0001-40,26121257.79,62639578000140,0,4252,4247
64.064.985/0001-00,1,64.064.985/0001-00,26092079.41,64064985000100,0,4252,4247
50.366.328/0001-02,1,50.366.328/0001-02,26084695.69,50366328000102,0,4252,4247
66.332.324/0001-35,1,66.332.324/0001-35,26059039.43,66332324000135,0,4252,4247
65.793.331/0001-71,1,65.793.331/0001-71,26038515.03,65793331000171,0,4252,4247
41.351.648/0001-90,1,41.351.648/0001-90,26019848.0,41351648000190,0,4252,4247
58.494.685/0001-50,1,58.494.685/0001-50,26016049.31,58494685000150,0,4252,4247
55.898.553/0001-03,1,55.898.553/0001-03,26005167.66,55898553000103,0,4252,4247
61.690.192/0001-08,1,61.690.192/0001-08,25961803.64,61690192000108,0,4252,4247
65.385.241/0001-41,1,65.385.241/0001-41,25940534.76,65385241000141,0,4252,4247
58.347.004/0001-20,1,58.347.004/0001-20,25913093.79,58347004000120,0,4252,4247
31.962.973/0001-35,1,31.962.973/0001-35,25898147.95,31962973000135,0,4252,4247
54.304.772/0001-46,1,54.304.772/0001-46,25848150.88,54304772000146,0,4252,4247
59.524.577/0001-45,1,59.524.577/0001-45,25823878.44,59524577000145,0,4252,4247
32.302.142/0001-08,1,32.302.142/0001-08,25802955.7,32302142000108,0,4252,4247
21.397.715/0001-08,1,21.397.715/0001-08,25780566.75,21397715000108,0,4252,4247
44.415.022/0001-98,1,44.415.022/0001-98,25760541.32,44415022000198,0,4252,4247
45.144.657/0001-60,1,45.144.657/0001-60,25731273.86,45144657000160,0,4252,4247
29.613.776/0001-69,1,29.613.776/0001-69,25730664.99,29613776000169,0,4252,4247
31.353.300/0001-88,1,31.353.300/0001-88,25650446.23,31353300000188,0,4252,4247
40.813.753/0001-30,1,40.813.753/0001-30,25629519.93,40813753000130,0,4252,4247
55.634.639/0001-10,1,55.634.639/0001-10,25626511.97,55634639000110,0,4252,4247
65.659.857/0001-63,1,65.659.857/0001-63,25609895.73,65659857000163,0,4252,4247
66.584.389/0001-78,1,66.584.389/0001-78,25502436.23,66584389000178,0,4252,4247
41.649.927/0001-34,1,41.649.927/0001-34,25500509.07,41649927000134,0,4252,4247
57.300.010/0001-60,1,57.300.010/0001-60,25459261.93,57300010000160,0,4252,4247
32.511.204/0001-83,1,32.511.204/0001-83,25446821.56,32511204000183,0,4252,4247
43.809.891/0001-34,1,43.809.891/0001-34,25435999.04,43809891000134,0,4252,4247
48.984.429/0001-97,1,48.984.429/0001-97,25427209.67,48984429000197,0,4252,4247
54.023.881/0001-95,1,54.023.881/0001-95,25424397.56,54023881000195,0,4252,4247
45.018.961/0001-61,1,45.018.961/0001-61,25413544.69,45018961000161,0,4252,4247
35.820.716/0001-10,1,35.820.716/0001-10,25401796.81,35820716000110,0,4252,4247
64.112.767/0001-95,1,64.112.767/0001-95,25398805.09,64112767000195,0,4252,4247
65.794.289/0001-03,1,65.794.289/0001-03,25285112.49,65794289000103,0,4252,4247
58.593.281/0001-13,1,58.593.281/0001-13,25227773.77,58593281000113,0,4252,4247
33.823.975/0001-79,1,33.823.975/0001-79,25190575.16,33823975000179,0,4252,4247
57.790.697/0001-69,1,57.790.697/0001-69,25181845.74,57790697000169,0,4252,4247
58.182.199/0001-04,1,58.182.199/0001-04,25175281.93,58182199000104,0,4252,4247
49.684.321/0001-41,1,49.684.321/0001-41,25106338.27,49684321000141,0,4252,4247
63.464.553/0001-15,1,63.464.553/0001-15,25044458.94,63464553000115,0,4252,4247
17.213.074/0001-09,1,17.213.074/0001-09,24972355.23,17213074000109,0,4252,4247
67.315.973/0001-90,1,67.315.973/0001-90,24920142.71,67315973000190,0,4252,4247
30.659.303/0001-81,1,30.659.303/0001-81,24892907.6,30659303000181,0,4252,4247
61.641.879/0001-45,1,61.641.879/0001-45,24887979.0,61641879000145,0,4252,4247
55.675.974/0001-67,1,55.675.974/0001-67,24887040.25,55675974000167,0,4252,4247
65.867.787/0001-39,1,65.867.787/0001-39,24820376.79,65867787000139,0,4252,4247
63.802.702/0001-09,1,63.802.702/0001-09,24677848.17,63802702000109,0,4252,4247
29.152.737/0001-01,1,29.152.737/0001-01,24673528.87,29152737000101,0,4252,4247
61.443.209/0001-14,1,61.443.209/0001-14,24659119.42,61443209000114,0,4252,4247
62.874.327/0001-40,1,62.874.327/0001-40,24652643.85,62874327000140,0,4252,4247
52.324.264/0001-02,1,52.324.264/0001-02,24645734.74,52324264000102,0,4252,4247
60.373.765/0001-07,1,60.373.765/0001-07,24589076.64,60373765000107,0,4252,4247
32.696.765/0001-02,1,32.696.765/0001-02,24559875.56,32696765000102,0,4252,4247
61.061.603/0001-98,1,61.061.603/0001-98,24517182.89,61061603000198,0,4252,4247
54.856.185/0001-60,1,54.856.185/0001-60,24513422.59,54856185000160,0,4252,4247
33.304.615/0001-60,1,33.304.615/0001-60,24489272.41,33304615000160,0,4252,4247
27.531.244/0001-57,1,27.531.244/0001-57,24455751.75,27531244000157,0,4252,4247
58.569.452/0001-79,1,58.569.452/0001-79,24446595.98,58569452000179,0,4252,4247
52.306.146/0001-63,1,52.306.146/0001-63,24337486.66,52306146000163,0,4252,4247
29.109.316/0001-06,1,29.109.316/0001-06,24332650.65,29109316000106,0,4252,4247
30.828.789/0001-34,1,30.828.789/0001-34,24289802.11,30828789000134,0,4252,4247
21.205.491/0001-87,1,21.205.491/0001-87,24288828.09,21205491000187,0,4252,4247
51.296.133/0001-98,1,51.296.133/0001-98,24272118.31,51296133000198,0,4252,4247
64.155.784/0001-00,1,64.155.784/0001-00,24212431.52,64155784000100,0,4252,4247
41.687.533/0001-70,1,41.687.533/0001-70,24172825.23,41687533000170,0,4252,4247
53.864.827/0001-00,1,53.864.827/0001-00,24162483.28,53864827000100,0,4252,4247
39.851.553/0001-93,1,39.851.553/0001-93,24146886.95,39851553000193,0,4252,4247
65.281.804/0001-51,1,65.281.804/0001-51,24121059.53,65281804000151,0,4252,4247
32.156.057/0001-70,1,32.156.057/0001-70,24120332.31,32156057000170,0,4252,4247
41.395.100/0001-41,1,41.395.100/0001-41,23987191.23,41395100000141,0,4252,4247
57.889.361/0001-58,1,57.889.361/0001-58,23968549.04,57889361000158,0,4252,4247
57.533.260/0001-40,1,57.533.260/0001-40,23813746.82,57533260000140,0,4252,4247
64.027.271/0001-13,1,64.027.271/0001-13,23784154.32,64027271000113,0,4252,4247
49.839.322/0001-18,1,49.839.322/0001-18,23782364.17,49839322000118,0,4252,4247
37.348.481/0001-30,1,37.348.481/0001-30,23782206.66,37348481000130,0,4252,4247
62.941.946/0001-00,1,62.941.946/0001-00,23759426.01,62941946000100,0,4252,4247
49.983.868/0001-48,1,49.983.868/0001-48,23759145.52,49983868000148,0,4252,4247
32.907.653/0001-45,1,32.907.653/0001-45,23725442.38,32907653000145,0,4252,4247
41.251.934/0001-83,1,41.251.934/0001-83,23708879.47,41251934000183,0,4252,4247
57.310.139/0001-59,1,57.310.139/0001-59,23652479.89,57310139000159,0,4252,4247
65.880.344/0001-88,1,65.880.344/0001-88,23631245.19,65880344000188,0,4252,4247
55.499.498/0001-70,1,55.499.498/0001-70,23601543.29,55499498000170,0,4252,4247
52.258.509/0001-32,1,52.258.509/0001-32,23593228.94,52258509000132,0,4252,4247
45.064.053/0001-04,1,45.064.053/0001-04,23583484.56,45064053000104,0,4252,4247
56.823.795/0001-92,1,56.823.795/0001-92,23583006.85,56823795000192,0,4252,4247
32.517.659/0001-06,1,32.517.659/0001-06,23531649.23,32517659000106,0,4252,4247
54.444.075/0001-90,1,54.444.075/0001-90,23519832.17,54444075000190,0,4252,4247
29.330.482/0001-20,1,29.330.482/0001-20,23512489.01,29330482000120,0,4252,4247
55.768.218/0001-82,1,55.768.218/0001-82,23469366.86,55768218000182,0,4252,4247
59.912.498/0001-01,1,59.912.498/0001-01,23404405.05,59912498000101,0,4252,4247
41.907.181/0001-11,1,41.907.181/0001-11,23376841.11,41907181000111,0,4252,4247
54.075.641/0001-34,1,54.075.641/0001-34,23368545.69,54075641000134,0,4252,4247
55.636.084/0001-46,1,55.636.084/0001-46,23341250.38,55636084000146,0,4252,4247
59.550.323/0001-00,1,59.550.323/0001-00,23323427.2,59550323000100,0,4252,4247
40.905.548/0001-03,1,40.905.548/0001-03,23242106.71,40905548000103,0,4252,4247
47.846.982/0001-09,1,47.846.982/0001-09,23236990.94,47846982000109,0,4252,4247
49.950.299/0001-34,1,49.950.299/0001-34,23231310.71,49950299000134,0,4252,4247
36.334.968/0001-00,1,36.334.968/0001-00,23230508.33,36334968000100,0,4252,4247
59.905.357/0001-61,1,59.905.357/0001-61,23221532.09,59905357000161,0,4252,4247
62.853.435/0001-36,1,62.853.435/0001-36,23168911.85,62853435000136,0,4252,4247
64.168.109/0001-15,1,64.168.109/0001-15,23151718.91,64168109000115,0,4252,4247
66.857.424/0001-85,1,66.857.424/0001-85,23135295.91,66857424000185,0,4252,4247
64.011.100/0001-04,1,64.011.100/0001-04,23101691.91,64011100000104,0,4252,4247
52.356.145/0001-23,1,52.356.145/0001-23,23088059.7,52356145000123,0,4252,4247
30.418.801/0001-32,1,30.418.801/0001-32,23073320.16,30418801000132,0,4252,4247
42.866.957/0001-65,1,42.866.957/0001-65,23045346.57,42866957000165,0,4252,4247
64.883.935/0001-46,1,64.883.935/0001-46,23036850.02,64883935000146,0,4252,4247
50.695.489/0001-31,1,50.695.489/0001-31,23020024.58,50695489000131,0,4252,4247
59.929.292/0001-94,1,59.929.292/0001-94,23017086.61,59929292000194,0,4252,4247
51.326.028/0001-54,1,51.326.028/0001-54,22954880.87,51326028000154,0,4252,4247
09.220.444/0001-07,1,09.220.444/0001-07,22931209.52,09220444000107,0,4252,4247
29.127.787/0001-39,1,29.127.787/0001-39,22906142.96,29127787000139,0,4252,4247
13.425.492/0001-09,1,13.425.492/0001-09,22848025.05,13425492000109,0,4252,4247
62.135.021/0001-71,1,62.135.021/0001-71,22796380.1,62135021000171,0,4252,4247
59.695.343/0001-60,1,59.695.343/0001-60,22761016.92,59695343000160,0,4252,4247
55.512.068/0001-41,1,55.512.068/0001-41,22734005.34,55512068000141,0,4252,4247
64.536.059/0001-81,1,64.536.059/0001-81,22722277.34,64536059000181,0,4252,4247
44.585.499/0001-11,1,44.585.499/0001-11,22715909.42,44585499000111,0,4252,4247
31.881.619/0001-86,1,31.881.619/0001-86,22692180.6,31881619000186,0,4252,4247
47.715.992/0001-05,1,47.715.992/0001-05,22680385.18,47715992000105,0,4252,4247
57.883.732/0001-94,1,57.883.732/0001-94,22669663.05,57883732000194,0,4252,4247
61.270.134/0001-17,1,61.270.134/0001-17,22664610.34,61270134000117,0,4252,4247
60.315.422/0001-88,1,60.315.422/0001-88,22638713.33,60315422000188,0,4252,4247
62.900.415/0001-79,1,62.900.415/0001-79,22633023.02,62900415000179,0,4252,4247
29.828.802/0001-76,1,29.828.802/0001-76,22585828.73,29828802000176,0,4252,4247
29.243.005/0001-27,1,29.243.005/0001-27,22574483.64,29243005000127,0,4252,4247
61.734.191/0001-00,1,61.734.191/0001-00,22546165.38,61734191000100,0,4252,4247
07.738.319/0001-68,1,07.738.319/0001-68,22537671.77,07738319000168,0,4252,4247
53.125.630/0001-59,1,53.125.630/0001-59,22518960.57,53125630000159,0,4252,4247
22.397.315/0001-57,1,22.397.315/0001-57,22462755.39,22397315000157,0,4252,4247
58.157.509/0001-22,1,58.157.509/0001-22,22425267.73,58157509000122,0,4252,4247
44.705.662/0001-32,1,44.705.662/0001-32,22380812.0,44705662000132,0,4252,4247
64.276.414/0001-20,1,64.276.414/0001-20,22368871.28,64276414000120,0,4252,4247
59.825.500/0001-05,1,59.825.500/0001-05,22357365.35,59825500000105,0,4252,4247
21.053.703/0001-58,1,21.053.703/0001-58,22333046.33,21053703000158,0,4252,4247
34.553.995/0001-30,1,34.553.995/0001-30,22317085.06,34553995000130,0,4252,4247
51.476.020/0001-74,1,51.476.020/0001-74,22297963.89,51476020000174,0,4252,4247
48.360.202/0001-70,1,48.360.202/0001-70,22280425.04,48360202000170,0,4252,4247
12.036.226/0001-21,1,12.036.226/0001-21,22259917.88,12036226000121,0,4252,4247
59.225.114/0001-82,1,59.225.114/0001-82,22215274.04,59225114000182,0,4252,4247
25.295.530/0001-35,1,25.295.530/0001-35,22213350.3,25295530000135,0,4252,4247
14.283.986/0001-69,1,14.283.986/0001-69,22195822.42,14283986000169,0,4252,4247
20.906.292/0001-33,1,20.906.292/0001-33,22168098.25,20906292000133,0,4252,4247
61.220.318/0001-72,1,61.220.318/0001-72,22141673.17,61220318000172,0,4252,4247
40.132.398/0001-34,1,40.132.398/0001-34,22127543.17,40132398000134,0,4252,4247
60.602.947/0001-02,1,60.602.947/0001-02,22114780.82,60602947000102,0,4252,4247
56.823.028/0001-83,1,56.823.028/0001-83,22104588.91,56823028000183,0,4252,4247
62.309.577/0001-37,1,62.309.577/0001-37,22083888.95,62309577000137,0,4252,4247
44.465.521/0001-90,1,44.465.521/0001-90,22076614.69,44465521000190,0,4252,4247
62.603.858/0001-06,1,62.603.858/0001-06,22062963.01,62603858000106,0,4252,4247
57.391.545/0001-93,1,57.391.545/0001-93,22013606.61,57391545000193,0,4252,4247
55.445.774/0001-18,1,55.445.774/0001-18,21984057.44,55445774000118,0,4252,4247
58.479.927/0001-36,1,58.479.927/0001-36,21955804.96,58479927000136,0,4252,4247
37.036.353/0001-51,1,37.036.353/0001-51,21910039.85,37036353000151,0,4252,4247
57.692.099/0001-57,1,57.692.099/0001-57,21867527.78,57692099000157,0,4252,4247
67.229.050/0001-16,1,67.229.050/0001-16,21861579.64,67229050000116,0,4252,4247
45.026.487/0001-10,1,45.026.487/0001-10,21845417.26,45026487000110,0,4252,4247
57.325.152/0001-81,1,57.325.152/0001-81,21750198.23,57325152000181,0,4252,4247
59.070.167/0001-71,1,59.070.167/0001-71,21744002.41,59070167000171,0,4252,4247
39.846.684/0001-82,1,39.846.684/0001-82,21738802.68,39846684000182,0,4252,4247
