competencia,cnpj_fundo,pl,carteira_dc,dc_inadimplentes,dc_inadimplentes_ajustado_recalculado,dc_a_vencer_com_parcela_inad,inad_ate_30d,inad_31_60d,inad_61_90d,inad_91_120d,inad_121_150d,inad_151_180d,inad_181_360d,inad_361_720d,inad_721_1080d,inad_maior_1080d,inad_acima_360d,inad_aging_total,inadimplencia_ex_360d,inadimplencia_ex_360d_ajustada,cnpj_classe_count,cnpj_classes,is_fic_fidc,is_np,reports_carteira_dc,reports_dc_inadimplentes,reports_inad_acima_360d,field_presence_exact,denominacao,cnpj_veiculo,admin_nome,admin_cnpj,gestor_nome,gestor_cnpj,custodiante_nome,custodiante_cnpj,segmento_principal,segmento_financeiro_principal,classificacao_anbima,publico_alvo,fund_key,cnpj_classe,cnpj_fundo_formatado,aggregation_warning,tab4_duplicate_detected,tab4_type_conflict,tab4_pl_conflict,tab4_duplicate_rows_dropped,tab4_warning,anbima_tipo,anbima_foco,classification_tier,classification_status,classification_source,classification_evidence,classification_requires_warning,classification_warning,administrador_grupo,administrador_cnpj_normalizado,gestor_grupo,gestor_cnpj_normalizado,custodiante_grupo,custodiante_cnpj_normalizado,prestadores_ausentes,monoestrutura_conglomerado,monoestrutura_entidade_legal,definicao_mono_adotada,grupo_mono,modelo_prestacao,is_top20_fidc
2026-06,61747497000109,9757005.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,61747497000109,True,False,True,True,True,True,EMP SOLIS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,61747497000109,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123.0,SOLIS INVESTIMENTOS S A,17254708000171.0,BANCO BTG PACTUAL S/A,30306294000145.0,,,,,61747497000109,61747497000109,61.747.497/0001-09,,False,False,False,0,,FIC-FIDC,FIC-FIDC,fic_separado,FIC separado,campo is_fic_fidc do Informe Mensal CVM,FIC-FIDC é apresentado fora da taxonomia de quatro tipos,False,,BTG Pactual,59281253000123,Solis Investimentos,17254708000171,BTG Pactual,30306294000145,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,58528148000183,9755252.75,9772834.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,58528148000183,False,True,True,True,True,True,SMASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,58528148000183,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186.0,REAG PORTFÓLIO SOLUTIONS LTDA.,48954141000170.0,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,34829992000186.0,Financeiro,Financeiro: outros,,,58528148000183,58528148000183,58.528.148/0001-83,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,CBSF,34829992000186,REAG,48954141000170,REAG,34829992000186,False,False,False,mesmo conglomerado econômico normalizado,,Gestão + Custódia,False
2026-06,65343842000191,9727905.03,9746798.6,0.0,0.0,1327713.36,44261.84,1017.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45278.869999999995,0.0,0.0,1,65343842000191,False,False,True,True,True,True,CONECTEPOWER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,65343842000191,BANCO DAYCOVAL S.A.,62232889000190.0,AUGME CAPITAL GESTÃO DE RECURSOS LTDA.,23360896000115.0,BANCO DAYCOVAL S.A.,62232889000190.0,Financeiro,Financeiro: outros,,,65343842000191,65343842000191,65.343.842/0001-91,,False,False,False,0,,Financeiro,Multicarteira Financeiro,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM FINANCEIRO,True,proxy CVM não equivale a classificação ANBIMA publicada,Daycoval,62232889000190,Augme Capital Gestao De Recursos,23360896000115,Daycoval,62232889000190,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,52315385000180,9725700.45,15683259.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,52315385000180,False,False,True,True,True,True,BACKSTAGE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,52315385000180,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123.0,BTG PACTUAL ASSET MANAGEMENT S/A DTVM,29650082000100.0,BANCO BTG PACTUAL S/A,30306294000145.0,Comercial,,,,52315385000180,52315385000180,52.315.385/0001-80,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,BTG Pactual,59281253000123,BTG Pactual,29650082000100,BTG Pactual,30306294000145,False,True,False,mesmo conglomerado econômico normalizado,BTG Pactual,Monoestrutura,False
2026-06,65953609000120,9724797.08,9413344.43,1503902.0,1503902.0,0.0,1503902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1503902.0,1503902.0,1503902.0,1,65953609000120,False,False,True,True,True,True,ISIMAX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,65953609000120,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,47215387000167.0,CATÁLISE INVESTIMENTOS LTDA.,18223260000191.0,BANCO DAYCOVAL S.A.,62232889000190.0,Financeiro,Financeiro: outros,,,65953609000120,65953609000120,65.953.609/0001-20,,False,False,False,0,,Financeiro,Multicarteira Financeiro,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM FINANCEIRO,True,proxy CVM não equivale a classificação ANBIMA publicada,Catalise,47215387000167,Catalise Investimentos,18223260000191,Daycoval,62232889000190,False,False,False,mesmo conglomerado econômico normalizado,,Três prestadores distintos,False
2026-06,43023990000196,9715915.59,9471148.66,1055196.73,1055196.73,0.0,93748.51,85959.94,93748.51,101537.08,85959.94,93748.51,373123.9,127370.34,0.0,0.0,127370.34,1055196.73,927826.39,927826.39,1,43023990000196,False,False,True,True,True,True,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS QUASAR CB,43023990000196,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,36266751000100.0,ARANDU SPECIAL SITUATIONS GESTÃO DE RECURSOS LTDA,48890963000134.0,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,36266751000100.0,Financeiro,Financeiro: outros,,Qualificado,43023990000196,43023990000196,43.023.990/0001-96,,False,False,False,0,,"Agro, Indústria e Comércio",Crédito Corporativo,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Finvest,36266751000100,Arandu Special Situations Gestao De Recursos,48890963000134,Finvest,36266751000100,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,51290276000192,9660950.56,8780718.52,776783.86,776783.86,0.0,133435.95,87617.54,69579.97,81233.15,65695.58,46970.65,267833.57,24417.45,0.0,0.0,24417.45,776783.86,752366.41,752366.41,1,51290276000192,False,False,True,True,True,True,BELAT BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,51290276000192,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142.0,FIGTREE CAPITAL ADMINISTRAÇÃO DE RECURSOS LTDA.,47326127000169.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142.0,Financeiro,Financeiro: outros,,,51290276000192,51290276000192,51.290.276/0001-92,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,BRL Trust,13486793000142,Figtree Capital Administracao De Recursos,47326127000169,BRL Trust,13486793000142,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,42196346000157,9654195.96,8540871.41,6445893.350000001,6445893.350000001,0.0,559980.5,320244.49,750577.03,351044.35,258463.06,193126.09,1473381.92,1270375.0,807196.0,461504.91,2539075.91,6445893.35,3906817.4400000004,3906817.4400000004,1,42196346000157,False,False,True,True,True,True,VIA CAPITAL ADAMANTUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,42196346000157,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109.0,OURO PRETO GESTÃO DE RECURSOS S.A.,11916849000126.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109.0,Comercial,Financeiro: outros,,,42196346000157,42196346000157,42.196.346/0001-57,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Id Corretora De Titulos E Valores Mobiliarios,16695922000109,Ouro Preto Gestao De Recursos,11916849000126,Id Corretora De Titulos E Valores Mobiliarios,16695922000109,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,26689692000110,9621345.99,9641333.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26689692000110,False,False,True,True,True,True,ALGARVE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,26689692000110,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,67030395000146.0,BLUE SOLUTIONS ASSET MANAGEMENT LTDA.,2622448000172.0,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,67030395000146.0,Financeiro,Financeiro: outros,,,26689692000110,26689692000110,26.689.692/0001-10,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Trustee,67030395000146,Blue Solutions Asset Management,02622448000172,Trustee,67030395000146,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,42299351000195,9582642.62,7754822.79,119846.53,119846.53,0.0,119846.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119846.53,119846.53,119846.53,1,42299351000195,False,False,True,True,True,True,FIGTREE EDUCACIONAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,42299351000195,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142.0,FIGTREE CAPITAL ADMINISTRAÇÃO DE RECURSOS LTDA.,47326127000169.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142.0,Servicos,,,,42299351000195,42299351000195,42.299.351/0001-95,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,BRL Trust,13486793000142,Figtree Capital Administracao De Recursos,47326127000169,BRL Trust,13486793000142,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,38315067000198,9538410.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38315067000198,True,False,True,True,True,True,WAVE FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,38315067000198,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,39669186000101.0,SOLIS INVESTIMENTOS S A,17254708000171.0,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,39669186000101.0,,,,Profissional,38315067000198,38315067000198,38.315.067/0001-98,,False,False,False,0,,FIC-FIDC,FIC-FIDC,fic_separado,FIC separado,campo is_fic_fidc do Informe Mensal CVM,FIC-FIDC é apresentado fora da taxonomia de quatro tipos,False,,Hemera,39669186000101,Solis Investimentos,17254708000171,Hemera,39669186000101,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,26861630000144,9514464.38,6714477.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26861630000144,False,False,True,True,True,True,WELLINGTON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,26861630000144,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142.0,VINCI SOLUÇÕES DE INVESTIMENTOS LTDA,13421810000163.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142.0,Financeiro,Financeiro: outros,,,26861630000144,26861630000144,26.861.630/0001-44,,False,False,False,0,,Outros,Recuperação,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,BRL Trust,13486793000142,Vinci Solucoes De Investimentos,13421810000163,BRL Trust,13486793000142,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,59891249000187,9510489.76,9133946.76,248413.49,248413.49,0.0,202815.05,8698.79,13339.66,14617.46,2152.09,0.0,6790.44,0.0,0.0,0.0,0.0,248413.49,248413.49,248413.49,1,59891249000187,False,False,True,True,True,True,SYNTHÉO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,59891249000187,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,TERCON INVESTIMENTOS S.A.,9121454000195.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,Comercial,,,,59891249000187,59891249000187,59.891.249/0001-87,,False,False,False,0,,Fomento Mercantil,Fomento Mercantil,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,QI Tech,62285390000140,Tercon Investimentos,09121454000195,QI Tech,62285390000140,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,48327323000110,9497506.86,8944433.59,909460.43,909460.43,175189.06,648500.66,0.0,4480.0,8960.0,33054.77,33054.81,232089.19,0.0,0.0,0.0,0.0,960139.4299999999,909460.43,909460.43,1,48327323000110,False,False,True,True,True,True,CASACRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,48327323000110,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,TERCON INVESTIMENTOS S.A.,9121454000195.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,Comercial,Financeiro: outros,,,48327323000110,48327323000110,48.327.323/0001-10,,False,False,False,0,,Fomento Mercantil,Fomento Mercantil,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,QI Tech,62285390000140,Tercon Investimentos,09121454000195,QI Tech,62285390000140,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,41755724000122,9486590.13,9773623.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,41755724000122,False,False,True,True,True,True,LESTE CREDIT PRECATÓRIOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,41755724000122,PLANNER CORRETORA DE VALORES S.A.,806535000154.0,LESTE CREDIT GESTAO DE RECURSOS LTDA,21008985000171.0,PLANNER CORRETORA DE VALORES S.A.,806535000154.0,Financeiro,Financeiro: outros,,,41755724000122,41755724000122,41.755.724/0001-22,,False,False,False,0,,Outros,Poder Público,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Planner Corretora De Valores,00806535000154,Leste Credit Gestao De Recursos,21008985000171,Planner Corretora De Valores,00806535000154,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,66931093000186,9481938.72,8432571.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,66931093000186,False,False,True,True,True,True,AVALON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,66931093000186,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142.0,SOSU CAPITAL GESTÃO DE INVESTIMENTOS LTDA.,28381802000108.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142.0,Financeiro,Financeiro: outros,,,66931093000186,66931093000186,66.931.093/0001-86,,False,False,False,0,,Financeiro,Multicarteira Financeiro,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM FINANCEIRO,True,proxy CVM não equivale a classificação ANBIMA publicada,BRL Trust,13486793000142,Sosu Capital Gestao De Investimentos,28381802000108,BRL Trust,13486793000142,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,55609516000120,9480719.24,10353832.61,9085100.2,9085100.2,0.0,2598799.02,2194176.37,1647477.44,423771.25,403936.75,984194.99,822211.06,10533.32,0.0,0.0,10533.32,9085100.200000001,9074566.879999999,9074566.879999999,1,55609516000120,False,False,True,True,True,True,SIGHT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,55609516000120,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109.0,HYPERION ASSET MANAGEMENT LTDA.,46208664000141.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109.0,Comercial,,,,55609516000120,55609516000120,55.609.516/0001-20,,False,False,False,0,,"Agro, Indústria e Comércio",Recebíveis Comerciais,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Id Corretora De Titulos E Valores Mobiliarios,16695922000109,Hyperion Asset Management,46208664000141,Id Corretora De Titulos E Valores Mobiliarios,16695922000109,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,40211684000195,9445782.23,8773956.32,739883.0,739883.0,0.0,53735.35,53735.35,28428.67,28428.67,28428.67,28428.67,181018.02,337679.6,0.0,0.0,337679.6,739882.9999999999,402203.4,402203.4,1,40211684000195,False,True,True,True,True,True,CREDINOV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA,40211684000195,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109.0,GESTORA DE RECURSOS ID - GRID LTDA,44615804000170.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109.0,Servicos,Financeiro: outros,,,40211684000195,40211684000195,40.211.684/0001-95,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Id Corretora De Titulos E Valores Mobiliarios,16695922000109,Gestora De Recursos Id Grid,44615804000170,Id Corretora De Titulos E Valores Mobiliarios,16695922000109,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,63398882000105,9433863.0,9214890.86,108723.19,108723.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108723.19,108723.19,108723.19,0.0,0.0,1,63398882000105,False,False,True,True,True,True,ROZAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,63398882000105,PLANNER CORRETORA DE VALORES S.A.,806535000154.0,PRX CAPITAL LTDA.,51103245000185.0,PLANNER CORRETORA DE VALORES S.A.,806535000154.0,Financeiro,Financeiro: outros,,,63398882000105,63398882000105,63.398.882/0001-05,,False,False,False,0,,Financeiro,Multicarteira Financeiro,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM FINANCEIRO,True,proxy CVM não equivale a classificação ANBIMA publicada,Planner Corretora De Valores,00806535000154,Prx Capital,51103245000185,Planner Corretora De Valores,00806535000154,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,49000918000120,9426720.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,49000918000120,True,False,True,True,True,True,SARDENHA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,49000918000120,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,RJ GESTÃO DE RECURSOS LTDA,14101538000105.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,,,,Qualificado,49000918000120,49000918000120,49.000.918/0001-20,,False,False,False,0,,FIC-FIDC,FIC-FIDC,fic_separado,FIC separado,campo is_fic_fidc do Informe Mensal CVM,FIC-FIDC é apresentado fora da taxonomia de quatro tipos,False,,QI Tech,62285390000140,Rj Gestao De Recursos,14101538000105,QI Tech,62285390000140,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,36517586000103,9402563.58,6628567.55,1415133.09,1415133.09,0.0,147016.47,83864.88,83864.88,83864.88,53864.88,0.0,106080.26,39259.6,684907.64,132409.6,856576.84,1415133.09,558556.2500000001,558556.2500000001,1,36517586000103,False,False,True,True,True,True,NEXUM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,36517586000103,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,36266751000100.0,C20 QUADRANTE INVESTIMENTOS LTDA.,4521606000123.0,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,36266751000100.0,Industrial,Financeiro: outros,,,36517586000103,36517586000103,36.517.586/0001-03,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Finvest,36266751000100,C20 Quadrante Investimentos,04521606000123,Finvest,36266751000100,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
