competencia,cnpj_fundo,denominacao,pl_brl,veiculos,tabela_i_carteira_brl,tabela_ii_total_brl,tabela_ii_reportada,gap_tabela_ii_menos_i_brl,gap_positivo_brl,gap_negativo_brl,rank_gap_positivo,share_gap_positivo,share_gap_positivo_acumulado
2023-12,37310965000190,G5 SANEAMENTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,47585126.77,1,0.0,0.0,True,0.0,0.0,-0.0,1717,0.0,0.9999999999999991
2023-12,32274365000109,FCC I - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,47553177.16,1,46401696.8,46401696.8,True,0.0,0.0,-0.0,1718,0.0,0.9999999999999991
2023-12,46930133000168,BARDU 82 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS,46831221.45,1,34828238.45,34828238.45,True,0.0,0.0,-0.0,1719,0.0,0.9999999999999991
2023-12,52115758000179,PRECATO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,46722417.04,1,39443757.94,39443757.94,True,0.0,0.0,-0.0,1720,0.0,0.9999999999999991
2023-12,35688072000158,VINCI ANTECIPE PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,46576920.88,1,29041382.15,29041382.15,True,0.0,0.0,-0.0,1721,0.0,0.9999999999999991
2023-12,42518113000123,SÃO CARLOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,46412972.97,1,34709378.24,34709378.24,True,0.0,0.0,-0.0,1722,0.0,0.9999999999999991
2023-12,42321262000106,SAINT-TROPEZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,46412405.01,1,28317702.46,28317702.46,True,0.0,0.0,-0.0,1723,0.0,0.9999999999999991
2023-12,53314730000123,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ALUMIE II,46334367.65,1,0.0,0.0,True,0.0,0.0,-0.0,1724,0.0,0.9999999999999991
2023-12,45899745000172,ID 112 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,46277488.19,1,46263691.48,46263691.48,True,0.0,0.0,-0.0,1725,0.0,0.9999999999999991
2023-12,23033778000100,ITUPEVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,45959999.53,1,26438363.1,26438363.1,True,0.0,0.0,-0.0,1726,0.0,0.9999999999999991
2023-12,45359065000166,JCI IV B - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,45858691.79,1,4491130.59,4491130.59,True,0.0,0.0,-0.0,1727,0.0,0.9999999999999991
2023-12,49936254000105,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CHRONOS - RESPONSABILIDADE LIMITADA,45482196.58,1,40091810.36,40091810.36,True,0.0,0.0,-0.0,1728,0.0,0.9999999999999991
2023-12,50832746000130,BOASAFRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO RESPONSABILIDADE LIMITADA,45348737.11,1,34620435.27,34620435.27,True,0.0,0.0,-0.0,1729,0.0,0.9999999999999991
2023-12,30576221000173,FORTITUDINE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,45165148.78,1,0.0,0.0,True,0.0,0.0,-0.0,1730,0.0,0.9999999999999991
2023-12,53215146000110,DHAMA AGNI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,45068761.62,1,0.0,0.0,True,0.0,0.0,-0.0,1731,0.0,0.9999999999999991
2023-12,23957002000179,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA RECARGA VIRTUAL,44031664.34,1,43734712.47,43734712.47,True,0.0,0.0,-0.0,1732,0.0,0.9999999999999991
2023-12,32274625000138,WELLESLEY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,43792114.82,1,43340000.0,43340000.0,True,0.0,0.0,-0.0,1733,0.0,0.9999999999999991
2023-12,50107049000116,SIG VII FC FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,42961252.24,1,0.0,0.0,True,0.0,0.0,-0.0,1734,0.0,0.9999999999999991
2023-12,13004286000125,APOLO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,42798655.97,1,0.0,0.0,True,0.0,0.0,-0.0,1735,0.0,0.9999999999999991
2023-12,36083618000100,LESTE LLF CID FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS II DE RESPONSABILIDADE LIMITADA,42796827.45,1,43150116.06,43150116.06,True,0.0,0.0,-0.0,1736,0.0,0.9999999999999991
2023-12,52498421000198,SOLAR PUGLIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,42740976.63,1,0.0,0.0,True,0.0,0.0,-0.0,1737,0.0,0.9999999999999991
2023-12,46437965000147,W CAPITAL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,42435912.02,1,40353337.3,40353337.3,True,0.0,0.0,-0.0,1738,0.0,0.9999999999999991
2023-12,48987640000163,PRATA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,42267208.64,1,41363825.87,41363825.87,True,0.0,0.0,-0.0,1739,0.0,0.9999999999999991
2023-12,48038416000125,EXT CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS,41996469.53,1,0.0,0.0,True,0.0,0.0,-0.0,1740,0.0,0.9999999999999991
2023-12,50991111000185,ROCKET IV CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41838762.85,1,22159987.19,22159987.19,True,0.0,0.0,-0.0,1741,0.0,0.9999999999999991
2023-12,42084488000122,ALENTEJO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41703633.81,1,0.0,0.0,True,0.0,0.0,-0.0,1742,0.0,0.9999999999999991
2023-12,33512447000107,DESKONT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41667481.89,1,30820068.16,30820068.16,True,0.0,0.0,-0.0,1743,0.0,0.9999999999999991
2023-12,22415372000111,FUNDO DE RECUPERAÇÃO DE ATIVOS FIDC - RESPONSABILIDADE LIMITADA,41512708.62,1,40818819.47,40818819.47,True,0.0,0.0,-0.0,1744,0.0,0.9999999999999991
2023-12,49743173000199,AEG 4 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41467670.69,1,41418717.73,41418717.73,True,0.0,0.0,-0.0,1745,0.0,0.9999999999999991
2023-12,24193613000150,ÍTACA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41405762.79,1,33150604.17,33150604.17,True,0.0,0.0,-0.0,1746,0.0,0.9999999999999991
2023-12,32114151000167,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS IMPERIUM CCEAR,41239471.37,1,61325623.27,61325623.27,True,0.0,0.0,-0.0,1747,0.0,0.9999999999999991
2023-12,37436930000100,ROCKET PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41237626.86,1,39739840.56,39739840.56,True,0.0,0.0,-0.0,1748,0.0,0.9999999999999991
2023-12,42462162000191,EXES MÁQUINAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41211216.53,1,39821325.7,39821325.7,True,0.0,0.0,-0.0,1749,0.0,0.9999999999999991
2023-12,14744913000127,MULTIPLIX FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,41112452.63,1,0.0,0.0,True,0.0,0.0,-0.0,1750,0.0,0.9999999999999991
2023-12,29242913000104,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NEON FGTS,41083362.4,1,33946312.14,33946312.14,True,0.0,0.0,-0.0,1751,0.0,0.9999999999999991
2023-12,38456773000150,RONEPAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40736493.66,1,0.0,0.0,True,0.0,0.0,-0.0,1752,0.0,0.9999999999999991
2023-12,24773662000162,GUAPORÉ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CLASSE ÚNICA FECHADA,40395914.77,1,0.0,0.0,True,0.0,0.0,-0.0,1753,0.0,0.9999999999999991
2023-12,50857998000113,LEO MADEIRAS FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,40138144.09,1,3686076.11,3686076.11,True,0.0,0.0,-0.0,1754,0.0,0.9999999999999991
2023-12,52498585000115,SALENTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40077461.23,1,0.0,0.0,True,0.0,0.0,-0.0,1755,0.0,0.9999999999999991
2023-12,38051251000178,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IS SOLAR KOMPASS ENERGIA,39906317.15,1,37440522.06,37440522.06,True,0.0,0.0,-0.0,1756,0.0,0.9999999999999991
2023-12,46231939000168,SÃO CRISTÓVÃO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADO,39905107.43,1,41201052.0,41201052.0,True,0.0,0.0,-0.0,1757,0.0,0.9999999999999991
2023-12,09072384000122,CREDITMIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,39793562.7,1,39268873.39,39268873.39,True,0.0,0.0,-0.0,1758,0.0,0.9999999999999991
2023-12,51144449000164,LBA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39785629.43,1,39446042.41,39446042.41,True,0.0,0.0,-0.0,1759,0.0,0.9999999999999991
2023-12,46442274000131,FARM III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,39635024.23,1,0.0,0.0,True,0.0,0.0,-0.0,1760,0.0,0.9999999999999991
2023-12,42043708000170,ALGARVE COFFEE CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39632146.6,1,39500000.0,39500000.0,True,0.0,0.0,-0.0,1761,0.0,0.9999999999999991
2023-12,31772157000169,SERRA DO MAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39151345.86,1,25749689.42,25749689.42,True,0.0,0.0,-0.0,1762,0.0,0.9999999999999991
2023-12,51707901000159,BAVIERA PURA ORIGEM FIAGRO - RESPONSABILIDADE LIMITADA,39103981.34,1,38434227.57,38434227.57,True,0.0,0.0,-0.0,1763,0.0,0.9999999999999991
2023-12,30366229000105,ITAPEVA XII MULTICARTEIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,39060941.3,1,45575776.13,45575776.13,True,0.0,0.0,-0.0,1764,0.0,0.9999999999999991
2023-12,41755724000122,LESTE CREDIT PRECATÓRIOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,38902173.41,1,39516248.34,39516248.34,True,0.0,0.0,-0.0,1765,0.0,0.9999999999999991
2023-12,24796670000124,LUDU FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DIREITOS CREDITÓRIOS MULTISEGMENTOS,38770227.46,1,0.0,0.0,True,0.0,0.0,-0.0,1766,0.0,0.9999999999999991
2023-12,28475125000197,FW FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,38437087.26,1,39885031.07,39885031.07,True,0.0,0.0,-0.0,1767,0.0,0.9999999999999991
2023-12,20717010000150,SOLITUDE PRECATÓRIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,38276782.79,1,37479122.65,37479122.65,True,0.0,0.0,-0.0,1768,0.0,0.9999999999999991
2023-12,14481752000126,PANAREA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,38208387.1,1,37467863.11,37467863.11,True,0.0,0.0,-0.0,1769,0.0,0.9999999999999991
2023-12,52683660000118,PLATÃO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,38108672.1,1,0.0,0.0,True,0.0,0.0,-0.0,1770,0.0,0.9999999999999991
2023-12,51170105000120,MAV II FI EM CADEIAS PRODUTIVAS DO AGRONEGÓCIO - DIREITOS CREDITÓRIOS - FIAGRO-DIREITOS CREDITÓRIOS,37950452.49,1,35280155.76,35280155.76,True,0.0,0.0,-0.0,1771,0.0,0.9999999999999991
2023-12,30283448000120,FATOR INNOVATION FIAGRO,37885676.8,1,32067722.82,32067722.82,True,0.0,0.0,-0.0,1772,0.0,0.9999999999999991
2023-12,52511479000124,ALGARVE BETA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,37547861.56,1,15000000.0,15000000.0,True,0.0,0.0,-0.0,1773,0.0,0.9999999999999991
2023-12,49839322000118,ERGA OMNES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,37392241.98,1,37008426.7,37008426.7,True,0.0,0.0,-0.0,1774,0.0,0.9999999999999991
2023-12,29284735000176,ACREDITAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,36832206.54,1,0.0,0.0,True,0.0,0.0,-0.0,1775,0.0,0.9999999999999991
2023-12,36399603000155,GREENWOOD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,36813592.51,1,36842918.7,36842918.7,True,0.0,0.0,-0.0,1776,0.0,0.9999999999999991
2023-12,46879275000148,GERDA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZAD,36639307.86,1,0.0,0.0,True,0.0,0.0,-0.0,1777,0.0,0.9999999999999991
2023-12,30283468000100,CANAL 26 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,36574448.82,1,36716339.77,36716339.77,True,0.0,0.0,-0.0,1778,0.0,0.9999999999999991
2023-12,52259591000110,F18 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,36382835.04,1,36197129.18,36197129.18,True,0.0,0.0,-0.0,1779,0.0,0.9999999999999991
2023-12,50367468000197,EVOQUE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,36195855.27,1,0.0,0.0,True,0.0,0.0,-0.0,1780,0.0,0.9999999999999991
2023-12,34218194000118,BLESSED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO - PADRONIZADOS,36175846.49,1,0.0,0.0,True,0.0,0.0,-0.0,1781,0.0,0.9999999999999991
2023-12,43145848000111,CAROUGE 41 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,36119735.5,1,31733751.2,31733751.2,True,0.0,0.0,-0.0,1782,0.0,0.9999999999999991
2023-12,36566257000152,ROMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,36101709.6,1,60112812.32,60112812.32,True,0.0,0.0,-0.0,1783,0.0,0.9999999999999991
2023-12,29461840000133,SIGMA CREDIT FEEDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,35990106.18,1,0.0,0.0,True,0.0,0.0,-0.0,1784,0.0,0.9999999999999991
2023-12,39617894000107,CANAL 78 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,35978873.33,1,35987563.78,35987563.78,True,0.0,0.0,-0.0,1785,0.0,0.9999999999999991
2023-12,45523699000102,VIXTRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,35938327.3,1,32852924.04,32852924.04,True,0.0,0.0,-0.0,1786,0.0,0.9999999999999991
2023-12,51311858000108,SPECTRA SPECIAL BOX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,35929530.84,1,0.0,0.0,True,0.0,0.0,-0.0,1787,0.0,0.9999999999999991
2023-12,49311267000199,FUNDO DE INVESTIMENTO EM COTAS DE FIDC GUARDIAN I DE RESPONSABILIDADE LIMITADA,35908735.73,1,0.0,0.0,True,0.0,0.0,-0.0,1788,0.0,0.9999999999999991
2023-12,33304615000160,FORCE CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADO,35751126.61,1,13057238.24,13057238.24,True,0.0,0.0,-0.0,1789,0.0,0.9999999999999991
2023-12,46322877000108,AUGME NAMARI VENTURE DEBT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,35573168.97,1,23545555.3,23545555.3,True,0.0,0.0,-0.0,1790,0.0,0.9999999999999991
2023-12,47968593000148,FUEL II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,35412166.62,1,34500174.15,34500174.15,True,0.0,0.0,-0.0,1791,0.0,0.9999999999999991
2023-12,43809937000115,AKRON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO- PADRONIZADOS RESPONSABILIDADE LIMITADA,35239953.95,1,17533405.22,17533405.22,True,0.0,0.0,-0.0,1792,0.0,0.9999999999999991
2023-12,31894591000111,RIO CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,35182649.9,1,30038722.69,30038722.69,True,0.0,0.0,-0.0,1793,0.0,0.9999999999999991
2023-12,51139857000128,ZEFIROS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,34995225.9,1,34768879.44,34768879.44,True,0.0,0.0,-0.0,1794,0.0,0.9999999999999991
2023-12,52756013000199,NM VOLPI MORTGAGE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,34770695.58,1,34677976.06,34677976.06,True,0.0,0.0,-0.0,1795,0.0,0.9999999999999991
2023-12,49920326000126,BDR KYIV FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - FIDC,34429250.87,1,32611195.15,32611195.15,True,0.0,0.0,-0.0,1796,0.0,0.9999999999999991
2023-12,25295530000135,HIGH YIELD DISTRESSED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS - RESPON. LIMIT,34356048.25,1,4703528.73,4703528.7299999995,True,-9.313225746154785e-10,0.0,9.313225746154785e-10,1797,0.0,0.9999999999999991
2023-12,43143438000131,STZ FORNECEDORES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CORPORATIVOS,34241837.63,1,26328859.4,26328859.4,True,0.0,0.0,-0.0,1798,0.0,0.9999999999999991
2023-12,43809891000134,ENGELBERG 41 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,34098955.62,1,32462592.39,32462592.39,True,0.0,0.0,-0.0,1799,0.0,0.9999999999999991
2023-12,52511370000197,ALGARVE TETRA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,34091165.43,1,0.0,0.0,True,0.0,0.0,-0.0,1800,0.0,0.9999999999999991
2023-12,09260031000156,FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM,34070290.66,1,0.0,0.0,True,0.0,0.0,-0.0,1801,0.0,0.9999999999999991
2023-12,47936587000109,FARM M II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,33964496.0,1,0.0,0.0,True,0.0,0.0,-0.0,1802,0.0,0.9999999999999991
2023-12,48313744000192,CREDX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,33921457.15,1,25729828.39,25729828.39,True,0.0,0.0,-0.0,1803,0.0,0.9999999999999991
2023-12,28819664000104,TREVYS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,33860813.62,1,0.0,0.0,True,0.0,0.0,-0.0,1804,0.0,0.9999999999999991
2023-12,51250816000104,SATOSHINOMIKS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,33593593.17,1,32869408.26,32869408.26,True,0.0,0.0,-0.0,1805,0.0,0.9999999999999991
2023-12,45930576000196,ACRE BG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,33556680.4,1,31427106.03,31427106.03,True,0.0,0.0,-0.0,1806,0.0,0.9999999999999991
2023-12,53272409000123,EL CALAFATE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,33063196.27,1,32222971.33,32222971.33,True,0.0,0.0,-0.0,1807,0.0,0.9999999999999991
2023-12,52258572000179,ALGARVE TETRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,32914261.35,1,32918190.08,32918190.08,True,0.0,0.0,-0.0,1808,0.0,0.9999999999999991
2023-12,46098515000177,RVC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,32787436.24,1,28819994.55,28819994.55,True,0.0,0.0,-0.0,1809,0.0,0.9999999999999991
2023-12,51935954000127,TERRA CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP,32690485.14,1,0.0,0.0,True,0.0,0.0,-0.0,1810,0.0,0.9999999999999991
2023-12,50706970000185,SOMMA MONTBLANC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,32591305.39,1,32434718.76,32434718.76,True,0.0,0.0,-0.0,1811,0.0,0.9999999999999991
2023-12,32274238000100,SAM 2 - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,32587994.53,1,31243240.24,31243240.24,True,0.0,0.0,-0.0,1812,0.0,0.9999999999999991
2023-12,29786909000107,LANCIA! FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,32582910.34,1,0.0,0.0,True,0.0,0.0,-0.0,1813,0.0,0.9999999999999991
2023-12,46390299000139,PAGOL FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVAD,32575772.38,1,0.0,0.0,True,0.0,0.0,-0.0,1814,0.0,0.9999999999999991
2023-12,33360335000170,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS OPTIONS II,32422337.85,1,32313849.54,32313849.54,True,0.0,0.0,-0.0,1815,0.0,0.9999999999999991
2023-12,47425750000179,CEREALIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,31979962.58,1,31410636.7,31410636.7,True,0.0,0.0,-0.0,1816,0.0,0.9999999999999991
2023-12,52794475000109,FIDC DCC - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,31788589.77,1,31712321.79,31712321.79,True,0.0,0.0,-0.0,1817,0.0,0.9999999999999991
2023-12,40132398000134,IC PRECATÓRIOS ESTADUAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,31773484.51,1,32047806.16,32047806.16,True,0.0,0.0,-0.0,1818,0.0,0.9999999999999991
2023-12,34964344000132,JC CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,31642859.91,1,31464724.44,31464724.44,True,0.0,0.0,-0.0,1819,0.0,0.9999999999999991
2023-12,31368739000184,KATCH FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,31589310.43,1,0.0,0.0,True,0.0,0.0,-0.0,1820,0.0,0.9999999999999991
2023-12,40989809000102,REALIZE CAP I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,31471524.84,1,30440316.95,30440316.95,True,0.0,0.0,-0.0,1821,0.0,0.9999999999999991
2023-12,42273967000197,PLETORA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,31424449.84,1,30385687.35,30385687.35,True,0.0,0.0,-0.0,1822,0.0,0.9999999999999991
2023-12,36334968000100,POSITANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,31405364.7,1,29234382.68,29234382.68,True,0.0,0.0,-0.0,1823,0.0,0.9999999999999991
2023-12,32999032000139,DCASH FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,31339589.58,1,0.0,0.0,True,0.0,0.0,-0.0,1824,0.0,0.9999999999999991
2023-12,51769350000158,WBL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,31221212.04,1,31108499.44,31108499.44,True,0.0,0.0,-0.0,1825,0.0,0.9999999999999991
2023-12,44395279000125,JUGIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,31157323.72,1,30015698.73,30015698.73,True,0.0,0.0,-0.0,1826,0.0,0.9999999999999991
2023-12,43873012000133,CARMEL II - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,30848623.23,1,0.0,0.0,True,0.0,0.0,-0.0,1827,0.0,0.9999999999999991
2023-12,30418801000132,CLAIMS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,30839634.58,1,31204950.9,31204950.9,True,0.0,0.0,-0.0,1828,0.0,0.9999999999999991
2023-12,35477786000117,OLIVER FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,30799767.57,1,35996952.86,35996952.86,True,0.0,0.0,-0.0,1829,0.0,0.9999999999999991
2023-12,46323112000184,AUGME K FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,30443417.7,1,27909845.76,27909845.76,True,0.0,0.0,-0.0,1830,0.0,0.9999999999999991
2023-12,42174080000141,RAM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,30383594.69,1,25299510.33,25299510.33,True,0.0,0.0,-0.0,1831,0.0,0.9999999999999991
2023-12,50831355000109,LATACHE AGRO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,30302139.89,1,30369050.64,30369050.64,True,0.0,0.0,-0.0,1832,0.0,0.9999999999999991
2023-12,41351648000190,ACCESS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,30110585.68,1,0.0,0.0,True,0.0,0.0,-0.0,1833,0.0,0.9999999999999991
2023-12,41251476000182,RDP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZAD,29951462.59,1,0.0,0.0,True,0.0,0.0,-0.0,1834,0.0,0.9999999999999991
2023-12,53110325000193,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DIRETO RESPONSABILIDADE LIMITADA,29944579.54,1,9484157.71,9484157.71,True,0.0,0.0,-0.0,1835,0.0,0.9999999999999991
2023-12,51852080000144,ANTARES FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,29935689.9,1,12975036.36,12975036.36,True,0.0,0.0,-0.0,1836,0.0,0.9999999999999991
