competencia,tipo_recebivel_tabela_ii,fundos_incluidos_coorte_anterior,pl_incluido_brl_coorte_anterior,carteira_incluida_brl_coorte_anterior,inadimplencia_sobre_carteira_coorte_anterior,fundos_incluidos_coorte_atual,pl_incluido_brl_coorte_atual,carteira_incluida_brl_coorte_atual,inadimplencia_sobre_carteira_coorte_atual,delta_inadimplencia_pp,competencia_coorte_anterior,competencia_coorte_atual
2018-07,Serviços,13,6499716200.33,6051759944.88,0.001865515121688103,13,6386859424.0,5872811320.42,0.0019223586582367183,5.6843536548615214e-05,2026-05,2026-06
2018-07,Setor público,11,3194515018.38,2744633761.75,0.028670702028319537,11,3194515018.38,2744633761.75,0.028670702028319537,0.0,2026-05,2026-06
2018-08,Agronegócio,3,410423997.69,278777141.31,0.0,2,409551936.1,278777141.31,0.0,0.0,2026-05,2026-06
2018-08,Ações judiciais,24,4792062013.78,3662107912.7,0.028464847750252376,26,4912959059.09,3705107912.7,0.02813449611621079,-0.00033035163404158616,2026-05,2026-06
2018-08,Cartão de crédito,8,12720905343.95,10354994942.22,0.0013139821550779975,8,12720905343.95,10354994942.22,0.0013139821550779975,0.0,2026-05,2026-06
2018-08,Comercial,20,4615039318.4,4175611642.06,0.12635192089600436,21,4323838897.85,3994175662.56,0.13209147430232096,0.0057395534063166,2026-05,2026-06
2018-08,Financeiro,57,4603872692.41,3303635617.49,0.11457146696692126,56,4980965420.24,3549763596.88,0.1389530054349347,0.024381538468013428,2026-05,2026-06
2018-08,Imobiliário,4,175301426.15,153600679.15,0.015071895533347321,4,175301426.15,153600679.15,0.015071895533347321,0.0,2026-05,2026-06
2018-08,Industrial,3,25041439749.42,23176521482.25,0.0,2,24994856075.2,23182567757.09,0.0,0.0,2026-05,2026-06
2018-08,Serviços,13,6559737771.2,6161346767.4,0.0015819285178965857,13,6456505597.14,5974773685.93,0.0016313270882465007,4.939857034991506e-05,2026-05,2026-06
2018-08,Setor público,11,3365246908.15,2912690636.24,0.027016455431594304,11,3365246908.15,2912690636.24,0.027016455431594304,0.0,2026-05,2026-06
2018-09,Agronegócio,3,413306353.0,295225060.54999995,0.0,2,412058651.19000006,295225060.54999995,0.0,0.0,2026-05,2026-06
2018-09,Ações judiciais,24,4878142750.53,1578107674.49,0.06190946749027998,26,4999166545.08,1578107674.49,0.06190946749027998,0.0,2026-05,2026-06
2018-09,Cartão de crédito,9,12232214907.42,11536047100.380001,0.001432461682603191,9,12232214907.42,11536047100.380001,0.001432461682603191,0.0,2026-05,2026-06
2018-09,Comercial,20,4804431686.43,4306839252.38,0.1735363409063813,21,4532088991.39,4155744880.9500003,0.17984226442917492,0.006305923522793633,2026-05,2026-06
2018-09,Financeiro,60,4678751303.42,3417280586.25,0.11856371524195322,59,5032989658.74,3621949696.17,0.12469815193115297,0.006134436689199746,2026-05,2026-06
2018-09,Imobiliário,4,199068359.99,177174725.35,0.01244905273956447,4,199068359.99,177174725.35,0.01244905273956447,0.0,2026-05,2026-06
2018-09,Industrial,3,25594193678.95,24601736703.85,0.0,2,25547678947.95,24607751497.399998,0.0,0.0,2026-05,2026-06
2018-09,Serviços,13,7012156721.860001,6296550296.47,0.004061877883249567,13,6872182654.97,6046478699.39,0.004232277100815998,0.00017039921756643091,2026-05,2026-06
2018-09,Setor público,11,3413441040.57,2952286009.46,0.026654117015713265,11,3413441040.57,2952286009.46,0.026654117015713265,0.0,2026-05,2026-06
2018-10,Agronegócio,3,416109020.41,349775185.02,0.0,2,415272057.83000004,349775185.02,0.0,0.0,2026-05,2026-06
2018-10,Ações judiciais,24,4856660396.3,1574941629.9,0.06261191227528932,26,4977696406.309999,1574941629.9,0.06261191227528932,0.0,2026-05,2026-06
2018-10,Cartão de crédito,9,12266170458.31,10667690307.109999,0.0017645394052594615,9,12266170458.31,10667690307.109999,0.0017645394052594615,0.0,2026-05,2026-06
2018-10,Comercial,20,4925018530.79,4322500649.56,0.17330445516214182,21,4651262318.440001,4155681092.32,0.18026103868615057,0.0069565835240087415,2026-05,2026-06
2018-10,Financeiro,63,4949742717.93,3601305127.49,0.1346714902516537,62,5267499076.85,3787950393.95,0.14108863130667873,0.006417141055025027,2026-05,2026-06
2018-10,Imobiliário,4,213989356.53,186341940.52,0.014856332140122115,4,213989356.53,186341940.52,0.014856332140122115,0.0,2026-05,2026-06
2018-10,Industrial,3,26640583008.87,23871745015.46,0.0,2,26591745637.100002,23877930764.55,0.0,0.0,2026-05,2026-06
2018-10,Serviços,13,6464358823.17,6118104788.75,0.013919301427558439,13,6318402199.6,5908267562.400001,0.0036240177943637937,-0.010295283633194645,2026-05,2026-06
2018-10,Setor público,11,3453141252.2200003,2991507610.54,0.026304655379364217,11,3453141252.2200003,2991507610.54,0.026304655379364217,0.0,2026-05,2026-06
2018-11,Agronegócio,3,415456171.7,346968707.66,0.0,2,414628724.38,346258411.77,0.0,0.0,2026-05,2026-06
2018-11,Ações judiciais,24,5086447665.28,1642823738.63,0.08468398498795558,26,5207452123.849999,1642823738.63,0.08468398498795558,0.0,2026-05,2026-06
2018-11,Cartão de crédito,9,12630228004.51,11335821625.15,0.0020081909563126857,9,12630228004.51,11335821625.15,0.0020081909563126857,0.0,2026-05,2026-06
2018-11,Comercial,21,5047856773.52,4389382984.35,0.17335728329540653,22,4772081123.87,4241665541.92,0.17939394780654103,0.006036664511134493,2026-05,2026-06
2018-11,Financeiro,63,4937563712.75,3638275032.94,0.10672194839713299,62,5265291821.18,3842720560.63,0.11845394883602309,0.011732000438890097,2026-05,2026-06
2018-11,Imobiliário,4,228674645.59,230657887.64,0.1085066381040582,4,228674645.59,230657887.64,0.1085066381040582,0.0,2026-05,2026-06
2018-11,Industrial,3,26268379235.54,24150442773.44,0.0,2,26218055177.42,24156618296.809998,0.0,0.0,2026-05,2026-06
2018-11,Serviços,12,5368847745.49,5139720661.64,0.0003080182045330942,12,5236392006.19,4905711796.6,0.0003237924007482245,1.5774196215130273e-05,2026-05,2026-06
2018-11,Setor público,11,3479103393.2799997,3014590473.96,0.02610323937520813,11,3479103393.2799997,3014590473.96,0.02610323937520813,0.0,2026-05,2026-06
2018-12,Agronegócio,3,442863749.72,400984214.58,3.561237445458345e-06,2,441036343.85,399847507.9,0.0,-3.561237445458345e-06,2026-05,2026-06
2018-12,Ações judiciais,24,4954663383.11,1649421862.74,0.07515792928442652,26,5075613530.31,1649421862.74,0.07515792928442652,0.0,2026-05,2026-06
2018-12,Cartão de crédito,9,13483514082.539999,13438523920.43,0.0017951264560630478,9,13483514082.539999,13438523920.43,0.0017951264560630478,0.0,2026-05,2026-06
2018-12,Comercial,21,5143782539.35,4291637658.51,0.1556488860529565,22,4869782872.74,4149451148.43,0.16090310755980772,0.005254221506851231,2026-05,2026-06
2018-12,Financeiro,65,5307023836.16,3785504346.04,0.10036419406503713,64,5614229395.72,3883417997.6,0.11402221029609827,0.013658016231061137,2026-05,2026-06
2018-12,Imobiliário,4,278865536.02,254950171.07000002,0.015250808084111634,4,278865536.02,254950171.07000002,0.015250808084111634,0.0,2026-05,2026-06
2018-12,Industrial,3,25700694191.120003,23950883368.37,0.0,2,25650610586.49,23957144408.17,0.0,0.0,2026-05,2026-06
2018-12,Serviços,13,8812645033.14,8141449196.59,0.0027103206698436675,13,8648704742.34,8319917437.5,0.002691902010836511,-1.841865900715665e-05,2026-05,2026-06
2018-12,Setor público,11,3491618758.71,3011718297.7,0.0,11,3491618758.71,3011718297.7,0.0,0.0,2026-05,2026-06
2019-01,Agronegócio,3,421105310.36,403475910.65,0.0,2,419264063.40999997,402231455.31,0.0,0.0,2026-05,2026-06
2019-01,Ações judiciais,24,4954587719.45,2025907024.58,0.13047706713727417,26,5075478329.65,2025907024.58,0.13047706713727417,0.0,2026-05,2026-06
2019-01,Cartão de crédito,9,13427031296.51,12725133189.42,0.0022203488741077615,9,13427031296.51,12725133189.42,0.0022203488741077615,0.0,2026-05,2026-06
2019-01,Comercial,21,5110427268.39,4226063972.9900002,0.14191304761193188,22,4833749528.46,4036669974.12,0.14857412792849017,0.006661080316558293,2026-05,2026-06
2019-01,Factoring,1,500000.0,191602.48,0.0,1,500000.0,191602.48,0.0,0.0,2026-05,2026-06
2019-01,Financeiro,66,5463259869.65,3895157878.2000003,0.10911894020491258,64,5739045233.849999,4000752733.23,0.1242792303733748,0.01516029016846221,2026-05,2026-06
2019-01,Imobiliário,4,302868829.86,269372985.93,0.015546645910099778,4,302868829.86,269372985.93,0.015546645910099778,0.0,2026-05,2026-06
2019-01,Industrial,3,26370166429.18,25262637945.77,0.0,2,26320330039.81,25269173679.33,0.0,0.0,2026-05,2026-06
2019-01,Serviços,13,8464432485.18,7700620903.53,0.09927113119145664,13,8322954235.53,7926632369.18,0.09644126435235217,-0.002829866839104467,2026-05,2026-06
2019-01,Setor público,11,3523604515.37,2991014507.52,0.0029055615538307075,11,3523604515.37,2991014507.52,0.0029055615538307075,0.0,2026-05,2026-06
2019-02,Agronegócio,3,421711447.09000003,396352498.26,0.0,2,419839332.34000003,394514073.98,0.0,0.0,2026-05,2026-06
2019-02,Ações judiciais,24,5100366275.35,2019423916.3500001,0.21433188636406336,26,5221316323.39,2019423916.3500001,0.21433188636406336,0.0,2026-05,2026-06
2019-02,Cartão de crédito,9,14164596236.37,13649078527.84,0.002447166383567278,9,14164596236.37,13649078527.84,0.002447166383567278,0.0,2026-05,2026-06
2019-02,Comercial,22,5422118150.83,4597253470.88,0.145243769052435,23,5148883677.83,4442913242.6,0.15026380297926187,0.005020033926826872,2026-05,2026-06
2019-02,Factoring,1,7240306.75,7491290.56,0.0020214140512526055,1,7240306.75,7491290.56,0.0020214140512526055,0.0,2026-05,2026-06
2019-02,Financeiro,69,5647327480.03,3963346876.06,0.09226161816386629,64,5791607128.88,4038362624.63,0.1061807611517519,0.013919142987885616,2026-05,2026-06
2019-02,Imobiliário,4,324027983.71999997,314910662.46999997,0.017375762659421774,4,324027983.71999997,314910662.46999997,0.017375762659421774,0.0,2026-05,2026-06
2019-02,Industrial,3,35937003386.95,25873895304.14,0.0,2,35889988439.7,25880359461.0,0.0,0.0,2026-05,2026-06
2019-02,Serviços,13,12683454332.91,12025290764.119999,0.001915215005754199,13,12617280416.53,12217424405.619999,0.0018946887503843977,-2.0526255369801355e-05,2026-05,2026-06
2019-02,Setor público,11,3550001753.36,3007517980.95,0.0028896175567518514,11,3550001753.36,3007517980.95,0.0028896175567518514,0.0,2026-05,2026-06
2019-03,Agronegócio,3,424627827.15,401674125.9,0.0004393762969037683,2,422729206.22,400504055.4,0.0,-0.0004393762969037683,2026-05,2026-06
2019-03,Ações judiciais,24,5078466231.64,1464088303.01,0.061339654613295956,26,5220059523.34,1464088303.01,0.061339654613295956,0.0,2026-05,2026-06
2019-03,Cartão de crédito,9,14032757812.12,13808491965.39,0.0027367463908961813,9,14032757812.12,13808491965.39,0.0027367463908961813,0.0,2026-05,2026-06
2019-03,Comercial,22,5550449753.63,4792013529.24,0.14887222769864403,23,5279825230.72,4615180831.49,0.1546173300602005,0.005745102361556481,2026-05,2026-06
2019-03,Factoring,1,12465831.08,9455503.37,0.029976405158850895,1,12465831.08,9455503.37,0.029976405158850895,0.0,2026-05,2026-06
2019-03,Financeiro,71,5769718855.69,4110458544.34,0.12032541662317502,67,5978455464.07,4183271479.25,0.1351705834284936,0.014845166805318596,2026-05,2026-06
2019-03,Imobiliário,4,368338054.49,371425911.35,0.012468493415463487,4,368338054.49,371425911.35,0.012468493415463487,0.0,2026-05,2026-06
2019-03,Industrial,3,31620929118.42,29318263457.34,0.0,2,31573590987.18,29324419466.66,0.0,0.0,2026-05,2026-06
2019-03,Serviços,13,11257616983.550001,10731403565.55,0.002936675355418416,13,11254739321.57,10950123981.84,0.00287932381151926,-5.735154389915637e-05,2026-05,2026-06
2019-03,Setor público,11,3579137600.32,3102616325.67,0.0028010478408487384,11,3579137600.32,3102616325.67,0.0028010478408487384,0.0,2026-05,2026-06
2019-04,Agronegócio,3,430149093.01,378334713.66,0.0,2,428196800.99,376614522.02,0.0,0.0,2026-05,2026-06
2019-04,Ações judiciais,24,5197952953.42,1406783811.98,0.0644215957691788,26,5339487162.4,1406783811.98,0.0644215957691788,0.0,2026-05,2026-06
2019-04,Cartão de crédito,10,14077179462.029999,13965158285.2,0.00299812311002391,10,14077179462.029999,13965158285.2,0.00299812311002391,0.0,2026-05,2026-06
2019-04,Comercial,21,5594161549.91,4847986667.14,0.17234682569432722,21,5281465377.12,4633851739.71,0.18031048980913014,0.007963664114802926,2026-05,2026-06
2019-04,Factoring,1,13638590.47,9357592.83,0.054833820975303114,1,13638590.47,9357592.83,0.054833820975303114,0.0,2026-05,2026-06
2019-04,Financeiro,71,5734214093.53,4224783415.0,0.11584487890487516,68,5997039833.97,4308392871.5,0.1282250270824681,0.012380148177592948,2026-05,2026-06
2019-04,Imobiliário,4,389750399.46999997,390666769.04,0.015885431093230717,4,389750399.46999997,390666769.04,0.015885431093230717,0.0,2026-05,2026-06
2019-04,Industrial,3,27288647101.69,25158347774.74,0.0,2,27240468904.56,25164360237.2,0.0,0.0,2026-05,2026-06
2019-04,Serviços,13,9648478231.75,9119505266.44,0.003306837706534089,13,9644911883.72,9335360385.51,0.00323070120858032,-7.613649795376902e-05,2026-05,2026-06
2019-04,Setor público,12,4252397337.96,3760237003.09,0.0,12,4252397337.96,3760237003.09,0.0,0.0,2026-05,2026-06
2019-05,Agronegócio,3,371297265.15000004,215609202.10999998,0.0,2,369193914.51,214879323.6,0.0,0.0,2026-05,2026-06
2019-05,Ações judiciais,23,5064240640.32,1469969240.67,0.06345846653735614,25,5205820066.41,1469969240.67,0.06345846653735614,0.0,2026-05,2026-06
2019-05,Cartão de crédito,11,14751432379.91,14598152466.35,0.0031901957454787576,11,14751432379.91,14598152466.35,0.0031901957454787576,0.0,2026-05,2026-06
2019-05,Comercial,22,5729580444.99,4957591374.77,0.17434933923534596,23,5455937075.84,4785927574.14,0.18066831333639113,0.006318974101045177,2026-05,2026-06
2019-05,Factoring,1,15151937.31,11426300.04,0.017170071616638558,1,15151937.31,11426300.04,0.017170071616638558,0.0,2026-05,2026-06
2019-05,Financeiro,71,5924832170.34,4371462453.8,0.07626057905180217,67,6121171804.66,4427462047.13,0.0929138475747438,0.016653268522941633,2026-05,2026-06
2019-05,Imobiliário,4,408521068.38,404985175.93,0.014267345728720484,4,408521068.38,404985175.93,0.014267345728720484,0.0,2026-05,2026-06
2019-05,Industrial,3,66277039175.03,63005256657.01,0.0,2,66228674140.02,63011677923.48,0.0,0.0,2026-05,2026-06
2019-05,Serviços,13,9180208844.23,8535599622.41,0.0019989322982305693,13,9205242448.94,8745269007.4,0.0019514169187430958,-4.751537948747349e-05,2026-05,2026-06
2019-05,Setor público,13,4526571758.06,3984918628.1,0.0,13,4526571758.06,3984918628.1,0.0,0.0,2026-05,2026-06
2019-06,Agronegócio,3,373338101.05,217801850.10999998,0.0006207117613175542,2,371225889.89,215694535.01,0.0,-0.0006207117613175542,2026-05,2026-06
2019-06,Ações judiciais,24,5268185405.32,2961785318.1699996,0.3160723322203557,26,5409706732.67,2961785318.1699996,0.3160723322203557,0.0,2026-05,2026-06
2019-06,Cartão de crédito,11,16728457682.119999,16720733736.1,0.003133503129523589,11,16728457682.119999,16720733736.1,0.003133503129523589,0.0,2026-05,2026-06
2019-06,Comercial,23,5909758813.309999,4887833517.49,0.1592783576004014,25,5635802624.9,4705610790.01,0.1654740510335206,0.006195693433119209,2026-05,2026-06
2019-06,Factoring,1,18366909.89,15368243.75,0.02964070243875459,1,18366909.89,15368243.75,0.02964070243875459,0.0,2026-05,2026-06
2019-06,Financeiro,76,6494499671.69,4669775646.27,0.09506801388940465,71,6683397282.96,4727862194.5,0.11385113278389992,0.01878311889449527,2026-05,2026-06
2019-06,Imobiliário,4,411388364.84000003,404904626.23,0.01871241413205327,4,411388364.84000003,404904626.23,0.01871241413205327,0.0,2026-05,2026-06
2019-06,Industrial,3,76781417093.44,0.0,,2,76732475983.46,6386264.52,0.0,,2026-05,2026-06
2019-06,Serviços,13,9323777756.029999,8876648212.39,0.0031898627829452116,13,9310729639.39,8766128241.68,0.0032306277114846934,4.076492853948184e-05,2026-05,2026-06
2019-06,Setor público,13,4575826518.45,4778697642.24,0.15207002067185887,13,4575826518.45,4778697642.24,0.15207002067185887,0.0,2026-05,2026-06
2019-07,Agronegócio,3,373091103.78,247659793.25,0.0002459004717755089,2,370960556.53,245517945.94,0.0,-0.0002459004717755089,2026-05,2026-06
2019-07,Ações judiciais,25,5295267176.59,1508560672.81,0.06677840504243869,27,5436887620.77,1508560672.81,0.06677840504243869,0.0,2026-05,2026-06
2019-07,Cartão de crédito,11,16640694749.03,16773394373.1,0.003425565886780062,11,16640694749.03,16773394373.1,0.003425565886780062,0.0,2026-05,2026-06
2019-07,Comercial,24,5976986184.43,5024998932.73,0.17649768896531118,26,5702552469.68,4843191889.13,0.18313476145363453,0.006637072488323348,2026-05,2026-06
2019-07,Factoring,1,19132679.96,13324053.9,0.010021525055523828,1,19132679.96,13324053.9,0.010021525055523828,0.0,2026-05,2026-06
2019-07,Financeiro,78,7182383603.63,5364154587.87,0.06255304268798823,73,7386812678.59,5521188305.21,0.07453482516103889,0.011981782473050664,2026-05,2026-06
2019-07,Imobiliário,4,351393619.96,308211969.78,0.022089111772198872,4,351393619.96,308211969.78,0.022089111772198872,0.0,2026-05,2026-06
2019-07,Industrial,3,68652349410.75,55843286302.61,0.0,2,68601667119.56,55849389274.96,0.0,0.0,2026-05,2026-06
2019-07,Serviços,11,7623579177.150001,7207649949.349999,0.0061609176599932685,11,7619819795.3,7170098580.559999,0.006193854158492121,3.293649849885234e-05,2026-05,2026-06
2019-07,Setor público,13,4619713985.99,4781562400.78,0.15249799585404378,13,4619713985.99,4781562400.78,0.15249799585404378,0.0,2026-05,2026-06
2019-08,Agronegócio,3,376725304.27,282417530.88,0.0,2,374542250.90999997,280490252.84999996,0.0,0.0,2026-05,2026-06
2019-08,Ações judiciais,25,5305315362.84,1547353559.08,0.06571331713642502,27,5446975417.11,1547353559.08,0.06571331713642502,0.0,2026-05,2026-06
2019-08,Cartão de crédito,11,17429488754.219997,17308322023.420002,0.003780127416249213,11,17429488754.219997,17308322023.420002,0.003780127416249213,0.0,2026-05,2026-06
2019-08,Comercial,24,6096667908.52,5184595065.85,0.18913059817319386,26,5819984015.93,5029534886.56,0.19495054230563846,0.005819944132444604,2026-05,2026-06
2019-08,Factoring,1,19513179.55,17868994.17,0.02731887510599596,1,19513179.55,17868994.17,0.02731887510599596,0.0,2026-05,2026-06
2019-08,Financeiro,81,7728394094.81,5939732125.66,0.05914847871038663,76,7958572414.91,6121736184.01,0.07058249228194675,0.011434013571560125,2026-05,2026-06
2019-08,Imobiliário,4,353803698.94,311745053.83,0.02375164570866866,4,353803698.94,311745053.83,0.02375164570866866,0.0,2026-05,2026-06
2019-08,Industrial,3,62736563370.11,52400480656.9,0.0,2,62684657511.68,52406635594.03,0.0,0.0,2026-05,2026-06
2019-08,Serviços,12,7666045086.84,7180832246.89,0.004469676837792819,12,7655600277.57,7189994719.5199995,0.0044717262298833,2.0493920904812377e-06,2026-05,2026-06
2019-08,Setor público,13,4669552170.46,4824969850.42,0.15112606001186246,13,4669552170.46,4824969850.42,0.15112606001186246,0.0,2026-05,2026-06
2019-09,Agronegócio,3,534173979.45,374317008.46,0.0,2,531294197.59000003,371895199.94,0.0,0.0,2026-05,2026-06
2019-09,Ações judiciais,26,5428908191.4,1615058308.3600001,0.06734802267941072,28,5570508069.440001,1615058308.3600001,0.06734802267941072,0.0,2026-05,2026-06
2019-09,Cartão de crédito,11,18699404802.57,18566210221.04,0.0036037977025691597,11,18699404802.57,18566210221.04,0.0036037977025691597,0.0,2026-05,2026-06
2019-09,Comercial,25,6249343284.53,5491700864.900001,0.19501999545080864,27,5974502485.360001,5329314342.190001,0.20096692649956963,0.005946931048760984,2026-05,2026-06
