competencia_origem,competencia_destino,bridge_group,cnpj_14,cnpj,cnpj_fundo_14,cnpj_fundo,denominacao,reportava_origem,reportava_destino,pl_origem_brl,pl_destino_brl,delta_pl_brl,carteira_origem_brl,carteira_destino_brl,delta_carteira_brl,inad_bruta_origem_brl,inad_bruta_destino_brl,delta_inad_bruta_brl,inad_ajustada_origem_brl,inad_ajustada_destino_brl,delta_inad_ajustada_brl,excesso_origem_brl,excesso_destino_brl,delta_excesso_brl,contribuicao_abs
2024-06,2024-07,fundos continuantes,33498764000108,33.498.764/0001-08,33498764000108,33.498.764/0001-08,BRAFIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA,True,True,11880321.35,11752331.27,-127990.08000000007,11493480.25,11480453.29,-13026.960000000894,2736645.88,2762858.53,26212.649999999907,2736645.88,2762858.53,26212.649999999907,0.0,0.0,0.0,26212.649999999907
2024-06,2024-07,fundos continuantes,50184026000105,50.184.026/0001-05,50184026000105,50.184.026/0001-05,AMALFI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,True,True,23495540.55,24500565.38,1005024.8299999982,22929309.36,23965798.03,1036488.6700000018,659741.3,633771.02,-25970.280000000028,659741.3,633771.02,-25970.280000000028,0.0,0.0,0.0,25970.280000000028
2024-06,2024-07,fundos continuantes,32517659000106,32.517.659/0001-06,32517659000106,32.517.659/0001-06,AMB FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,True,True,17672731.67,18075753.4,403021.7299999967,16292342.94,16542346.59,250003.65000000037,1266769.71,1292568.2,25798.48999999999,1266769.71,1292568.2,25798.48999999999,0.0,0.0,0.0,25798.48999999999
2024-06,2024-07,fundos continuantes,08270249000129,08.270.249/0001-29,08270249000129,08.270.249/0001-29,MACCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,47717243.17,48659554.84,942311.6700000018,33953938.1,37487781.5,3533843.3999999985,1051496.5,1077220.59,25724.090000000084,1051496.5,1077220.59,25724.090000000084,0.0,0.0,0.0,25724.090000000084
2024-06,2024-07,entradas,54776530000155,54.776.530/0001-55,54776530000155,54.776.530/0001-55,FINTRUST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,True,0.0,992564.59,992564.59,0.0,480729.81,480729.81,0.0,25290.28,25290.28,0.0,25290.28,25290.28,0.0,0.0,0.0,25290.28
2024-06,2024-07,fundos continuantes,42627753000171,42.627.753/0001-71,42627753000171,42.627.753/0001-71,LB FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,True,True,7918041.8,8096221.59,178179.79000000004,6231663.67,6247041.59,15377.919999999925,82692.47,57845.9,-24846.57,82692.47,57845.9,-24846.57,0.0,0.0,0.0,24846.57
2024-06,2024-07,fundos continuantes,36553528000135,36.553.528/0001-35,36553528000135,36.553.528/0001-35,BANCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,True,True,115385263.05,115786253.62,400990.57000000775,86790447.54,105603217.74,18812770.199999988,1556879.35,1532322.3,-24557.050000000047,1556879.35,1532322.3,-24557.050000000047,0.0,0.0,0.0,24557.050000000047
2024-06,2024-07,fundos continuantes,51290276000192,51.290.276/0001-92,51290276000192,51.290.276/0001-92,BELAT BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,3014444.15,3401018.53,386574.3799999999,2321058.4,2268344.35,-52714.049999999814,24267.14,0.0,-24267.14,24267.14,0.0,-24267.14,0.0,0.0,0.0,24267.14
2024-06,2024-07,fundos continuantes,51253601000147,51.253.601/0001-47,51253601000147,51.253.601/0001-47,AID BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,True,True,4620886.77,4870399.84,249513.0700000003,4153835.6,4048232.09,-105603.51000000024,0.0,24240.0,24240.0,0.0,24240.0,24240.0,0.0,0.0,0.0,24240.0
2024-06,2024-07,fundos continuantes,06018364000185,06.018.364/0001-85,06018364000185,06.018.364/0001-85,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - FIDC PREMIUM,True,True,29308725.49,29166363.05,-142362.43999999762,0.0,0.0,0.0,318430164.29,318405962.44,-24201.850000023842,0.0,0.0,0.0,318430164.29,318405962.44,-24201.850000023842,24201.850000023842
2024-06,2024-07,fundos continuantes,55167862000103,55.167.862/0001-03,55167862000103,55.167.862/0001-03,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - PAGBANK MULTIADQUIRÊNCIA - RESPONSABILIDADE LIMITADA,True,True,60023364.38,60450837.35,427472.9699999988,10.76,290726.31,290715.55,0.0,23753.74,23753.74,0.0,23753.74,23753.74,0.0,0.0,0.0,23753.74
2024-06,2024-07,fundos continuantes,54828406000196,54.828.406/0001-96,54828406000196,54.828.406/0001-96,EUREKKA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,3269346.32,4480538.87,1211192.5500000003,3235257.87,4410653.55,1175395.6799999997,0.0,23205.0,23205.0,0.0,23205.0,23205.0,0.0,0.0,0.0,23205.0
2024-06,2024-07,fundos continuantes,42174080000141,42.174.080/0001-41,42174080000141,42.174.080/0001-41,RAM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,True,True,10896580.09,8004390.09,-2892190.0,8581854.15,5703414.77,-2878439.380000001,45390.0,22330.93,-23059.07,45390.0,22330.93,-23059.07,0.0,0.0,0.0,23059.07
2024-06,2024-07,fundos continuantes,19932422000123,19.932.422/0001-23,19932422000123,19.932.422/0001-23,SBK CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL RESPONSABILIDADE LIMITADA,True,True,73460831.9,76937148.73,3476316.829999998,67069611.15,63212257.67,-3857353.4799999967,3864234.3,3887222.42,22988.12000000011,3864234.3,3887222.42,22988.12000000011,0.0,0.0,0.0,22988.12000000011
2024-06,2024-07,fundos continuantes,41579666000123,41.579.666/0001-23,41579666000123,41.579.666/0001-23,ALLIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,True,True,1066842.35,1254083.89,187241.5399999998,1084450.54,1061829.32,-22621.219999999972,1395601.58,1395601.58,0.0,1084450.54,1061829.32,-22621.219999999972,311151.04000000004,333772.26,22621.219999999972,22621.219999999972
2024-06,2024-07,fundos continuantes,45880965000154,45.880.965/0001-54,45880965000154,45.880.965/0001-54,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SANTAFUSVE RESPONSABILIDADE LIMITADA,True,True,57429923.47,58509212.37,1079288.8999999985,56585023.02,57674722.1,1089699.0799999982,108337.81,130445.68,22107.869999999995,108337.81,130445.68,22107.869999999995,0.0,0.0,0.0,22107.869999999995
2024-06,2024-07,fundos continuantes,52997521000169,52.997.521/0001-69,52997521000169,52.997.521/0001-69,UKF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,23945189.92,24107870.16,162680.23999999836,27731.79,5873.82,-21857.97,21974.43,0.0,-21974.43,21974.43,0.0,-21974.43,0.0,0.0,0.0,21974.43
2024-06,2024-07,fundos continuantes,42860984000120,42.860.984/0001-20,42860984000120,42.860.984/0001-20,CONDOBLUE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,True,True,8559680.87,9193986.89,634306.0200000014,8407390.84,8591286.450000001,183895.61000000127,1155182.81,1176773.34,21590.530000000028,1155182.81,1176773.34,21590.530000000028,0.0,0.0,0.0,21590.530000000028
2024-06,2024-07,fundos continuantes,47262048000131,47.262.048/0001-31,47262048000131,47.262.048/0001-31,VOITER CONSIG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,525091720.03,531137997.89,6046277.860000014,392257567.87,374299721.03,-17957846.840000033,212290.55,233754.22,21463.670000000013,212290.55,233754.22,21463.670000000013,0.0,0.0,0.0,21463.670000000013
2024-06,2024-07,fundos continuantes,47640619000124,47.640.619/0001-24,47640619000124,47.640.619/0001-24,BANQI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,2305662.59,2351855.06,46192.470000000205,1822095.41,1810448.0,-11647.409999999916,3312900.74,3291723.64,-21177.100000000093,1822095.41,1810448.0,-11647.409999999916,1490805.3300000003,1481275.6400000001,-9529.690000000177,21177.100000000093
2024-06,2024-07,fundos continuantes,44585152000179,44.585.152/0001-79,44585152000179,44.585.152/0001-79,BARUC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,7718679.2,7607302.64,-111376.56000000052,6401209.71,6289645.529999999,-111564.18000000063,0.0,20460.0,20460.0,0.0,20460.0,20460.0,0.0,0.0,0.0,20460.0
2024-06,2024-07,fundos continuantes,29720593000142,29.720.593/0001-42,29720593000142,29.720.593/0001-42,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ MULTI CONSIGNADOS I RESPONSABILIDADE LIMITADA,True,True,518527409.25,541518619.9,22991210.649999976,519073753.99,545993303.35,26919549.360000014,54918.42,75347.1,20428.680000000008,54918.42,75347.1,20428.680000000008,0.0,0.0,0.0,20428.680000000008
2024-06,2024-07,fundos continuantes,22101473000118,22.101.473/0001-18,22101473000118,22.101.473/0001-18,LITUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,True,True,7543351.11,7622204.99,78853.87999999989,6638255.7,6232364.64,-405891.0600000005,923676.46,903306.98,-20369.47999999998,923676.46,903306.98,-20369.47999999998,0.0,0.0,0.0,20369.47999999998
2024-06,2024-07,fundos continuantes,31962973000135,31.962.973/0001-35,31962973000135,31.962.973/0001-35,CREDIHOME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,True,24469569.83,23786968.93,-682600.8999999985,22032990.74,22109069.89,76079.15000000224,119547.97,139853.35,20305.380000000005,119547.97,139853.35,20305.380000000005,0.0,0.0,0.0,20305.380000000005
2024-06,2024-07,fundos continuantes,27538303000119,27.538.303/0001-19,27538303000119,27.538.303/0001-19,VENNTURE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,3087281.09,3815094.63,727813.54,2001836.42,3687262.96,1685426.54,20250.0,0.0,-20250.0,20250.0,0.0,-20250.0,0.0,0.0,0.0,20250.0
2024-06,2024-07,fundos continuantes,26913809000106,26.913.809/0001-06,26913809000106,26.913.809/0001-06,PROA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,True,True,14528363.03,14550897.59,22534.56000000052,7698624.39,14125949.41,6427325.0200000005,100575.95,80334.14,-20241.809999999998,100575.95,80334.14,-20241.809999999998,0.0,0.0,0.0,20241.809999999998
2024-06,2024-07,fundos continuantes,50555970000121,50.555.970/0001-21,50555970000121,50.555.970/0001-21,SIRIUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,245513.15,289623.7,44110.55000000002,412140.24,444004.63,31864.390000000014,60047.49,39917.37,-20130.119999999995,60047.49,39917.37,-20130.119999999995,0.0,0.0,0.0,20130.119999999995
2024-06,2024-07,fundos continuantes,40669872000161,40.669.872/0001-61,40669872000161,40.669.872/0001-61,GUATAMBU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,True,True,12021392.76,12231710.04,210317.27999999933,11942508.010000002,9760245.22,-2182262.790000001,349450.24,369142.56999999995,19692.329999999958,349450.24,369142.56999999995,19692.329999999958,0.0,0.0,0.0,19692.329999999958
2024-06,2024-07,fundos continuantes,31894563000102,31.894.563/0001-02,31894563000102,31.894.563/0001-02,BELSINOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,16182448.13,16422344.83,239896.69999999925,12465142.16,11904819.54,-560322.620000001,228774.24,248296.67,19522.430000000022,228774.24,248296.67,19522.430000000022,0.0,0.0,0.0,19522.430000000022
2024-06,2024-07,fundos continuantes,54705382000188,54.705.382/0001-88,54705382000188,54.705.382/0001-88,CASHGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,True,5856478.94,10803959.24,4947480.3,5535559.9,9275616.09,3740056.1899999995,19652.98,962.23,-18690.75,19652.98,962.23,-18690.75,0.0,0.0,0.0,18690.75
2024-06,2024-07,fundos continuantes,51983505000154,51.983.505/0001-54,51983505000154,51.983.505/0001-54,GEAR CONSIGNADOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,61505984.55,68579409.37,7073424.820000008,59304598.48,68298786.52,8994188.04,115067.38,133574.18,18506.79999999999,115067.38,133574.18,18506.79999999999,0.0,0.0,0.0,18506.79999999999
2024-06,2024-07,fundos continuantes,36655893000150,36.655.893/0001-50,36655893000150,36.655.893/0001-50,XP CRÉDITO ESTRUTURADO 360 PROFISSIONAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,103785301.1,106225509.22,2440208.120000005,78992698.47,80277244.95,1284546.4800000042,423665.28,441591.72,17926.439999999944,423665.28,441591.72,17926.439999999944,0.0,0.0,0.0,17926.439999999944
2024-06,2024-07,fundos continuantes,32321312000193,32.321.312/0001-93,32321312000193,32.321.312/0001-93,211 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,True,True,39152987.32,39871899.99,718912.6700000018,25683355.73,25948290.94,264935.2100000009,4592785.41,4576206.79,-16578.62000000011,4592785.41,4576206.79,-16578.62000000011,0.0,0.0,0.0,16578.62000000011
2024-06,2024-07,fundos continuantes,52810196000183,52.810.196/0001-83,52810196000183,52.810.196/0001-83,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FUTURO PREVIDÊNCIA CONSIGNADO PÚBLICO II RESP LTDA,True,True,227430846.3,294842433.57,67411587.26999998,219996659.0,258758463.17,38761804.16999999,345.92,16902.72,16556.800000000003,345.92,16902.72,16556.800000000003,0.0,0.0,0.0,16556.800000000003
2024-06,2024-07,fundos continuantes,50362898000116,50.362.898/0001-16,50362898000116,50.362.898/0001-16,INOVA3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,True,7858570.58,5727880.65,-2130689.9299999997,4286223.93,4400752.7,114528.77000000048,216475.53000000003,232931.86,16456.329999999958,216475.53000000003,232931.86,16456.329999999958,0.0,0.0,0.0,16456.329999999958
2024-06,2024-07,fundos continuantes,46610394000109,46.610.394/0001-09,46610394000109,46.610.394/0001-09,LAW FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,True,True,15331788.96,15087638.51,-244150.45000000112,14234130.32,14257574.78,23444.45999999903,1464071.84,1480420.85,16349.01000000001,1464071.84,1480420.85,16349.01000000001,0.0,0.0,0.0,16349.01000000001
2024-06,2024-07,fundos continuantes,34395364000130,34.395.364/0001-30,34395364000130,34.395.364/0001-30,CIVITAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,5297386.88,6391339.75,1093952.87,4667794.97,5708939.53,1041144.5600000005,63515.53,47749.61,-15765.919999999998,63515.53,47749.61,-15765.919999999998,0.0,0.0,0.0,15765.919999999998
2024-06,2024-07,fundos continuantes,51290497000160,51.290.497/0001-60,51290497000160,51.290.497/0001-60,MT INSS RECEIVABLES V FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADOS,True,True,367368054.6,447737628.36,80369573.75999999,292485839.14,363521225.33,71035386.19,34498.32,50207.4,15709.080000000002,34498.32,50207.4,15709.080000000002,0.0,0.0,0.0,15709.080000000002
2024-06,2024-07,fundos continuantes,36232996000108,36.232.996/0001-08,36232996000108,36.232.996/0001-08,OXYGEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,True,True,5066189.78,5098928.59,32738.80999999959,5350378.07,5495343.77,144965.69999999925,580986.89,565372.83,-15614.060000000056,580986.89,565372.83,-15614.060000000056,0.0,0.0,0.0,15614.060000000056
2024-06,2024-07,fundos continuantes,48213143000108,48.213.143/0001-08,48213143000108,48.213.143/0001-08,AXIUM CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP - RESPONSABILIDADE LIMITADA,True,True,11702190.27,11835958.79,133768.51999999955,10666067.06,7271934.970000001,-3394132.09,15444.44,0.0,-15444.44,15444.44,0.0,-15444.44,0.0,0.0,0.0,15444.44
2024-06,2024-07,fundos continuantes,47372688000102,47.372.688/0001-02,47372688000102,47.372.688/0001-02,PHX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA,True,True,23182386.44,27460750.76,4278364.32,23118662.15,27499261.76,4380599.610000003,122174.42,137383.71,15209.289999999994,122174.42,137383.71,15209.289999999994,0.0,0.0,0.0,15209.289999999994
2024-06,2024-07,fundos continuantes,53165872000176,53.165.872/0001-76,53165872000176,53.165.872/0001-76,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BRASIL CONSIG,True,True,21667571.28,23373080.84,1705509.5599999987,20657018.89,23062541.12,2405522.2300000004,44991.72,60027.75,15036.029999999999,44991.72,60027.75,15036.029999999999,0.0,0.0,0.0,15036.029999999999
2024-06,2024-07,fundos continuantes,37910672000144,37.910.672/0001-44,37910672000144,37.910.672/0001-44,SANTOFORTE FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS,True,True,12789465.68,12798925.62,9459.939999999478,12744816.73,11965164.01,-779652.7200000007,1217220.39,1231721.65,14501.26000000001,1217220.39,1231721.65,14501.26000000001,0.0,0.0,0.0,14501.26000000001
2024-06,2024-07,fundos continuantes,20636504000100,20.636.504/0001-00,20636504000100,20.636.504/0001-00,PLENO INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,25408713.8,25699790.58,291076.77999999747,22403777.93,22052476.67,-351301.2599999979,584483.4,598966.5,14483.099999999977,584483.4,598966.5,14483.099999999977,0.0,0.0,0.0,14483.099999999977
2024-06,2024-07,fundos continuantes,48198671000135,48.198.671/0001-35,48198671000135,48.198.671/0001-35,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS INSS WH2,True,True,230195187.5,226690699.75,-3504487.75,182310818.1,2800336.15,-179510481.95,0.0,14349.99,14349.99,0.0,14349.99,14349.99,0.0,0.0,0.0,14349.99
2024-06,2024-07,fundos continuantes,32156057000170,32.156.057/0001-70,32156057000170,32.156.057/0001-70,HARVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,True,True,18156813.53,18382396.71,225583.1799999997,18245748.0,16751066.28,-1494681.7200000007,0.0,14313.2,14313.2,0.0,14313.2,14313.2,0.0,0.0,0.0,14313.2
2024-06,2024-07,fundos continuantes,28729157000171,28.729.157/0001-71,28729157000171,28.729.157/0001-71,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS INTRA BLACK CREDIFACIL,True,True,20030222.11,16125562.19,-3904659.92,86963.7,101055.31,14091.61,244086.66,246913.3,2826.639999999985,86963.7,101055.31,14091.61,157122.96000000002,145857.99,-11264.97000000003,14091.61
2024-06,2024-07,fundos continuantes,51928470000150,51.928.470/0001-50,51928470000150,51.928.470/0001-50,CASHME I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,True,True,104291934.56,108234651.6,3942717.0399999917,102534011.6,106986168.3,4452156.700000003,0.0,13844.84,13844.84,0.0,13844.84,13844.84,0.0,0.0,0.0,13844.84
2024-06,2024-07,fundos continuantes,22406927000169,22.406.927/0001-69,22406927000169,22.406.927/0001-69,INVESTCON FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,True,True,10181186.69,10183181.19,1994.5,9523797.51,9222297.85,-301499.66000000015,859641.0299999999,873480.82,13839.790000000037,859641.0299999999,873480.82,13839.790000000037,0.0,0.0,0.0,13839.790000000037
2024-06,2024-07,fundos continuantes,46323053000144,46.323.053/0001-44,46323053000144,46.323.053/0001-44,CONLIFE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,True,True,23275616.64,23748775.76,473159.12000000104,22549554.77,22912328.39,362773.62000000104,154470.28,140778.88,-13691.399999999994,154470.28,140778.88,-13691.399999999994,0.0,0.0,0.0,13691.399999999994
2024-06,2024-07,fundos continuantes,42299351000195,42.299.351/0001-95,42299351000195,42.299.351/0001-95,FIGTREE EDUCACIONAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,True,25738569.36,20826521.14,-4912048.219999999,16681229.73,16356318.62,-324911.11000000127,67746.32,81345.66,13599.339999999997,67746.32,81345.66,13599.339999999997,0.0,0.0,0.0,13599.339999999997
2024-06,2024-07,fundos continuantes,12330846000179,12.330.846/0001-79,12330846000179,12.330.846/0001-79,LHOTSE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,74206185.05,74256407.24,50222.189999997616,73887641.75,73900987.3,13345.54999999702,98913133.52,98913133.52,0.0,73887641.75,73900987.3,13345.54999999702,25025491.769999996,25012146.22,-13345.54999999702,13345.54999999702
2024-06,2024-07,fundos continuantes,40211675000102,40.211.675/0001-02,40211675000102,40.211.675/0001-02,G VALUE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,True,True,257104922.66,259955100.43,2850177.7700000107,170911346.74,163811494.58,-7099852.159999996,373981.27,360950.88,-13030.390000000014,373981.27,360950.88,-13030.390000000014,0.0,0.0,0.0,13030.390000000014
2024-06,2024-07,fundos continuantes,32623411000120,32.623.411/0001-20,32623411000120,32.623.411/0001-20,BRAZIL MEDIUM TERM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL,True,True,5107737.24,5004961.72,-102775.52000000048,5316987.55,5316987.37,-0.17999999970197678,16207543.71,16220221.91,12678.199999999255,5316987.55,5316987.37,-0.17999999970197678,10890556.16,10903234.54,12678.379999998957,12678.379999998957
2024-06,2024-07,fundos continuantes,40995902000120,40.995.902/0001-20,40995902000120,40.995.902/0001-20,KEYCASH HOME EQUITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,84393871.7,53565722.78,-30828148.92,80291412.84,38101182.81,-42190230.03,2225484.06,2213510.06,-11974.0,2225484.06,2213510.06,-11974.0,0.0,0.0,0.0,11974.0
2024-06,2024-07,fundos continuantes,39669950000149,39.669.950/0001-49,39669950000149,39.669.950/0001-49,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SOMACRED BACH - RESPONSABILIDADE LIMITADA,True,True,94599682.39,95990999.16,1391316.7699999958,74493842.14,85067425.33,10573583.189999998,12354.65,24141.46,11786.81,12354.65,24141.46,11786.81,0.0,0.0,0.0,11786.81
