Fundo,CNPJ,Data,Tipo,Documento,Espécie,Arquivo,ID CVM
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,06/2023,outro,Informe Trimestral,,,507845
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,09/2023,outro,Informe Trimestral,,,543224
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,12/2023,outro,Composição da Carteira (CDA),,,582431
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,12/2023,outro,Informe Trimestral,,,592231
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,31/12/2023,outro,Demonstrações Financeiras,,,622581
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,01/2024,outro,Composição da Carteira (CDA),,,597907
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,02/2024,outro,Composição da Carteira (CDA),,,615420
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,03/2024,outro,Composição da Carteira (CDA),,,635318
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,03/2024,outro,Informe Trimestral,,,649939
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,04/2024,outro,Composição da Carteira (CDA),,,654013
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,05/2024,outro,Composição da Carteira (CDA),,,676283
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,06/2024,outro,Composição da Carteira (CDA),,,695475
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,06/2024,outro,Informe Trimestral,,,704256
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,07/2024,outro,Composição da Carteira (CDA),,,712923
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,08/2024,outro,Composição da Carteira (CDA),,,731969
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,09/2024,outro,Composição da Carteira (CDA),,,751722
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,09/2024,outro,Informe Trimestral,,,762496
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,09/2024,outro,Informe Trimestral,,,762508
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,24/09/2024 09:00,assembleia,AGE,Ata da Assembleia,data/raw/40975325000104/743329_assembleia_assembleia_743329_2024-09-24.pdf,743329
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,30/09/2024,outro,Demonstrações Financeiras - Substituição de administrador,,,811914
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,01/10/2024,regulamento,Regulamento,,data/raw/40975325000104/750576_regulamento_regulamento_750576_2024-10-01.pdf,750576
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,12/2024,outro,Informe Trimestral,,,836576
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,31/12/2024,outro,Demonstrações Financeiras,,,871220
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,03/2025,outro,Informe Trimestral,,,902128
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,06/2025,outro,Informe Trimestral,,,964774
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,03/06/2025 16:00,assembleia,AGE,Ata da Assembleia,data/raw/40975325000104/917067_assembleia_assembleia_917067_2025-06-03.pdf,917067
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,04/06/2025,regulamento,Regulamento,,data/raw/40975325000104/917076_regulamento_regulamento_917076_2025-06-04.pdf,917076
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,09/2025,outro,Informe Trimestral,,,1024422
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,12/2025,outro,Informe Trimestral,,,1111488
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,31/12/2025,outro,Demonstrações Financeiras,,,1150761
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,03/2026,outro,Informe Trimestral,,,1191240
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,10/04/2026 17:00,assembleia,AGO,Ata da Assembleia,data/raw/40975325000104/1166431_assembleia_assembleia_1166431_2026-04-10.pdf,1166431
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,12/05/2026 10:00,assembleia,AGE,Ata da Assembleia,data/raw/40975325000104/1188985_assembleia_assembleia_1188985_2026-05-12.pdf,1188985
3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40.975.325/0001-04,13/05/2026,regulamento,Regulamento,,data/raw/40975325000104/1188990_regulamento_regulamento_1188990_2026-05-13.pdf,1188990
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,17/02/2021,emissao,Instrumento Particular de Constituição/Encerramento do Fundo,,data/raw/41351629000163/198304_emissao_emissao_198304_2021-02-17.pdf,198304
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,17/02/2021,regulamento,Regulamento,,data/raw/41351629000163/198311_regulamento_regulamento_198311_2021-02-17.pdf,198311
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,08/07/2021,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/41351629000163/198307_regulamento_regulamento_198307_2021-07-08.pdf,198307
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,08/07/2021,regulamento,Regulamento,,data/raw/41351629000163/198312_regulamento_regulamento_198312_2021-07-08.pdf,198312
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,19/07/2021,emissao,Instrumento Particular de Emissão de Cotas,,data/raw/41351629000163/198310_emissao_emissao_198310_2021-07-19.pdf,198310
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,09/2021,outro,Informe Trimestral,,,233858
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,12/2021,outro,Informe Trimestral,,,264910
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,07/12/2021 11:00,assembleia,AGE,Ata da Assembleia,data/raw/41351629000163/247376_assembleia_assembleia_247376_2021-12-07.pdf,247376
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,07/12/2021,regulamento,Regulamento,,data/raw/41351629000163/247379_regulamento_regulamento_247379_2021-12-07.pdf,247379
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,03/2022,outro,Informe Trimestral,,,304375
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,30/05/2022,outro,Relatório de Agência de Rating,,,314172
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,06/2022,outro,Informe Trimestral,,,336326
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,30/06/2022,outro,Demonstrações Financeiras,,,355489
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,17/08/2022,outro,Relatório de Agência de Rating,,,341519
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,09/2022,outro,Informe Trimestral,,,376549
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,04/10/2022 11:00,assembleia,AGE,Ata da Assembleia,data/raw/41351629000163/364150_assembleia_assembleia_364150_2022-10-04.pdf,364150
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,04/10/2022,regulamento,Regulamento,,data/raw/41351629000163/364151_regulamento_regulamento_364151_2022-10-04.pdf,364151
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,05/10/2022,outro,Relatório de Agência de Rating,,,360476
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,11/2022,outro,Informe Trimestral,,,412317
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,12/2022,outro,Informe Trimestral,,,413200
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,17/01/2023,outro,Relatório de Agência de Rating,,,404596
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,03/2023,outro,Informe Trimestral,,,460858
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,08/05/2023,outro,Relatório de Agência de Rating,,,466158
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,06/2023,outro,Informe Trimestral,,,506408
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,30/06/2023,outro,Demonstrações Financeiras,,,528171
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,09/2023,outro,Informe Trimestral,,,549927
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,12/2023,outro,Informe Trimestral,,,600082
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,03/2024,outro,Informe Trimestral,,,661077
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,14/05/2024,outro,Relatório de Agência de Rating,,,711858
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,06/2024,outro,Informe Trimestral,,,721996
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,06/2024,outro,Informe Trimestral,,,804659
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,30/06/2024,outro,Demonstrações Financeiras,,,745272
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,22/07/2024 15:30,assembleia,AGE,Ata da Assembleia,data/raw/41351629000163/711099_assembleia_assembleia_711099_2024-07-22.pdf,711099
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,22/07/2024,regulamento,Regulamento,,data/raw/41351629000163/711100_regulamento_regulamento_711100_2024-07-22.pdf,711100
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,06/08/2024,evento,Fato Relevante,,data/raw/41351629000163/713449_evento_evento_713449_2024-08-06.pdf,713449
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,09/2024,outro,Informe Trimestral,,,781594
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,09/2024,outro,Informe Trimestral,,,807387
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,12/2024,outro,Informe Trimestral,,,842160
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,03/2025,outro,Informe Trimestral,,,903461
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,03/2025,outro,Informe Trimestral,,,928535
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,11/04/2025,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/41351629000163/882901_regulamento_regulamento_882901_2025-04-11.pdf,882901
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,17/04/2025,regulamento,Regulamento,,data/raw/41351629000163/882902_regulamento_regulamento_882902_2025-04-17.pdf,882902
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,06/2025,outro,Informe Trimestral,,,971086
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,30/06/2025,outro,Demonstrações Financeiras,,,1000771
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,01/09/2025,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/41351629000163/1014985_regulamento_regulamento_1014985_2025-09-01.pdf,1014985
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,01/09/2025,regulamento,Regulamento,,data/raw/41351629000163/1014987_regulamento_regulamento_1014987_2025-09-01.pdf,1014987
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,09/2025,outro,Informe Trimestral,,,1037852
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,12/2025,outro,Informe Trimestral,,,1113360
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,12/2025,outro,Informe Trimestral,,,1131467
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,11/02/2026,outro,Relatório de Agência de Rating,,,1127243
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,03/2026,outro,Informe Trimestral,,,1195061
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,28/04/2026 17:30,assembleia,AGE,Ata da Assembleia,data/raw/41351629000163/1181300_assembleia_assembleia_1181300_2026-04-28.pdf,1181300
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,06/05/2026,evento,Fato Relevante,,data/raw/41351629000163/1181304_evento_evento_1181304_2026-05-06.pdf,1181304
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,11/05/2026,emissao,Anúncio de Início,,data/raw/41351629000163/1184961_emissao_emissao_1184961_2026-05-11.pdf,1184961
SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41.351.629/0001-63,11/05/2026,emissao,Anúncio de Início,,data/raw/41351629000163/1184962_emissao_emissao_1184962_2026-05-11.pdf,1184962
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,24/05/2021,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/41970012000126/201188_regulamento_regulamento_201188_2021-05-24.pdf,201188
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,25/08/2021,regulamento,Regulamento,,data/raw/41970012000126/209157_regulamento_regulamento_209157_2021-08-25.pdf,209157
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,25/08/2021,regulamento,Regulamento,,data/raw/41970012000126/211642_regulamento_regulamento_211642_2021-08-25.pdf,211642
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,25/08/2021,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/41970012000126/211643_regulamento_regulamento_211643_2021-08-25.pdf,211643
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,13/10/2021,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/41970012000126/223720_regulamento_regulamento_223720_2021-10-13.pdf,223720
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,13/10/2021,regulamento,Regulamento,,data/raw/41970012000126/223727_regulamento_regulamento_223727_2021-10-13.pdf,223727
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,13/10/2021,outro,Outros Documentos,,,223732
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,03/11/2021,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/41970012000126/232654_regulamento_regulamento_232654_2021-11-03.pdf,232654
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,03/11/2021,regulamento,Regulamento,,data/raw/41970012000126/232655_regulamento_regulamento_232655_2021-11-03.pdf,232655
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,11/11/2021,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/41970012000126/234125_regulamento_regulamento_234125_2021-11-11.pdf,234125
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,11/11/2021,regulamento,Regulamento,,data/raw/41970012000126/234127_regulamento_regulamento_234127_2021-11-11.pdf,234127
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,25/11/2021,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/41970012000126/241163_regulamento_regulamento_241163_2021-11-25.pdf,241163
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,25/11/2021,regulamento,Regulamento,,data/raw/41970012000126/241164_regulamento_regulamento_241164_2021-11-25.pdf,241164
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,12/2021,outro,Informe Trimestral,,,269525
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,31/12/2021,outro,Relatório de Agência de Rating,,,269351
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,31/12/2021,outro,Demonstrações Financeiras,,,451283
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,03/2022,outro,Informe Trimestral,,,304789
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,04/03/2022 17:00,assembleia,AGO/E,Ata da Assembleia,data/raw/41970012000126/312463_assembleia_assembleia_312463_2022-03-04.pdf,312463
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,04/03/2022,regulamento,Regulamento,,data/raw/41970012000126/312464_regulamento_regulamento_312464_2022-03-04.pdf,312464
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,31/03/2022,outro,Relatório de Agência de Rating,,,304735
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,06/2022,outro,Informe Trimestral,,,339584
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,06/2022,outro,Informe Trimestral,,,345266
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,30/06/2022,outro,Relatório de Agência de Rating,,,339472
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,07/07/2022 17:00,assembleia,AGO/E,Ata da Assembleia,data/raw/41970012000126/327165_assembleia_assembleia_327165_2022-07-07.pdf,327165
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,07/07/2022,regulamento,Regulamento,,data/raw/41970012000126/327171_regulamento_regulamento_327171_2022-07-07.pdf,327171
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,09/2022,outro,Informe Trimestral,,,377134
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,30/09/2022,outro,Relatório de Agência de Rating,,,376803
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,18/10/2022 17:00,assembleia,AGO/E,Ata da Assembleia,data/raw/41970012000126/366765_assembleia_assembleia_366765_2022-10-18.pdf,366765
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,18/10/2022,regulamento,Regulamento,,data/raw/41970012000126/366767_regulamento_regulamento_366767_2022-10-18.pdf,366767
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,12/2022,outro,Informe Trimestral,,,418644
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,30/12/2022,outro,Relatório de Agência de Rating,,,417778
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,30/12/2022,outro,Relatório de Agência de Rating,,,418418
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,31/12/2022,outro,Demonstrações Financeiras,,,513763
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,03/2023,outro,Informe Trimestral,,,461140
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,31/03/2023,outro,Outros Documentos,,,463081
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,31/03/2023,outro,Relatório de Agência de Rating,,,463190
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,26/04/2023 09:00,assembleia,AGO/E,Ata da Assembleia,data/raw/41970012000126/451451_assembleia_assembleia_451451_2023-04-26.pdf,451451
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,26/04/2023,regulamento,Regulamento,,data/raw/41970012000126/451466_regulamento_regulamento_451466_2023-04-26.pdf,451466
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,27/04/2023,evento,Fato Relevante,,data/raw/41970012000126/451459_evento_evento_451459_2023-04-27.pdf,451459
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,06/2023,outro,Informe Trimestral,,,504961
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,30/06/2023,outro,Relatório de Agência de Rating,,,500530
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,09/08/2023 09:00,assembleia,AGO/E,Ata da Assembleia,data/raw/41970012000126/504535_assembleia_assembleia_504535_2023-08-09.pdf,504535
