grupo,fundo,nome_curto,cnpj,date,event,series_or_class,amount,amount_display,currency,remuneration,amortization_schedule,maturity,source_excerpt,source_document,source_document_id
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,,evento de cota,,,,,"%; e (ii) 100,00% – [(PP x MS) – (ESL x PMP)] onde: PP = Perda Ponderada MS = múltiplo de stress equivalente a 3,00 4 ESL = Excesso de spread líquido, equivalente a Taxa Interna de Retorno dos Direitos Creditórios Adquiridos Adimplentes, subtraído (i) o somatório (a) da Taxa de Administração (a qual inclui a remuneração do Agente de Recebimento) e (b) da remuneração dos Agentes de Cobrança e os demais custos de cobr…","DIÇÕES DE EMISSÃO, SUBSCRIÇÃO E INTEGRALIZAÇÃO DAS COTAS .................................................................................................................... 54 CAPÍTULO 11 – DA ASSEMBLEIA GERAL DE COTISTAS .............................................................................. 65 CAPÍTULO 12 – DA AMORTIZAÇÃO E DO RESGATE ORDINÁRIO DAS COTAS .............................................. 76 CA…","eixarão de integrar o conceito de Créditos Inadimplentes os Direitos Creditórios cujo inadimplemento, independentemente de ter sido formalizado o refinanciamento, a reestruturação ou a modificação das condições de pagamento, seja sanado ou torne- se igual ou inferior a 30 (trinta) dias cont ados da respectiva data de vencimento original de cada parcela de principal e juros. ""Critérios de Elegibilidade"" Os atributos…",PROBATÓRIOS ........................................................................... 44 CAPÍTULO 7 – DOS CRITÉRIOS DE ELEGIBILIDADE E DAS CONDIÇÕES DE CESSÃO .................................. 46 CAPÍTULO 8 – DAS OPERAÇÕES DE AQUISIÇÃO DE DIREITOS CREDITÓRIOS ........................................... 51 CAPÍTULO 9 – DOS CRITÉRIOS DE AVALIAÇÃO DOS DIREITOS CREDITÓRIOS E DOS ATIVOS FINANCEIROS INTEGRANTES DA CART…,517362_regulamento_regulamento_517362_2023-08-28.pdf,517362
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,,evento de cota,,,,,"%; e (ii) 100,00% – [(PP x MS) – (ESL x PMP)] onde: PP = Perda Ponderada MS = múltiplo de stress equivalente a 3,00 4 ESL = Excesso de spread líquido, equivalente a Taxa Interna de Retorno dos Direitos Creditórios Adquiridos Adimplentes, subtraído (i) o somatório (a) da Taxa de Administração (a qual inclui a remuneração do Agente de Recebimento) e (b) da remuneração dos Agentes de Cobrança e os demais custos de cobr…","DIÇÕES DE EMISSÃO, SUBSCRIÇÃO E INTEGRALIZAÇÃO DAS COTAS .................................................................................................................... 54 CAPÍTULO 11 – DA ASSEMBLEIA GERAL DE COTISTAS .............................................................................. 65 CAPÍTULO 12 – DA AMORTIZAÇÃO E DO RESGATE ORDINÁRIO DAS COTAS .............................................. 76 CA…","Deixarão de integrar o conceito de Créditos Inadimplentes os Direitos Creditórios cujo inadimplemento, independentemente de ter sido formalizado o refinanciamento, a reestruturação ou a modificação das condições de pagamento, seja sanado ou torne- se igual ou inferior a 30 (trinta) dias contados da respectiva data de vencimento original de cada parcela de principal e juros. ""Critérios de Elegibilidade"" Os atributos…",PROBATÓRIOS ........................................................................... 44 CAPÍTULO 7 – DOS CRITÉRIOS DE ELEGIBILIDADE E DAS CONDIÇÕES DE CESSÃO .................................. 46 CAPÍTULO 8 – DAS OPERAÇÕES DE AQUISIÇÃO DE DIREITOS CREDITÓRIOS ........................................... 51 CAPÍTULO 9 – DOS CRITÉRIOS DE AVALIAÇÃO DOS DIREITOS CREDITÓRIOS E DOS ATIVOS FINANCEIROS INTEGRANTES DA CART…,559878_regulamento_regulamento_559878_2023-11-28.pdf,559878
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,,evento de cota,,1000.0,"R$1.000,00",R$,",00%; e (ii) 100,00% – [(PP x MS) – (ESL x PMP)] onde: PP = Perda Ponderada MS = múltiplo de stress equivalente a 3,00 ESL = Excesso de spread líquido, equivalente a Taxa Interna de Retorno dos Direitos Creditórios Adquiridos Adimplentes, subtraído (i) o somatório (a) da Taxa de Administração (a qual inclui a remuneração do Agente de Recebimento) e (b) da remuneração dos Agentes de Cobrança e os demais custos de cob…","zo de distribuição; (2) com a colocação da totalidade das Cotas Subordinadas Mezanino; ou (3) por decisão do coordenador líder, observados os termos do contrato de distribuição aplicável. Data Limite de Chamada de Capital Último Dia Útil do mês de junho de 2025 (inclusive), (b) a data em que ocorrer um Evento de Amortização Acelerada (exclusive), (c) a data em que ocorrer um Evento de Avaliação (exclusive), ou (d) a…","arão de integrar o conceito de Créditos Inadimplentes os Direitos Creditórios cujo inadimplemento, independentement e de ter sido formalizado o refinanciamento, a reestruturação ou a modificação das condições de pagamento, seja sanado ou torne-se igual ou inferior a 30 (trinta) dias contados da respectiva data de vencimento original de cada parcela de principal e juros. “Critérios de Elegibilidade” Os atributos apli…","TÍTULOS E VALORES MOBILIÁRIOS LTDA., instituição administradora (“Administradora”) do MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS, inscrito no Cadastro Nacional da Pessoa Jurídica do Ministério da Fazenda (“CNPJ"") sob o nº 41.970.012/0001-26 (“Fundo”). 1. CONVOCAÇÃO: Dispensada a convocação, nos termos do artigo 28, §5º, da Instrução da Comissão de Valores Mobiliários (“…",691625_assembleia_assembleia_691625_2024-07-03.pdf,691625
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,,emissão,,1000.0,"R$ 1.000,00",R$,,,"de R$ 1.000,00 (mil reais), perfazendo o montante total de até R$ 400.000.000,00 (quatrocentos milhões de reais). A OFERTA É DESTINADA EXCLUSIVAMENTE A INVESTIDORES PROFISSIONAIS. NOS TERMOS DO ART. 9º DA RESOLUÇÃO CVM 160, FOI DISPENSADA A DIVULGAÇÃO DE PROSPECTO PARA A REALIZAÇÃO DESTA OFERTA. Cronograma da Oferta e Prazo de Distribuição: A oferta inicia-se nesta data e encerrar-se-á com a publicação do anúncio de…","de 20 de março de 2006, neste ato representada nos termos de seu estatuto social, na qualidade de administrador fiduciário do MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS , constituído sob a forma de condomínio fechado, regido pelo s eu regulamento e pelas disposições legais e regulamentares que lhe forem aplicáveis, inscrito no CNPJ sob o nº 41.970.012/0001-26 (“Fundo”),…",702576_emissao_emissao_702576_2024-07-10.pdf,702576
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,,evento de cota,classe subordinada júnior (“Cotas,300000000.0,"R$ 300.000.000,00",R$,,,"te de custódia e/ou da Administradora na qualidade de escriturador das cotas; e e) Direito de Preferência: os atuais Cotistas do Fundo não terão qualquer direito de preferência para a subscrição de cotas da Nova Emissão; f) Período de colocação: a subscrição das Cotas, objeto da Nova Emissão, deverão ser realizadas no prazo máximo de 180 (cento e oitenta) dias , contados da data de efeitos do presente instrumento; 4…","a Praia de Botafogo, nº 501, Torre Corcovado, 5º andar – parte, Botafogo, CEP 22250 -040, inscrita no Cadastro Nacional da Pessoa Jurídica (“ CNPJ”) sob o nº 59.281.253/0001 -23, devidamente autorizada pela Comissão de Valores Mobiliários (“CVM”) para a atividade de administração de carteiras de valores mobiliários, de acordo com o Ato Declaratório nº 8.695, de 20 de março de 2006, neste ato representada na forma do…",809112_assembleia_assembleia_809112_2024-11-13.pdf,809112
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,,evento de cota,,,,,"................................ 112 Capítulo 17 – Da Renúncia e Substituição do Administrador e/ou do Gestor ........................................................ 113 Capítulo 18 – Da Custódia, Controladoria e Escrituração das Cotas do Fundo ...................................................... 114 Capítulo 19 – Da Remuneração dos Prestadores de Serviços Essenciais ..............................................…",das Cotas ............. 53 Capítulo 8 – Do Patrimônio Líquido Negativo com Limitação de Responsabilidade ............................................... 64 Capítulo 9 – Da Assembleia Geral de Cotistas ................................................................................................... 66 Capítulo 10 – Da Amortização e do Resgate Ordinário das Cotas .....................................................…,"Deixarão de integrar o conceito de Créditos Inadimplidos os Direitos Creditórios cujo inadimplemento, independentemente de ter sido formalizado o refinanciamento, a reestruturação ou a modificação das condições de pagamento, seja sanado ou torne -se igual ou inferior a 30 (trinta) dias contados da respectiva data de vencimento original de cada parcela de principal e juros. ""Critérios de Elegibilidade"" significam os…",-Alvo do Fundo............................................................................................................. 40 Capítulo 4 – Do Objetivo do Investimento ........................................................................................................ 40 Capítulo 5 – Da Política de Investimento e da Composição da Carteira do Fundo ................................................ 40 Capítulo 6 –…,792579_regulamento_regulamento_792579_2024-11-29.pdf,792579
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,,emissão,,400000000.0,"R$ 400.000.000,00",R$,,,,"ANÚNCIO DE ENCERRAMENTO OFERTA PÚBLICA DE DISTRIBUIÇÃO PRIMÁRIA DAS COTAS DA 1ª EMISSÃO DO MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ/ME nº 41.970.012/0001-26 A BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM , instituição financeira, com sede na Cidade do Rio de Janeiro, Estado do Rio de Janeiro, na Praia de Botafogo, nº 501, 5º andar (parte), inscrita no Cadastro Nacio…",813561_emissao_emissao_813561_2025-01-06.pdf,813561
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,,evento de cota,,,,,"............................. 112 Capítulo 17 – Da Renúncia e Substituição do Administrador e/ou do Gestor ........................................................ 113 Capítulo 18 – Da Custódia, Controladoria e Escrituração das Cotas do Fundo ...................................................... 114 Capítulo 19 – Da Remuneração dos Prestadores de Serviços Essenciais .................................................…",s Cotas ............. 52 Capítulo 8 – Do Patrimônio Líquido Negativo com Limitação de Responsabilidade ............................................... 64 Capítulo 9 – Da Assembleia Geral de Cotistas ................................................................................................... 66 Capítulo 10 – Da Amortização e do Resgate Ordinário das Cotas .......................................................…,". Deixarão de integrar o conceito de Créditos Inadimplidos os Direitos Creditórios cujo inadimplemento, independentemente de ter sido formalizado o refinanciamento, a reestruturação ou a modificação das condições de pagamento, seja sanado ou torne-se igual ou inferior a 30 (trinta) dias contados da respectiva data de vencimento original de cada parcela de principal e juros. ""Critérios de Elegibilidade"" significam os…",o do Fundo............................................................................................................. 40 Capítulo 4 – Do Objetivo do Investimento ........................................................................................................ 40 Capítulo 5 – Da Política de Investimento e da Composição da Carteira do Fundo ................................................ 40 Capítulo 6 – Crit…,909707_regulamento_regulamento_909707_2025-05-19.pdf,909707
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,,evento de cota,Cotas Subordinadas Júnior da Classe Única do Fundo (“Cotas”),500000000.0,"R$ 500.000.000,00",R$,,,,"istano, CEP 01452-000, inscrita no CNPJ/MF sob nº 43.241.789/0001 -85, devidamente credenciada pela CVM, para operar como administrador de carteira de títulos e valores mobiliários, na categoria gestor de recursos, nos termos do Ato Declaratório CVM nº 19.368, de 7 de dezembro de 2021, aqui representada nos termos do seu contrato social (“ Gestora”), atuando, Administradora e Gestora, na qualidade de prestadores de…",999523_assembleia_assembleia_999523_2025-06-12.pdf,999523
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,,evento de cota,,,,,,,,"iro, Estado do Rio de Janeiro, na Praia de Botafogo, nº 501, Torre Corcovado, 5º andar – parte, Botafogo, CEP 22250-040, inscrita no Cadastro Nacional da Pessoa Jurídica (“ CNPJ ”) sob o nº 59.281.253/0001- 23, devidamente autorizada pela Comissão de Valores Mobiliários (“ CVM ”) para a atividade de administração de carteiras de valores mobiliários, de acordo com o Ato Declaratório nº 8.695, de 20 de março de 2006,…",970883_assembleia_assembleia_970883_2025-08-04.pdf,970883
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,,evento de cota,,,,,"strações Financeiras 104 Capítulo 15 – Dos Prestadores de Serviços Essenciais 104 Capítulo 16 – Da Responsabilidade dos Prestadores de Serviço 113 Capítulo 17 – Da Renúncia e Substituição do Administrador e/ou do Gestor 114 Capítulo 18 – Da Custódia, Controladoria e Escrituração das Cotas do Fundo 115 Capítulo 19 – Da Remuneração dos Prestadores de Serviços Essenciais 119 Capítulo 20 – Da Reserva para Despesas e da…","s de Avaliação dos Direitos Creditórios e dos Ativos Financeiros 53 Capítulo 7 – Das Características, Direitos, Condições de Emissão, Subscrição e Integralização das Cotas 53 Capítulo 8 – Do Patrimônio Líquido Negativo com Limitação de Responsabilidade 65 Capítulo 9 – Da Assembleia Geral de Cotistas 67 Capítulo 10 – Da Amortização e do Resgate Ordinário das Cotas 86 Capítulo 11 – Dos Eventos de Avaliação e Liquidaçã…",". Deixarão de integrar o conceito de Créditos Inadimplidos os Direitos Creditórios cujo inadimplemento, independentemente de ter sido formalizado o refinanciamento, a reestruturação ou a modificação das condições de pagamento, seja sanado ou torne-se igual ou inferior a 30 (trinta) dias contados da respectiva data de vencimento original de cada parcela de p rincipal e juros. ""Critérios de Elegibilidade"" significam o…","ALORES MOBILIÁRIOS, com sede no município e Estado do Rio de Janeiro, na Praia de Botafogo, nº 501, Torre Corcovado, 5º andar – parte, Botafogo, CEP 22250 -040, inscrita no Cadastro Nacional da Pessoa Jurídica (“ CNPJ”) sob o nº 59.281.253/0001 -23, devidamente autorizada pela Comissão de Valores Mobiliários (“ CVM”) para a atividade de administração de carteiras de valores mobiliários, de acordo com o Ato Declarató…",1077333_assembleia_assembleia_1077333_2025-12-19.pdf,1077333
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,,evento de cota,,,,,"strações Financeiras 104 Capítulo 15 – Dos Prestadores de Serviços Essenciais 104 Capítulo 16 – Da Responsabilidade dos Prestadores de Serviço 113 Capítulo 17 – Da Renúncia e Substituição do Administrador e/ou do Gestor 114 Capítulo 18 – Da Custódia, Controladoria e Escrituração das Cotas do Fundo 115 Capítulo 19 – Da Remuneração dos Prestadores de Serviços Essenciais 119 Capítulo 20 – Da Reserva para Despesas e da…","s de Avaliação dos Direitos Creditórios e dos Ativos Financeiros 53 Capítulo 7 – Das Características, Direitos, Condições de Emissão, Subscrição e Integralização das Cotas 53 Capítulo 8 – Do Patrimônio Líquido Negativo com Limitação de Responsabilidade 65 Capítulo 9 – Da Assembleia Geral de Cotistas 67 Capítulo 10 – Da Amortização e do Resgate Ordinário das Cotas 86 Capítulo 11 – Dos Eventos de Avaliação e Liquidaçã…",". Deixarão de integrar o conceito de Créditos Inadimplidos os Direitos Creditórios cujo inadimplemento, independentemente de ter sido formalizado o refinanciamento, a reestruturação ou a modificação das condições de pagamento, seja sanado ou torne-se igual ou inferior a 30 (trinta) dias contados da respectiva data de vencimento original de cada parcela de p rincipal e juros. ""Critérios de Elegibilidade"" significam o…","ALORES MOBILIÁRIOS, com sede no município e Estado do Rio de Janeiro, na Praia de Botafogo, nº 501, Torre Corcovado, 5º andar – parte, Botafogo, CEP 22250 -040, inscrita no Cadastro Nacional da Pessoa Jurídica (“ CNPJ”) sob o nº 59.281.253/0001 -23, devidamente autorizada pela Comissão de Valores Mobiliários (“ CVM”) para a atividade de administração de carteiras de valores mobiliários, de acordo com o Ato Declarató…",1077334_regulamento_regulamento_1077334_2025-12-19.pdf,1077334
